,Residuals,ectomycorrhizal_richness_Predicted,ectomycorrhizal_richness_Classified,ectomycorrhizal_richness_Regressed,SG_SOC_Content_005cm,ectomycorrhizal_richness,EarthEnvTopoMed_TopoPositionIndex,sequencing_platformPacBio,sample_id,CGIAR_PET,EarthEnvTexture_CoOfVar_EVI,primersITS86F_ITS4,primers5_8S_Fun_ITS4_Fun,ConsensusLandCover_Human_Development_Percentage,primersITS3ngs1_to_5___ITS3ngs10_ITS4ngs,primersITS3ngs1_to_ITS3ngs11_ITS4ngs,MODIS_NPP,EarthEnvTopoMed_AspectSine,primersITS_S2F___ITS3_mixed_1_1_ITS4,EarthEnvTopoMed_Slope,sample_typesoil,sequencing_platform454Roche,EarthEnvTexture_Correlation_EVI,sequencing_platformIllumina,EarthEnvTopoMed_Elevation,sequencing_platformIonTorrent,CHELSA_BIO_Precipitation_Seasonality,sample_typetopsoil,primersITS9MUNngs_ITS4ngsUni,primersgITS7_ITS4,primersITS1_ITS4,SG_Sand_Content_005cm,CHELSA_BIO_Annual_Mean_Temperature,primersgITS7_ITS4m,primersITS1F_ITS4_then_fITS7_ITS4,primersgITS7ngs_ITS4ngsUni,SG_Soil_pH_H2O_005cm,CHELSA_BIO_Max_Temperature_of_Warmest_Month,primersfITS7_ITS4,GlobBiomass_AboveGroundBiomass,primersgITS7_ITS4_ITS4arch,primersITS3_KYO2_ITS4,Resolve_Biome,EarthEnvTopoMed_AspectCosine,CHELSA_BIO_Annual_Precipitation,EarthEnvTexture_Homogeneity_EVI,primersITS3_ITS4,primersgITS7_ITS4ngs,EsaCci_BurntAreasProbability,primersITS1F_ITS4,CV_Fold_Random,primersgITS7_ITS4_then_ITS9_ITS4,primersITS1F_ITS4_then_ITS3_ITS4,CV_Fold_Spatial,primersITS1ngs_ITS4ngs_or_ITS1Fngs_ITS4ngs,primersfITS9_ITS4,SG_Depth_to_bedrock,sample_typerhizosphere_soil,GHS_Population_Density
30,27.67261663141454,107.84761968317255,1,107.84761968317255,113.260307312012,80.17500305175801,-0.5,1,GF4S20163b,704,977.0,0,0,18,0,0,4543.60009765625,-0.644615530967712,0,4.39502620697022,1,0,2590.0,0,260.5,0,30.5016746520996,0,1,0,0,54.8265609741211,49.533194532862,0,0,0,47.4576721191406,204.533194532862,0,140.927642822266,0,0,4,0.480415940284729,841.21630859375,1943.0,0,0,0,0,9,0,0,2,0,0,196.070083618164,0,0.122490555047989
31,7.437616021063178,107.84761968317255,1,107.84761968317255,113.260307312012,100.41000366210938,-0.5,1,GF3S01321a,704,977.0,0,0,18,0,0,4543.60009765625,-0.644615530967712,0,4.39502620697022,1,0,2590.0,0,260.5,0,30.5016746520996,0,1,0,0,54.8265609741211,49.533194532862,0,0,0,47.4576721191406,204.533194532862,0,140.927642822266,0,0,4,0.480415940284729,841.21630859375,1943.0,0,0,0,0,2,0,0,2,0,0,196.070083618164,0,0.122490555047989
32,-87.28838190374199,107.84761968317255,1,107.84761968317255,113.260307312012,195.13600158691455,-0.5,1,GF4S20906b,704,977.0,0,0,18,0,0,4543.60009765625,-0.644615530967712,0,4.39502620697022,1,0,2590.0,0,260.5,0,30.5016746520996,0,1,0,0,54.8265609741211,49.533194532862,0,0,0,47.4576721191406,204.533194532862,0,140.927642822266,0,0,4,0.480415940284729,841.21630859375,1943.0,0,0,0,0,7,0,0,2,0,0,196.070083618164,0,0.122490555047989
33,28.434097702207083,123.15110057085927,1,123.15110057085927,116.275360107422,94.71700286865219,0.875,1,GF4S19813b,704,728.0,0,0,19,0,0,5109.91015625,-0.0213761776685715,0,0.38858824968338,1,0,3485.0,0,155.5,0,29.2000293731689,0,1,0,0,59.4082145690918,54.5,0,0,0,51.5313453674316,210.483262298001,0,99.303108215332,0,0,4,0.0383480973541737,769.48388671875,2477.0,0,0,0,0,8,0,0,2,0,0,200.0,0,0.0
34,-83.22789723187454,123.15110057085927,1,123.15110057085927,116.275360107422,206.3789978027338,0.875,1,GF4S19738b,704,728.0,0,0,19,0,0,5109.91015625,-0.0213761776685715,0,0.38858824968338,1,0,3485.0,0,155.5,0,29.2000293731689,0,1,0,0,59.4082145690918,54.5,0,0,0,51.5313453674316,210.483262298001,0,99.303108215332,0,0,4,0.0383480973541737,769.48388671875,2477.0,0,0,0,0,2,0,0,2,0,0,200.0,0,0.0
35,-4.762366687741974,92.96563013843009,1,92.96563013843009,91.4651641845703,97.72799682617206,2.375,1,GF4S20644b,704,478.0,0,0,0,0,0,5968.736328125,0.399530291557312,0,1.62406980991364,1,0,97.0,0,196.0,0,27.7000293731689,0,1,0,0,52.3786506652832,52.5167376979989,0,0,0,50.7705993652344,206.516737697999,0,89.462043762207,0,0,4,0.68178403377533,804.510437011719,2364.0,0,0,0,0,2,0,0,2,0,0,199.997024536133,0,0.198956876993179
36,13.187630260500441,92.96563013843009,1,92.96563013843009,91.4651641845703,79.77799987792964,2.375,1,GF4S20643b,704,478.0,0,0,0,0,0,5968.736328125,0.399530291557312,0,1.62406980991364,1,0,97.0,0,196.0,0,27.7000293731689,0,1,0,0,52.3786506652832,52.5167376979989,0,0,0,50.7705993652344,206.516737697999,0,89.462043762207,0,0,4,0.68178403377533,804.510437011719,2364.0,0,0,0,0,3,0,0,2,0,0,199.997024536133,0,0.198956876993179
37,85.81095283616287,143.55495231736413,1,143.55495231736413,100.869186401367,57.74399948120126,-2.8125,1,GF4S20118b,704,901.0,0,0,55,0,0,5542.56201171875,0.50670725107193,0,4.6605224609375,1,0,2979.0,0,60.0,0,26.5016460418701,0,1,0,0,53.0773887634277,63.4832903700017,0,0,0,54.6587066650391,216.499774759166,0,98.7248001098633,0,0,4,-0.862106084823608,838.793151855469,1581.0,0,0,0,0,10,0,0,2,0,0,199.962356567383,0,4.09261226654053
38,-80.08605415236198,143.55495231736413,1,143.55495231736413,100.869186401367,223.6410064697261,-2.8125,1,GF3S01328a,704,901.0,0,0,55,0,0,5542.56201171875,0.50670725107193,0,4.6605224609375,1,0,2979.0,0,60.0,0,26.5016460418701,0,1,0,0,53.0773887634277,63.4832903700017,0,0,0,54.6587066650391,216.499774759166,0,98.7248001098633,0,0,4,-0.862106084823608,838.793151855469,1581.0,0,0,0,0,6,0,0,2,0,0,199.962356567383,0,4.09261226654053
39,-173.31803352248133,143.55495231736413,1,143.55495231736413,100.869186401367,316.87298583984546,-2.8125,1,GF4S20119b,704,901.0,0,0,55,0,0,5542.56201171875,0.50670725107193,0,4.6605224609375,1,0,2979.0,0,60.0,0,26.5016460418701,0,1,0,0,53.0773887634277,63.4832903700017,0,0,0,54.6587066650391,216.499774759166,0,98.7248001098633,0,0,4,-0.862106084823608,838.793151855469,1581.0,0,0,0,0,5,0,0,2,0,0,199.962356567383,0,4.09261226654053
40,-30.356170041408078,114.63282837167732,1,114.63282837167732,61.825065612793,144.9889984130854,-0.625,1,GF4S20618b,704,459.0,0,0,74,0,0,4848.39111328125,0.0831762254238129,0,0.764249682426453,1,0,-272.0,0,157.0,0,29.7033519744873,0,1,0,0,53.1185111999512,54.4832622940007,0,0,0,58.4790115356445,209.516485247795,0,33.9189338684082,0,0,4,-0.912039279937744,775.046569824219,2851.0,0,0,0,0,8,0,0,2,0,0,200.0,0,0.0
