,lower,mean,upper,latitude
0,0.11056261509656906,0.16404456402296605,0.2375897318124771,-42.5
0,0.11205415179332097,0.16142500924635989,0.23768165707588196,-42.4
0,0.11268076300621033,0.16189752143621444,0.2353678196668625,-42.3
0,0.1148286908864975,0.16395061458860125,0.23997484147548676,-42.2
0,0.11277470365166664,0.16006111331850464,0.24258781969547272,-42.0
0,0.11277470365166664,0.16006111331850464,0.24258781969547272,-42.0
0,0.11390670388936996,0.1593503638588149,0.23986290395259857,-41.9
0,0.11398840695619583,0.16327602676522565,0.2504691034555435,-41.8
0,0.11362006515264511,0.16311070486644788,0.2459292709827423,-41.7
0,0.11082020401954651,0.1622199875748028,0.2529231905937195,-41.5
0,0.11082020401954651,0.1622199875748028,0.2529231905937195,-41.5
0,0.10559848695993423,0.15990718972077345,0.24484097957611084,-41.4
0,0.10792544856667519,0.16499762602792395,0.2542426586151123,-41.3
0,0.10858068987727165,0.1756043832271527,0.28293153643608093,-41.2
0,0.10588090618451436,0.17980970634441626,0.2838544547557831,-41.0
0,0.10588090618451436,0.17980970634441626,0.2838544547557831,-41.0
0,0.10827253386378288,0.1832467367384523,0.3031654357910156,-40.9
0,0.11057252883911133,0.18774707123723833,0.3430640399456024,-40.8
0,0.11438016593456268,0.18577043287044653,0.31992897391319275,-40.7
0,0.11654681712388992,0.1914162424929214,0.30128055810928345,-40.5
0,0.11654681712388992,0.1914162424929214,0.30128055810928345,-40.5
0,0.112786203622818,0.19219177193576242,0.2999131679534912,-40.4
0,0.11031060169140498,0.19033004021885233,0.3053096830844879,-40.3
0,0.10678936541080475,0.19013259259153562,0.3244645297527313,-40.2
0,0.10832922905683517,0.19217159936940947,0.32332590222358704,-40.0
0,0.10832922905683517,0.19217159936940947,0.32332590222358704,-40.0
0,0.10593253622452418,0.1953801293122141,0.3245266377925873,-39.9
0,0.10860966518521309,0.19761286911546674,0.34633669257164,-39.8
0,0.11206650733947754,0.1997423219098442,0.34813496470451355,-39.7
0,0.1050436794757843,0.19238955183008502,0.37050893902778625,-39.5
0,0.1050436794757843,0.19238955183008502,0.37050893902778625,-39.5
0,0.10679205507040024,0.19377188571886708,0.3881935477256775,-39.4
0,0.10481977835297585,0.1885979333571319,0.3534465730190277,-39.3
0,0.09472022578120232,0.20264697701230153,0.32714739441871643,-39.2
0,0.09510236978530884,0.21828407516230397,0.3615266680717468,-39.0
0,0.09510236978530884,0.21828407516230397,0.3615266680717468,-39.0
0,0.09630095213651657,0.2202061256211178,0.3854862153530121,-38.9
0,0.10261133809884389,0.23890380617795567,0.41749733686447144,-38.8
0,0.11063430955012639,0.2470984964006876,0.41861358284950256,-38.7
0,0.11657395213842392,0.25577710457938785,0.3992651104927063,-38.5
0,0.11657395213842392,0.25577710457938785,0.3992651104927063,-38.5
0,0.11786592751741409,0.25853348359767647,0.38791080713272097,-38.4
0,0.11271461099386215,0.2642334808946633,0.3940756097435951,-38.3
0,0.10459231088558833,0.27273234213071484,0.4303818494081497,-38.2
0,0.10004036873579025,0.274798032300022,0.4152306218942006,-38.0
0,0.10004036873579025,0.274798032300022,0.4152306218942006,-38.0
0,0.11802365630865097,0.27730454513716624,0.4180903732776642,-37.9
0,0.12430102271693093,0.2842137615836948,0.40537812809149426,-37.8
0,0.12040777318179607,0.2840397432005617,0.40352421402931216,-37.7
0,0.11823986023664475,0.2845307921089829,0.42600393295288086,-37.5
0,0.11823986023664475,0.2845307921089829,0.42600393295288086,-37.5
0,0.12414086610078812,0.28786470310262524,0.43401165306568146,-37.4
0,0.1217398430619921,0.29574784528185094,0.45605775713920593,-37.3
0,0.12983041008313498,0.30602174872782695,0.47691237926483154,-37.2
0,0.12416601181030273,0.31354276544567367,0.48128117620944977,-37.0
0,0.12416601181030273,0.31354276544567367,0.48128117620944977,-37.0
0,0.12400915225346883,0.31829219351508725,0.4928791970014572,-36.9
0,0.12990478674570718,0.32968298148549813,0.5084167122840881,-36.8
0,0.13140717645486197,0.3356379676145986,0.5160294771194458,-36.7
0,0.13735522826512656,0.35684119037349654,0.5308546423912048,-36.5
0,0.13735522826512656,0.35684119037349654,0.5308546423912048,-36.5
0,0.14147457480430603,0.3602916712562243,0.5399995744228363,-36.4
0,0.14142040014266968,0.36251996043781226,0.5358039438724518,-36.3
0,0.14298060536384583,0.36559962367684373,0.5301182508468628,-36.2
0,0.15098811984062194,0.3676711136491787,0.5266055762767792,-36.0
0,0.15098811984062194,0.3676711136491787,0.5266055762767792,-36.0
0,0.1536378115415573,0.36242636755847374,0.5205055236816406,-35.9
0,0.1455836445093155,0.36081757724371133,0.5165682435035706,-35.8
0,0.1503593772649765,0.35939613653080804,0.5182767808437347,-35.7
0,0.1491941139101982,0.3752683321605966,0.5205624103546143,-35.5
0,0.1491941139101982,0.3752683321605966,0.5205624103546143,-35.5
0,0.14370767027139664,0.3778829591045546,0.529029369354248,-35.4
0,0.14743313193321228,0.38283232934450895,0.5321447730064393,-35.3
0,0.1612301468849182,0.39313727436260987,0.5399608612060547,-35.2
0,0.14182493090629578,0.38906593684868146,0.5414355993270874,-35.0
0,0.14182493090629578,0.38906593684868146,0.5414355993270874,-35.0
0,0.15174764394760132,0.38465762814619925,0.5434017181396484,-34.9
0,0.17293992638587952,0.3839745273808983,0.5478691260019938,-34.8
0,0.18815873563289642,0.3830925434755644,0.5476747751235962,-34.7
0,0.1709043433268865,0.3838777842089599,0.547028124332428,-34.5
0,0.1709043433268865,0.3838777842089599,0.547028124332428,-34.5
0,0.17672625680764517,0.3856851545052003,0.5440838485956192,-34.4
0,0.18074467778205872,0.3837285687423442,0.5442797541618347,-34.3
0,0.18450665970643362,0.3777430448967677,0.5488024950027466,-34.2
0,0.17484999696413675,0.3707949782711755,0.5466005802154541,-34.0
0,0.17484999696413675,0.3707949782711755,0.5466005802154541,-34.0
0,0.16907765343785286,0.3659484613400239,0.5526223182678223,-33.9
0,0.15285904705524445,0.36199471415009177,0.5535291234652201,-33.8
0,0.15128297607103983,0.360488544344902,0.5574591159820557,-33.7
0,0.1345432996749878,0.345968571392651,0.5636720657348633,-33.5
0,0.1345432996749878,0.345968571392651,0.5636720657348633,-33.5
0,0.13243192434310913,0.34272770667975805,0.5597202181816101,-33.4
0,0.12294486165046692,0.3384786424875723,0.5460954705874125,-33.3
0,0.09853705316781998,0.32095759945420116,0.5530112783114115,-33.2
0,0.08860237896442413,0.315956756841207,0.5412693917751312,-33.0
0,0.08860237896442413,0.315956756841207,0.5412693917751312,-33.0
0,0.09341150149703026,0.315170730345327,0.5488241116205851,-32.9
0,0.08363105803728103,0.30579863849544514,0.5485634406407675,-32.8
0,0.08478115126490593,0.30190424796155546,0.5489549934864044,-32.7
0,0.08122157491743565,0.3004553806601633,0.5520316123962402,-32.5
0,0.08122157491743565,0.3004553806601633,0.5520316123962402,-32.5
0,0.07663120031356811,0.29998815291898046,0.5522050261497498,-32.4
0,0.07672926085069776,0.29413397911697603,0.5489742060502371,-32.3
0,0.08000515898068745,0.2857964530317898,0.5484780669212341,-32.2
0,0.0795108824968338,0.27707691316803296,0.549120819568634,-32.0
0,0.0795108824968338,0.27707691316803296,0.549120819568634,-32.0
0,0.083390261977911,0.2745776059406732,0.5494248270988464,-31.9
0,0.08786542781374672,0.268121931887568,0.5525192533220563,-31.8
0,0.0857379212975502,0.2653478795653255,0.5495229214429855,-31.7
0,0.08823450058698654,0.26276603579031726,0.5496028065681458,-31.6
0,0.08786499771204861,0.25705270638601774,0.5634946525096893,-31.5
0,0.08005884165565173,0.25423699885141104,0.5574381947517395,-31.4
0,0.07663755180935065,0.25327643459508037,0.559801921248436,-31.3
0,0.07236422523856163,0.24958012596615212,0.561753491560618,-31.2
0,0.06835749559104443,0.24711619986769032,0.5603211522102356,-31.1
0,0.06857666207684411,0.24694469153389634,0.5611464083194733,-31.0
0,0.0718184577094184,0.24444795409054088,0.5445682207743326,-30.9
0,0.06870965978928975,0.23573105677413686,0.5253010392189026,-30.8
0,0.0555769931524992,0.23145788194613867,0.5254361033439636,-30.7
0,0.06119124094645182,0.2276693735714866,0.5138069987297058,-30.6
0,0.05637855983028809,0.22524225897652841,0.5026550889015198,-30.5
0,0.05701948963105678,0.22613355087246312,0.5111372768878937,-30.4
0,0.05680920297037,0.2275313326811537,0.5130741397539774,-30.3
0,0.0536051160759396,0.22407976853912143,0.5247843414545059,-30.2
0,0.0487079294398427,0.2238457687411504,0.5206770300865173,-30.1
0,0.05286684685519764,0.2220648383704699,0.5134576439857483,-30.0
0,0.05286100804805756,0.220756169544179,0.5170103013515472,-29.9
0,0.052983750722237995,0.21812991678341587,0.5098275217142972,-29.8
0,0.05247020295688084,0.21687970571219922,0.4972084661324819,-29.7
0,0.05307951817909876,0.2153784369678991,0.4943705312907696,-29.6
0,0.04937905208630995,0.2137367022145023,0.501902094909123,-29.5
0,0.04883993904177959,0.21508745006527374,0.5058038830757141,-29.4
0,0.04496588735353379,0.21616197502664913,0.5020115599036217,-29.3
0,0.04084507189691067,0.21832997779234198,0.49798768758773804,-29.2
0,0.04489702341102418,0.21751144279554455,0.49885942538579303,-29.1
0,0.04161422752908298,0.21674845266089965,0.5019010404745737,-29.0
0,0.04138582129962742,0.21750036880061802,0.5061381697654724,-28.9
0,0.03316910825669765,0.21771875122416579,0.502249572958265,-28.8
0,0.03299670700322498,0.21853548749639462,0.501055121421814,-28.7
0,0.03357586184782641,0.2169723609515135,0.5015209913253784,-28.6
0,0.032748341353403196,0.21707468118908163,0.49874289333820343,-28.5
0,0.033059393104754,0.21517879064286563,0.4901897112528483,-28.4
0,0.03010131440197046,0.2165025655399709,0.49072937419017154,-28.3
0,0.033313228438297905,0.21822988195647838,0.4814187064766884,-28.2
0,0.033127682842314245,0.21789468625121897,0.48200298845767975,-28.1
0,0.03300621055743911,0.21765641244727563,0.483131605386734,-28.0
0,0.029584344592876732,0.21687723922007013,0.4863117754459381,-27.9
0,0.03345270101961337,0.21850319178229494,0.48983961769512724,-27.8
0,0.04109420068562031,0.22205521171802983,0.4936521102984746,-27.6
0,0.04109420068562031,0.22205521171802983,0.4936521102984746,-27.6
0,0.045713334989089235,0.22005025558940508,0.49080707132816315,-27.5
0,0.048864935453121476,0.22147353809907452,0.5023789405822754,-27.4
0,0.05268744274508208,0.22068389517410178,0.5027445934035562,-27.3
0,0.044801426048462205,0.2199164696094644,0.5022010803222656,-27.1
0,0.044801426048462205,0.2199164696094644,0.5022010803222656,-27.1
0,0.04842085369369563,0.22034727911497548,0.5027189373970031,-27.0
0,0.052570017675558724,0.22114548344585355,0.5096143484115601,-26.9
0,0.057015408690159135,0.22207330280441073,0.5027782917022705,-26.8
0,0.060685278537372746,0.22199533031676458,0.4988653924730089,-26.6
0,0.060685278537372746,0.22199533031676458,0.4988653924730089,-26.6
0,0.06122971740033892,0.22286710684875188,0.4989526495337486,-26.5
0,0.0636702502767245,0.2247178228907898,0.5030733091490609,-26.4
0,0.06850076696047416,0.2249269268708945,0.505898790700095,-26.3
0,0.06923905313014984,0.2260480563318276,0.5142473459243775,-26.1
0,0.06923905313014984,0.2260480563318276,0.5142473459243775,-26.1
0,0.06445381896836418,0.22476849832244822,0.505625993013382,-26.0
0,0.06466922039786975,0.22418105390074422,0.5147271513938904,-25.9
0,0.0684624853588286,0.22572043756081722,0.5102098360657692,-25.8
0,0.0767021058570771,0.23142168658183837,0.5094901323318481,-25.6
0,0.0767021058570771,0.23142168658183837,0.5094901323318481,-25.6
0,0.07234071461217743,0.23515292667409676,0.5255069613456727,-25.5
0,0.0729170489524092,0.2352370180964723,0.5181183815002441,-25.4
0,0.07917897216975689,0.23908284497773083,0.5034462014834086,-25.2
0,0.07985363155603409,0.24241779891957269,0.5070165038108826,-25.1
0,0.07985363155603409,0.24241779891957269,0.5070165038108826,-25.1
0,0.08002870343625546,0.24450275967082158,0.5080164670944214,-25.0
0,0.08018444254994392,0.24547221129968794,0.5134795069694519,-24.9
0,0.08427901348719995,0.24576528436956874,0.5337058305740356,-24.7
0,0.0842307678916875,0.2452508031330522,0.5256325999895731,-24.6
0,0.0842307678916875,0.2452508031330522,0.5256325999895731,-24.6
0,0.08422337174415588,0.24668535654862483,0.538644328713417,-24.5
0,0.08357944136316126,0.2478572104747717,0.5292019645373026,-24.4
0,0.08411995995612372,0.25145810079086695,0.5329073270161947,-24.2
0,0.08391675973931949,0.2520548305776124,0.5456299185752869,-24.1
0,0.08391675973931949,0.2520548305776124,0.5456299185752869,-24.1
0,0.0878513895329975,0.25268318924142413,0.5485224723815918,-24.0
0,0.08785854630610522,0.2546897951666026,0.5525512099266052,-23.9
0,0.09587251075676509,0.25658668019795067,0.5450184106826782,-23.7
0,0.09162980833878884,0.25779081792051206,0.5450461506843567,-23.6
0,0.09162980833878884,0.25779081792051206,0.5450461506843567,-23.6
0,0.09925963481267293,0.2626473781079556,0.5422120690345764,-23.5
0,0.09910885079039468,0.2648791765724629,0.5489344298839569,-23.4
0,0.10353493883653923,0.27523303433661306,0.564646863937378,-23.2
0,0.10370386764407158,0.2781726467847939,0.5685681170887418,-23.1
0,0.10370386764407158,0.2781726467847939,0.5685681170887418,-23.1
0,0.10393376716158607,0.284087362346195,0.5814967751502991,-23.0
0,0.10775841262779738,0.28595477616357984,0.5806569159030914,-22.9
0,0.11158563786496718,0.29390682465977364,0.6189380586147308,-22.7
0,0.10781205019780568,0.29463921307562435,0.6111382246017456,-22.6
0,0.10781205019780568,0.29463921307562435,0.6111382246017456,-22.6
0,0.11169977684815725,0.2881380677181505,0.5914698243141174,-22.5
0,0.11121882647275924,0.29040585230854565,0.5984643816947937,-22.4
0,0.11120946984738111,0.29400660594536077,0.6383801698684692,-22.2
0,0.11171578030501093,0.2948832575545133,0.6535755594571432,-22.1
0,0.11171578030501093,0.2948832575545133,0.6535755594571432,-22.1
0,0.11118457056581973,0.2958791328087045,0.6629572709401449,-22.0
0,0.11087321227087694,0.2954227702290404,0.6550671855608622,-21.9
0,0.10692882455057567,0.3025739832758793,0.6817126274108887,-21.7
0,0.10731727457963504,0.30427402817234606,0.6856229603290558,-21.6
0,0.11133516165945265,0.30900109262394726,0.6973120093345642,-21.5
0,0.11133516165945265,0.30900109262394726,0.6973120093345642,-21.5
0,0.11143224024110371,0.30932192321458263,0.6927630007266998,-21.4
0,0.11571740020405162,0.3155416049308061,0.6741565863291422,-21.2
0,0.11886932091279463,0.31563758128937686,0.6671186685562134,-21.1
0,0.12314239889383316,0.31524012675271856,0.6660384280341012,-21.0
0,0.12314239889383316,0.31524012675271856,0.6660384280341012,-21.0
0,0.11910622343420982,0.3168793614739174,0.6652229087693351,-20.9
0,0.14225436747074127,0.3245981929463418,0.6585428416728973,-20.7
0,0.14304767974785396,0.3246446755841102,0.6582304537296295,-20.6
0,0.1466211055715879,0.32750892633406814,0.6544688045978546,-20.5
0,0.1466211055715879,0.32750892633406814,0.6544688045978546,-20.5
0,0.15459626416365305,0.33039623657852757,0.6544869840145111,-20.4
0,0.16666682916028158,0.33512844619624876,0.6460254987080892,-20.2
0,0.16210460662841797,0.33595642104275586,0.6465651194254557,-20.1
0,0.16291310886542001,0.33790891256475636,0.6425168991088868,-20.0
0,0.16291310886542001,0.33790891256475636,0.6425168991088868,-20.0
0,0.16985398124564777,0.3399904579222202,0.6342161212648664,-19.9
0,0.17760707302526993,0.3531280394987648,0.639406681060791,-19.7
0,0.18212727374500698,0.35646751342171296,0.6425099223852158,-19.6
0,0.17833309372266135,0.3595219713500041,0.6422081291675568,-19.5
0,0.17833309372266135,0.3595219713500041,0.6422081291675568,-19.5
0,0.177882154073034,0.3606097283768463,0.6466200351715088,-19.4
0,0.16156149208545684,0.36798282162489776,0.6620592474937439,-19.2
0,0.16252479702234268,0.36968792522217425,0.6573326349258423,-19.1
0,0.16523635014891624,0.37081964023411274,0.6471044023831686,-19.0
0,0.16523635014891624,0.37081964023411274,0.6471044023831686,-19.0
0,0.16684271395206451,0.37308526888685195,0.6494283477465311,-18.9
0,0.1662323201696078,0.38046556720146546,0.669103455543518,-18.7
0,0.16973863542079926,0.3803552507643197,0.6650520265102386,-18.6
0,0.1699425702293714,0.3824616293920009,0.6673456033070883,-18.5
0,0.1699425702293714,0.3824616293920009,0.6673456033070883,-18.5
0,0.1655231768434698,0.38407205272900136,0.6612306594848633,-18.4
0,0.18646002064148584,0.3896120533925816,0.6459436297416687,-18.2
0,0.1894179263285228,0.39172188485850395,0.6464850544929505,-18.1
0,0.192633127172788,0.39285246832377707,0.6547731161117554,-18.0
0,0.192633127172788,0.39285246832377707,0.6547731161117554,-18.0
0,0.19691988229751586,0.3939182864871002,0.6506341695785522,-17.9
0,0.21297994752724966,0.40164907880148987,0.6544491350650787,-17.7
0,0.21688862393299738,0.4022923541883647,0.6419628659884135,-17.6
0,0.2170373536646366,0.40884074539898213,0.6383107662200928,-17.5
0,0.2170373536646366,0.40884074539898213,0.6383107662200928,-17.5
0,0.22491038590669632,0.41212079834534926,0.639265164732933,-17.4
0,0.22841642498970033,0.4176750368398169,0.6547348499298096,-17.2
0,0.2285657338798046,0.4176755395922882,0.6517258286476135,-17.1
0,0.23242118954658508,0.4184270450744287,0.6505879163742065,-17.0
0,0.23242118954658508,0.4184270450744287,0.6505879163742065,-17.0
0,0.2291516326367855,0.418839305784079,0.6461314707994461,-16.9
0,0.24120397865772247,0.4276997165313714,0.6496028304100037,-16.7
0,0.24071537951628366,0.43063676897886294,0.6461349725723267,-16.6
0,0.245159183939298,0.4350551783537062,0.6607504387696583,-16.5
0,0.245159183939298,0.4350551783537062,0.6607504387696583,-16.5
0,0.2481040395796299,0.4366786992921699,0.6769119203090668,-16.4
0,0.22516315430402756,0.4429429517085873,0.6846627394358317,-16.2
0,0.2276945896446705,0.44426215852544443,0.689250628153483,-16.1
0,0.22853704690933227,0.4445006069341899,0.6946139335632324,-16.0
