,AMF_diversity,pred_climate_current,AbsResidual,latitude,longitude
1088,0,2.1973581314086914,2.1973581314086914,-12.820833333333326,132.79583333333335
1089,4,5.3030314445495605,1.3030314445495605,-28.204166666666666,152.10416666666669
1090,0,3.4392974376678467,3.4392974376678467,-24.83749999999999,147.77916666666664
1091,0,3.145949602127075,3.145949602127075,-19.77083333333333,120.67916666666667
1092,1.5,3.763853073120117,2.263853073120117,-17.870833333333337,127.87083333333334
1093,0,2.834400177001953,2.834400177001953,-17.504166666666663,123.73750000000001
1094,0,2.350388526916504,2.350388526916504,-15.262500000000003,132.37083333333334
1095,1.25,2.6697518825531006,1.4197518825531006,-14.195833333333326,135.7208333333333
1096,0,2.538501024246216,2.538501024246216,-13.970833333333331,141.65416666666664
1097,0,2.7323622703552246,2.7323622703552246,-13.845833333333331,141.6125
1098,1,1.9489761590957642,0.9489761590957642,-13.829166666666666,143.0958333333333
1099,6.384000062942505,2.7246105670928955,3.6593894958496094,-13.770833333333329,141.8875
1100,2,2.224201202392578,0.22420120239257812,-13.604166666666671,141.67916666666667
1101,0,1.7886743545532227,1.7886743545532227,-13.604166666666671,141.6875
1102,0.25,1.7940090894699097,1.5440090894699097,-13.545833333333334,132.29583333333335
1103,0.5,1.5868663787841797,1.0868663787841797,-13.537499999999994,143.04583333333335
1104,1,1.6694247722625732,0.6694247722625732,-13.529166666666669,143.04583333333335
1105,0.5,2.334591865539551,1.8345918655395508,-13.520833333333329,132.44583333333333
1106,3.75,2.9604742527008057,0.7895257472991943,-13.520833333333329,134.50416666666666
1107,9.5625,2.8206732273101807,6.741826772689819,-13.512500000000003,132.45416666666665
1108,1.5,1.655813455581665,0.15581345558166504,-13.512500000000003,143.03750000000002
1109,0,2.6028318405151367,2.6028318405151367,-13.404166666666669,135.77916666666664
1110,1,2.180227756500244,1.1802277565002441,-13.17916666666666,130.79583333333335
1111,9.333499908447266,3.819162130355835,5.514337778091431,-12.92916666666666,132.5958333333333
1112,0.25,1.9308050870895386,1.6808050870895386,-12.92916666666666,135.20416666666665
1113,2.625,3.763984441757202,1.1389844417572021,-12.904166666666669,132.62916666666666
1114,3,2.664811134338379,0.3351888656616211,-12.862499999999997,132.78750000000002
1115,0.5,2.0200083255767822,1.5200083255767822,-12.862499999999997,132.82083333333333
1116,22.25,3.8397035598754883,18.41029644012451,-12.854166666666671,132.6875
1117,7.333499908447266,3.5854172706604004,3.7480826377868652,-12.704166666666666,132.8458333333333
1118,3,2.7137904167175293,0.2862095832824707,-12.67916666666666,132.47916666666669
1119,4.75,2.707719564437866,2.042280435562134,-12.67916666666666,132.8125
1120,1,2.727715253829956,1.727715253829956,-12.670833333333334,132.47916666666669
1121,0.5,2.0375914573669434,1.5375914573669434,-12.645833333333329,132.37083333333334
1122,1.25,2.301452398300171,1.051452398300171,-12.512500000000003,135.8125
1123,0.5,4.391281604766846,3.8912816047668457,-28.21249999999999,152.10416666666669
1124,0,2.768507242202759,2.768507242202759,-24.85416666666667,147.52083333333331
1125,0,2.298966884613037,2.298966884613037,-13.295833333333334,132.33749999999998
1126,4,2.7677407264709473,1.2322592735290527,-12.4375,132.94583333333333
1127,0,2.241212844848633,2.241212844848633,-12.42916666666666,132.94583333333333
1128,1.3333333333333333,2.8904550075531006,1.5571216742197673,-13.745833333333337,141.50416666666666
1129,2.8333333333333335,2.0897626876831055,0.743570645650228,-13.67916666666666,143.1375
1130,1,2.802727460861206,1.802727460861206,-12.620833333333337,132.6375
1131,1,9.221996307373047,8.221996307373047,-20.137500000000003,31.0625
1132,0,2.879878520965576,2.879878520965576,-20.02083333333333,29.479166666666657
1133,1,2.740570068359375,1.740570068359375,-19.92916666666666,29.620833333333337
1134,0,3.5554161071777344,3.5554161071777344,-19.887500000000003,29.45416666666665
1135,0,3.5979809761047363,3.5979809761047363,-19.879166666666663,29.445833333333326
1136,1,3.308427333831787,2.308427333831787,-19.22083333333333,30.395833333333343
1137,0,3.0412063598632812,3.0412063598632812,-19.09583333333333,28.01249999999999
1138,5.999000072479248,3.5712950229644775,2.4277050495147705,-18.329166666666666,30.020833333333343
1139,1,4.115996360778809,3.1159963607788086,-18.17916666666666,31.620833333333337
1140,3,3.007204294204712,0.007204294204711914,-18.070833333333326,25.495833333333337
1141,10.49899959564209,5.595879554748535,4.903120040893555,-17.85416666666667,30.804166666666674
1142,0,3.987929105758667,3.987929105758667,-17.84583333333333,31.087500000000006
1143,0,2.6164939403533936,2.6164939403533936,-13.845833333333331,131.82083333333333
1144,1,2.1232309341430664,1.1232309341430664,-13.762500000000003,131.4375
1145,2,2.41888427734375,0.41888427734375,-13.529166666666669,131.32083333333333
1146,0,2.9080066680908203,2.9080066680908203,-13.045833333333334,132.46249999999998
1147,3.5,3.0278806686401367,0.4721193313598633,-12.762500000000003,132.75416666666666
1148,3,2.5438101291656494,0.4561898708343506,-12.720833333333331,131.74583333333334
1149,4.999000072479248,2.716547966003418,2.28245210647583,-12.704166666666666,130.99583333333334
1150,0,3.0807700157165527,3.0807700157165527,-12.670833333333334,131.07083333333333
1151,1,2.0547738075256348,1.0547738075256348,-12.579166666666666,131.1125
1152,0,1.4772439002990723,1.4772439002990723,-11.487499999999997,27.662499999999994
1153,0,1.622036337852478,1.622036337852478,-11.487499999999997,27.67083333333332
1154,0,1.4229501485824585,1.4229501485824585,-11.479166666666671,27.662499999999994
1155,0,1.6254428625106812,1.6254428625106812,-11.479166666666671,27.67083333333332
1156,0,2.0392558574676514,2.0392558574676514,9.262500000000003,2.1875
1157,6,2.7304294109344482,3.2695705890655518,9.412499999999994,2.1875
1158,9.75,4.518649578094482,5.231350421905518,-27.22083333333333,-65.62916666666666
1159,0,2.975020170211792,2.975020170211792,39.2375,-96.60416666666667
1160,10.498000144958496,6.527716636657715,3.9702835083007812,48.15416666666667,126.7208333333333
1161,1,8.38419246673584,7.38419246673584,48.37916666666667,124.92083333333335
1162,5.25,6.007415771484375,0.757415771484375,48.47083333333333,126.25416666666666
1163,2,5.564797401428223,3.5647974014282227,48.67916666666667,124.97916666666669
1164,9.49899959564209,5.90742301940918,3.59157657623291,49.12083333333334,125.2208333333333
1165,2.5766841988814506,4.1737446784973145,1.5970604796158638,-30.204166666666666,149.5958333333333
1166,0,3.372227430343628,3.372227430343628,-34.05416666666666,140.7375
1167,0.5,3.3686485290527344,2.8686485290527344,-34.037499999999994,140.70416666666665
1168,1.1398571218763078,1.484297752380371,0.34444063050406326,29.7125,-82.47916666666667
1169,0.5,1.3967838287353516,0.8967838287353516,29.737500000000004,-82.22916666666667
1170,0,1.4019867181777954,1.4019867181777954,34.42916666666667,-89.3875
1171,2,5.658714294433594,3.6587142944335938,-36.65416666666667,145.57916666666665
1172,1.875,4.980819225311279,3.1058192253112793,-36.1125,146.50416666666666
1173,10.5,4.141537189483643,6.358462810516357,-34.0625,140.69583333333333
1174,0.5,3.746199607849121,3.246199607849121,-34.02083333333333,140.71249999999998
1175,4.5,4.281218528747559,0.2187814712524414,-32.52916666666667,142.2208333333333
1176,1.5,3.257922410964966,1.7579224109649658,-30.39583333333333,142.7208333333333
1177,0.5,2.82228422164917,2.32228422164917,-29.945833333333326,144.1125
1178,0,1.3632872104644775,1.3632872104644775,29.00416666666667,-82.00416666666666
1179,0,1.125805377960205,1.125805377960205,31.00416666666667,-82.99583333333334
1180,0,4.215106964111328,4.215106964111328,46.7875,-117.17916666666667
1181,1,6.887981414794922,5.887981414794922,-36.1125,146.4875
1182,12.998000144958496,6.415516376495361,6.582483768463135,-36.1125,146.5125
1183,3.3333333333333335,3.809201955795288,0.4758686224619546,-34.09583333333333,139.8458333333333
1184,0,3.335153818130493,3.335153818130493,-34.045833333333334,140.7625
1185,0,0.41896578669548035,0.41896578669548035,-43.179166666666674,172.2208333333333
1186,0,1.5258996486663818,1.5258996486663818,26.9375,-81.3375
1187,5,1.6910274028778076,3.3089725971221924,29.737500000000004,-82.44583333333334
1188,0,1.7484339475631714,1.7484339475631714,29.745833333333337,-82.22083333333333
1189,0,6.842767238616943,6.842767238616943,40.770833333333336,111.67083333333335
1190,70.66400146484375,26.35088348388672,44.31311798095703,41.7125,111.77083333333331
1191,30.249000549316406,17.410701751708984,12.838298797607422,41.8125,111.87083333333334
1192,8.49899959564209,6.410653114318848,2.088346481323242,42.9625,120.7208333333333
1193,6,10.525678634643555,4.525678634643555,43.07083333333333,120.75416666666666
1194,5,7.817760944366455,2.817760944366455,43.1125,120.66250000000002
