sample_id,latitude,longitude,myco_diversity,est_s_e,x95_percent_lower,x95_percent_upper,raw_obs_div,sample_type,sequencing_platform,target_marker,primers,top,bot,core_length,seq_depth
FMS16BI2114v2,-35.655371,138.16255,12858.504,1423.361,10393.746,16007.175,1511,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,116396
FMS16BI2115v2,-35.640739,138.130066,182.994,32.169,138.608,270.575,93,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,13906
FMS16BI2116v2,-35.640739,138.130066,235.23,71.832,145.222,447.576,79,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,7932
FMS16BI2117v2,-42.0154,147.49095,280.995,48.081,214.405,411.471,145,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,25527
FMS16BI2118v2,-42.0154,147.49095,181.202,19.474,155.101,235.573,131,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,24065
FMS16BI2119v2,-35.634699,138.119816,9837.571,1271.766,7679.896,12706.138,1131,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,16093
FMS16BI2120v2,-35.634699,138.119816,6966.89,674.826,5790.927,8450.714,1299,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,116693
FMS16BI2121v2,-35.634699,138.119816,7967.05,660.455,6797.633,9397.217,1553,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,27679
FMS16BI2122v2,-35.634699,138.119816,8406.473,670.874,7215.677,9855.759,1730,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,177986
FMS16BI2123v2,-35.634765,138.11882,505.368,160.879,292.359,959.264,104,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,19214
FMS16BI2124v2,-35.634765,138.11882,528.123,120.472,355.573,845.507,150,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,246506
FMS16BI2125v2,-35.654969,138.162344,6180.552,1222.819,4249.23,9129.546,584,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,20872
FMS16BI2126v2,-35.654969,138.162344,3896.523,503.124,3053.776,5045.166,732,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,139460
FMS16BI2127v2,-35.655037,138.162904,4621.192,871.809,3238.194,6715.174,548,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,25535
FMS16BI2128v2,-35.655037,138.162904,3395.884,458.889,2634.738,4453.259,679,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,198362
FMS16BI2129v2,-35.085429,138.659129,849.474,418.328,366.607,2172.231,89,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,28877
FMS16BI2130v2,-35.085429,138.659129,377.759,65.632,281.67,547.321,156,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,140048
FMS16BI2131v2,-35.085429,138.659129,898.043,358.591,447.708,1956.1,114,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,19356
FMS16BI2132v2,-35.085429,138.659129,533.453,99.194,386.505,787.035,184,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,263120
FMS16BI2133v2,-35.101944,138.650715,9055.802,1562.279,6516.301,12724.282,804,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,21741
FMS16BI2134v2,-35.101944,138.650715,6914.17,955.864,5313.321,9096.75,908,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,74829
FMS16BI2135v2,-35.101944,138.650715,11539.74,2633.401,7478.778,18031.35,694,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,15918
FMS16BI2136v2,-35.101944,138.650715,6203.111,871.063,4750.006,8199.439,863,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,95263
FMS16BI2139v2,-68.59973262,77.95443532,2.998,2.038,2.081,14.308,2,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,631
FMS16BI2140v2,-68.59973262,77.95443532,3,2.041,2.081,14.326,2,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,76832
FMS16BI2142v2,-68.59971566,77.95441188,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,6772
FMS16BI2143v2,-35.637042,138.122073,881.79,85.61,742.367,1082.462,425,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,27492
FMS16BI2144v2,-35.637296,138.12213,908.279,69.733,792.832,1069.24,500,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,63961
FMS16BI2145v2,-35.636366,138.120584,1941.176,783.588,942.197,4224.204,165,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,11305
FMS16BI2146v2,-35.636366,138.120584,1394.628,347.574,886.853,2294.336,229,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,207333
FMS16BI2147v2,-35.635311,138.120931,14083.401,1366.227,11683.282,17064.323,1765,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,43481
FMS16BI2148v2,-35.635311,138.120931,12435.182,1076.547,10527.266,14764.3,1885,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,117298
FMS17213v2,-41.253333,-70.080944,14,11.662,6.987,70.818,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,94447
FMS17214v2,-41.253333,-70.080944,7.1,0.377,7.004,9.536,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,72517
FMS17215v2,-41.0335,-70.524528,9.5,2.291,8.175,20.885,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,96196
FMS17216v2,-41.0335,-70.524528,43,39.597,15.84,222.566,11,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,75819
FMS17217v2,-41.807778,-69.676417,25,23.622,9.532,134.963,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,71969
FMS17218v2,-34.204296,142.556909,15,11.662,7.987,71.817,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,49400
FMS17219v2,-34.204296,142.556909,9,4.416,6.366,30.603,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,24045
FMS17220v2,-34.24777,142.481679,19,10.15,10.922,61.035,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,36841
FMS17221v2,-34.24777,142.481679,5,3.742,3.181,25.128,3,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,53040
FMS17222v2,-34.018527,142.508839,30,17.226,14.148,94.664,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,79315
FMS17223v2,-34.018527,142.508839,31,17.245,15.142,95.766,10,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,59664
FMS17224v2,-33.960183,142.460103,13,5.291,9.557,37.72,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,54834
FMS17225v2,-33.960183,142.460103,9.125,1.769,8.126,18.019,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,83686
FMS17226v2,-33.931135,142.686154,40,21.269,19.458,117.116,12,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,85657
FMS17227v2,-33.931135,142.686154,13,5.291,9.557,37.72,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,56535
FMS17228v2,-31.556111,146.309722,47,39.597,19.84,226.566,15,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,76656
FMS17229v2,-31.556111,146.309722,45.286,7.789,37.749,73.485,35,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,73292
FMS17230v2,-31.8575,147.707778,108.308,8.293,98.1,133.189,91,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,96030
FMS17231v2,-31.8575,147.707778,95.035,14.795,77.047,139.882,65,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,69403
FMS17232v2,-29.311377,-71.244902,13.5,7.194,9.495,49.917,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,64912
FMS17233v2,-29.311377,-71.244902,25,23.622,9.532,134.963,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,69514
FMS17234v2,-29.749902,-71.250724,19.5,17.139,8.665,100.833,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,105101
FMS17235v2,-29.749902,-71.250724,22,13.482,10.319,74.779,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,63515
FMS17236v2,-30.662263,-71.663635,9.25,3.396,7.266,26.038,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,74554
FMS17237v2,-30.662263,-71.663635,27,16.492,14.019,95.79,11,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,78460
FMS17238v2,-31.199813,-71.585444,26,23.622,10.532,135.963,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,99138
FMS17239v2,-31.199813,-71.585444,16,11.662,8.987,72.818,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,90350
FMS17240v2,49.262694,119.177417,25.25,13.154,15.201,81.163,13,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,80218
FMS17241v2,49.262694,119.177417,33.5,31.108,12.59,176.207,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,77777
FMS17242v2,49.494333,118.403778,8,4.384,5.369,29.381,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,70008
FMS17243v2,49.494333,118.403778,12,7.047,6.967,43.213,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,83987
FMS17244v2,49.525333,117.272139,17,6.481,12.071,44.622,11,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,84099
FMS17245v2,49.525333,117.272139,13,11.662,5.987,69.818,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,71247
FMS17246v2,49.031528,116.994528,29,17.206,13.154,93.554,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,59596
FMS17247v2,49.031528,116.994528,25,23.622,9.532,134.964,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,123958
FMS17248v2,48.609778,116.786556,12.125,3.658,9.506,28.299,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,60178
FMS17249v2,48.609778,116.786556,6,4.287,3.38,26.707,3,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,97993
FMS17250v2,48.223083,116.015833,13.25,7.552,7.973,47.129,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,40995
FMS17251v2,48.223083,116.015833,3,0.371,3,3.931,3,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,73621
FMS17252v2,36.696167,58.6695,23,13.506,11.313,75.915,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,77572
FMS17253v2,36.696167,58.6695,18.5,17.139,7.665,99.833,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,64190
FMS17254v2,37.371111,56.560944,18,10.173,10.52,62.277,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,84663
FMS17255v2,37.371111,56.560944,19.5,17.139,8.665,100.833,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,83152
FMS17256v2,37.429083,58.109556,28,23.622,12.532,137.963,10,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,83974
FMS17257v2,37.429083,58.109556,114.999,111.561,33.414,602.104,17,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,121489
FMS17258v2,22.246529,-99.655561,5,2.168,4.075,17.273,4,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,83081
FMS17259v2,22.246529,-99.655561,26,23.622,10.532,135.963,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,91608
FMS17260v2,23.601688,-100.943528,12,5.291,8.557,36.72,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,86791
FMS17261v2,23.601688,-100.943528,13,11.662,5.987,69.818,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,83359
FMS17262v2,22.644511,-100.420636,26,16.492,13.019,94.79,10,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,56656
FMS17263v2,22.644511,-100.420636,28,17.184,12.162,92.437,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,74874
FMS17264v2,22.64831,-99.894557,7.5,1.031,7.04,13.238,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,36830
FMS17265v2,22.64831,-99.894557,32.499,31.108,11.59,175.206,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,48245
FMS17266v2,23.254883,-101.055406,2,0.501,2,3.694,2,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,71834
FMS17267v2,23.254883,-101.055406,12,7.047,6.967,43.213,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,89820
FMS17268v2,23.204697,-101.273809,11,5.291,7.557,35.72,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,61298
FMS17269v2,23.204697,-101.273809,13,11.662,5.987,69.818,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,109694
FMS17270v2,23.737999,-101.248559,6,3.742,4.181,26.128,4,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,54281
FMS17271v2,23.737999,-101.248559,13,11.662,5.987,69.818,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,69707
FMS17272v2,22.352438,-102.455579,10.125,1.769,9.126,19.019,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,77862
FMS17273v2,22.352438,-102.455579,7.5,2.291,6.175,18.885,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,82060
FMS17274v2,33.052487,-2.422588,14.25,7.552,8.973,48.13,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,84069
FMS17275v2,33.052487,-2.422588,6,1.871,5.09,16.064,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,82576
FMS17276v2,34.159182,-2.372904,20.5,4.802,16.815,40.855,16,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,67372
FMS17277v2,34.159182,-2.372904,11,7.013,5.973,41.991,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,66434
FMS17278v2,34.430867,-2.192604,20.5,3.5,17.685,34.895,17,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,60012
FMS17279v2,34.430867,-2.192604,19,10.15,10.922,61.035,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,27584
FMS17280v2,33.976574,-3.373502,7.25,3.396,5.266,24.038,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,27432
FMS17281v2,33.976574,-3.373502,11,7.013,5.973,41.991,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,50995
FMS17282v2,34.473045,-3.638859,27,23.622,11.532,136.963,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,60454
FMS17283v2,34.473045,-3.638859,12,4.479,9.359,34.044,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,34363
FMS17284v2,34.309672,-1.999301,17,10.173,9.52,61.277,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,111861
FMS17285v2,34.309672,-1.999301,19.5,17.139,8.665,100.833,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,66144
FMS17286v2,33.932621,-3.558751,15.167,4.883,11.674,36.771,11,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,64112
FMS17287v2,33.932621,-3.558751,30,17.226,14.148,94.664,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,70588
FMS17288v2,33.06768,-2.728708,20.5,17.139,9.665,101.833,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,83137
FMS17289v2,33.06768,-2.728708,16,10.074,7.939,57.574,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,61591
FMS17290v2,34.625548,-3.464915,16,10.074,7.939,57.574,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,62003
FMS17291v2,34.625548,-3.464915,9,2.248,8.072,21.877,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,49520
FMS17292v2,39.048208,-2.2306,48,39.597,20.84,227.566,16,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,74009
FMS17293v2,39.048208,-2.2306,20,11.662,12.987,76.817,12,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,56941
FMS17294v2,40.068228,-2.900725,34.143,5.902,28.737,56.374,27,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,118090
FMS17295v2,40.068228,-2.900725,46.166,17.425,30.666,113.151,26,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,93146
FMS17296v2,40.208781,-3.419164,64,30.14,32.646,167.387,19,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,92114
FMS17297v2,40.208781,-3.419164,17.125,1.769,16.126,26.019,16,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,93384
FMS17298v2,39.992036,-3.618947,44,21.324,23.438,121.403,16,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,101515
FMS17299v2,39.992036,-3.618947,19.25,7.552,13.973,53.13,13,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,106412
FMS17300v2,37.821156,-1.673747,65.125,20.9,44.668,140.16,37,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,88764
FMS17301v2,37.821156,-1.673747,35.333,4.929,31.143,54.879,30,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,53716
FMS17302v2,39.207539,-2.514767,84.499,71.075,33.752,399.324,24,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,99687
FMS17303v2,39.207539,-2.514767,48,39.598,20.84,227.566,16,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,83493
FMS17304v2,38.588606,-1.199478,23,10.22,14.906,65.462,13,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,78026
FMS17305v2,38.588606,-1.199478,27,10.173,19.52,71.276,18,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,59952
FMS17306v2,40.354792,-2.877436,29.083,4.048,25.807,45.668,25,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,82853
FMS17307v2,40.354792,-2.877436,45.1,9.727,36.032,81.281,33,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,111739
FMS17308v2,38.791855,-1.717695,20,3.24,17.535,33.811,17,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,71441
FMS17309v2,38.791855,-1.717695,41.25,20.187,24.975,124.159,21,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,69844
FMS17310v2,37.721332,-1.836988,36.1,7.098,29.845,63.564,28,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,119334
FMS17311v2,37.721332,-1.836988,45.682,5.586,40.142,65.544,38,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,103479
FMS17312v2,37.726728,-1.784601,47.125,12.47,35.687,94.044,32,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,92824
FMS17313v2,37.726728,-1.784601,53,20.199,34.719,129.718,29,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,81277
FMS17314v2,38.308579,-0.963246,55,14.387,41.539,108.375,37,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,75937
FMS17315v2,38.308579,-0.963246,72.666,26.33,48.163,170.717,40,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,85512
FMS17316v2,40.36936,-3.388677,31,13.64,19.276,84.684,16,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,102467
FMS17317v2,40.36936,-3.388677,16,3.742,14.181,36.128,14,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,66533
FMS17318v2,37.593066,-1.232379,65.999,59.581,23.921,331.624,16,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,90131
FMS17319v2,37.593066,-1.232379,5.125,0.437,5.005,7.919,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,83546
FMS17320v2,39.538668,-1.802287,156.998,143.553,50.83,779.52,29,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,77751
FMS17321v2,39.538668,-1.802287,69.124,20.9,48.668,144.159,41,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,55017
FMS17322v2,38.065532,-1.527039,37.333,4.929,33.143,56.88,32,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,108951
FMS17323v2,38.065532,-1.527039,32.5,17.139,21.665,113.833,20,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,85106
FMS17324v2,39.127509,-2.345141,18,2.646,16.279,30.36,16,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,90628
FMS17325v2,39.127509,-2.345141,80.499,71.074,29.752,395.322,20,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,59785
FMS17326v2,40.018028,-2.879354,33,6.481,28.071,60.622,27,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,77029
FMS17327v2,40.018028,-2.879354,91.499,71.075,40.752,406.322,31,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,65090
FMS17328v2,37.6339,-2.039614,66.666,26.33,42.163,164.717,34,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,98775
FMS17329v2,37.6339,-2.039614,49,9.165,40.178,82.31,37,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,60959
FMS17330v2,34.494253,9.647121,80,14.491,62.227,123.609,50,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,149324
FMS17331v2,34.494253,9.647121,12.5,7.194,8.495,48.917,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,110316
FMS17332v2,35.167767,8.673783,12,1.871,11.09,22.064,11,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,84006
FMS17333v2,35.167767,8.673783,60,30.097,28.666,163.175,15,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,91420
FMS17334v2,33.52157,9.97436,75.522,6.743,67.657,96.667,63,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,120703
FMS17335v2,33.52157,9.97436,61.5,29.686,33.556,171.149,24,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,99333
FMS17336v2,35.160036,9.116646,16.167,4.883,12.674,37.771,12,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,90864
FMS17337v2,35.160036,9.116646,23,13.506,11.313,75.915,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,72044
FMS17338v2,34.956452,9.717897,21,10.173,13.52,65.277,12,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,113118
FMS17339v2,34.956452,9.717897,39,21.254,18.464,116.035,11,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,95566
FMS17340v2,32.98347,10.498595,112.782,14.435,93.924,153.975,78,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,111166
FMS17341v2,32.98347,10.498595,3,0.501,3,4.569,3,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,72479
FMS17342v2,33.754262,-115.79572,20.167,8.277,13.572,54.421,12,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,74056
FMS17343v2,33.754262,-115.79572,27.5,12.46,16.898,76.879,14,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,124185
FMS17344v2,33.750666,-115.811803,15,11.662,7.987,71.818,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,78211
FMS17345v2,33.750666,-115.811803,16.25,7.552,10.973,50.13,10,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,78991
FMS17346v2,37.113448,-112.552224,13.167,4.883,9.674,34.771,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,126235
FMS17347v2,37.113448,-112.552224,10.5,7.194,6.495,46.917,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,98750
FMS17348v2,38.173514,-109.710268,6,3.742,4.181,26.128,4,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,91617
FMS17349v2,38.173514,-109.710268,25,23.622,9.532,134.964,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,102012
FMS17350v2,37.581928,-109.910049,15.333,1.846,14.175,24.13,14,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,94933
FMS17351v2,37.581928,-109.910049,25.25,13.154,15.201,81.163,13,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,70903
FMS17352v2,37.086092,-111.696845,28,16.492,15.019,96.791,12,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,111066
FMS17353v2,37.086092,-111.696845,13,11.662,5.987,69.818,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,75051
FMS17354v2,37.507278,-112.02167,38,21.238,17.47,114.949,10,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,99776
FMS17355v2,37.507278,-112.02167,46,25.507,20.313,135.661,10,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,130277
FMS17356v2,37.730413,-109.413583,30,16.492,17.019,98.79,14,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,67637
FMS17357v2,37.730413,-109.413583,21,13.456,9.327,73.631,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,98810
FMS17358v2,38.003108,-110.516686,12.5,7.194,8.495,48.917,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,139586
FMS17359v2,38.003108,-110.516686,19.5,17.139,8.665,100.834,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,113521
FMS17360v2,36.685466,-111.856829,13,5.291,9.557,37.72,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,92737
FMS17361v2,36.685466,-111.856829,14.25,7.552,8.973,48.13,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,94921
FMS17362v2,9.666497,-69.946911,14.25,7.552,8.973,48.13,8,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,138795
FMS17363v2,9.666497,-69.946911,10.5,7.194,6.495,46.917,6,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,116282
FMS17364v2,10.002322,-69.648175,15.25,7.552,9.973,49.13,9,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,125382
FMS17365v2,10.002322,-69.648175,7,3.742,5.181,27.128,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,95206
FMS17366v2,9.767953,-69.8208,63,59.581,20.921,328.626,13,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,143514
FMS17367v2,9.767953,-69.8208,17.167,4.883,13.674,38.771,13,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,77412
FMS17368v2,31.35779,34.820866,7,3.742,5.181,27.128,5,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,123057
FMS17369v2,31.35779,34.820866,72.124,31.351,40.189,181.386,27,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,88014
FMS17370v2,31.270716,34.652229,28,23.622,12.532,137.963,10,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,95227
FMS17371v2,31.270716,34.652229,15,11.662,7.987,71.818,7,soil,Illumina,ITS2,fITS7/ITS4,0,7.5,7.5,79102
FMS17548v2,36.31666667,100.8833333,59.2,10.038,48.3,92.514,43,soil,Illumina,ITS2,ITS3/ITS4,0,5,5,74912
