sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,plant_diversity,climate_stability_index,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,area_sampled,extraction_dna_mass,amf_sampling_density,Resolve_Biome,rwr,CV_Fold_Random,Pixel_Long,Pixel_Lat,CV_Fold_Spatial
S4347,930.0,5.51677417755127,658.813171386719,195.51676940918,62.3016738891602,0,1484.0,4636.0,2134.0,-0.525750637054443,-0.475914299488068,1394.5,2.24482536315918,2.0,0.0,0.0,73.8960037231445,5684.1162109375,197.747589111328,41.0248718261719,136.071273803711,55.1638412475586,854.0,0.729610800743103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.920793175697327,5,0.0174541252056131,9,-117.329170227051,53.4208335876465,10
S4845,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0395004360324626,7,-155.304168701172,19.8291664123535,1
S5099,1071.0,237.5,1709.41833496094,294.483245849609,59.9000015258789,0,425.0,2891.0,3213.0,0.71830815076828,0.263763725757599,532.0,2.04963684082031,-4.875,0.0,0.0,217.172622680664,9970.572265625,200.0,43.6381340026855,28.3369255065918,44.3845825195313,1558.0,0.207690849900246,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,0.0063641425222158,1,0.359358727201636,8,11.4541664123535,0.820833325386047,5
S4746,865.0,105.5,809.629821777344,224.5,11.5016736984253,61,919.0,3801.0,3088.0,0.487352997064591,0.226298123598099,37.0,0.619840145111084,-0.25,0.0,17.8955402374268,44.055290222168,8972.9736328125,200.0,40.8821868896484,26.7916603088379,60.9721221923828,1024.0,0.505885779857636,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.25,0.448400497436523,4,0.0071276186538676,9,4.98750019073486,50.8708343505859,9
S4404,960.0,28.582483291626,572.436340332031,211.582763671875,59.9966812133789,0,1131.0,1369.0,1834.0,0.938447594642639,0.324243545532227,918.5,4.26942491531372,-0.3125,0.0,0.0,112.542930603027,5820.9306640625,200.0,38.4749450683594,149.130416870117,57.5864372253418,729.0,0.740375220775604,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.899044096469879,5,0.0064750497771971,10,-118.762496948242,54.5125007629395,9
S3716,1374.0,68.5170135498047,478.198791503906,259.550262451172,101.296653747559,68,889.0,1573.0,2714.0,0.798304915428162,0.602185845375061,938.0,4.28560733795166,-2.0625,0.0,7.08830165863037,0.0,2446.87133789063,200.0,42.768238067627,14.2968845367432,81.187240600586,1124.0,0.368440121412277,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.5,0.155767232179642,4,0.244656456355411,10,115.820831298828,40.8541679382324,7
S1197,1720.0,251.5,1575.25988769531,299.500274658203,79.0,78,885.0,975.0,2714.0,0.442943423986435,-0.344434559345245,13.0,0.483259856700897,0.0625,0.0,933.463989257812,1.44924449920654,4510.39990246095,200.0,56.204948425293,12.6742420196533,60.8700141906738,3430.0,0.172914206981659,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.25,0.135303542017937,1,0.207817230444372,9,109.495834350586,18.2875003814697,4
S4110,1104.0,44.5002822875977,553.161437988281,268.500274658203,104.901672363281,100,593.0,328.0,3673.0,-0.147347897291183,-0.57735025882721,139.0,0.727026581764221,0.9375,0.0,55.994441986084,0.0,3002.53979492188,200.0,27.1125774383545,23.4905910491943,67.2915344238281,868.0,0.347287327051163,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.0,0.25,0.0907023027539253,4,0.0366524968123331,1,126.845832824707,45.845832824707,8
S4625,1804.0,248.5,1116.28149414063,331.5,86.0983581542969,30,390.0,-389.0,4298.0,0.403095483779907,-0.801543474197388,24.0,0.264551818370819,0.1875,1.61598038673401,0.0,8.12693309783936,6914.51171875,200.0,64.0151519775391,11.8937206268311,63.1498947143555,1588.0,0.197049245238304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.168782487511635,7,0.0452378287285864,8,34.3958320617676,-18.8875007629395,5
S923,1552.0,256.483276367188,1404.96899414063,321.483276367188,47.1016426086426,100,581.0,1947.0,2739.0,0.567206859588623,0.28515499830246,219.5,1.74550032615662,2.1875,0.0,0.526814222335815,71.3000869750977,7988.701171875,200.0,59.2372703552246,22.2740230560303,55.3039970397949,1152.0,0.231914594769478,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,0.25,0.0782348737120628,1,0.647165994285141,10,-6.50416660308838,6.12916660308838,10
S2245,921.0,66.5,1030.853515625,257.483276367188,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1233.0,0.718187510967255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.5,0.133889093995094,4,0.0717638919287749,2,-73.3708343505859,45.720832824707,5
S928,1323.0,192.483276367188,2003.7919921875,337.483276367188,57.5999984741211,57,864.000000014875,523.000000008896,2159.00000003719,-0.219204515218735,0.31652706861496,37.0,0.737252235412598,-0.8125,0.0,69.9899063110352,7.4759111404419,2839.5185546875,200.0,40.3355674743652,18.0758800506592,55.8135261535645,2054.0,0.371536135673523,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400.0,1.5,0.168347865343094,4,0.0734018646464425,3,116.9375,28.2124996185303,5
S4424,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0277368194114489,4,9.46249961853027,48.4625015258789,2
S4963,921.0,66.5,1030.853515625,257.483276367188,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1233.0,0.718187510967255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.5,0.133889093995094,4,0.070431088130533,5,-73.3708343505859,45.720832824707,5
S2687,1727.0,207.49919128418,1596.38781738281,272.482360839844,89.6982955932617,0,568.0,5675.0,3672.0,0.735108613967896,-0.324878513813019,681.0,4.31120920181274,-0.4375,0.39494252204895,0.0,81.017951965332,16265.47265625,139.770034790039,56.275505065918,30.5359020233154,54.3036880493164,1815.0,0.184297978878021,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,0.0048681846819818,1,0.213650383760374,1,145.595840454102,-17.0208339691162,3
S886,1563.0,254.532897949219,1303.1259765625,318.5,48.0,100,488.0,2914.0,2944.0,0.416377067565918,0.014054149389267,137.5,1.10584080219269,0.125,0.0,0.0,119.937599182129,8227.193359375,200.0,66.6730575561524,21.7730350494385,54.1269912719727,1386.0,0.19993057847023,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,0.25,0.0783500671386719,1,0.465830626047289,2,-6.65416669845581,5.59583330154419,10
S7025,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0116759272712088,3,-155.304168701172,19.8291664123535,1
S5675,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0355057129030094,4,-155.304168701172,19.8291664123535,1
S2172,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0509059079948603,6,9.46249961853027,48.4625015258789,2
S1962,1021.99993896484,-1.38251972198486,1379.70458984375,187.634185791016,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1018.0,0.487811446189881,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.25,0.36523112654686,5,0.0029576372481476,1,-113.345832824707,48.4625015258789,4
S1166,986.0,85.499984741211,1212.009765625,261.483551025391,7.90000009536743,0,473.0,818.0,2870.0,-0.912994146347046,0.407528460025787,325.0,1.71755385398865,-1.1875,0.0,10.5047092437744,78.3336868286133,8256.1640625,200.0,54.9694709777832,136.029266357422,49.9197540283203,1173.0,0.662279486656189,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.25,0.116557151079178,4,0.070502338451584,7,-72.1875,42.4874992370606,7
S1700,1839.0,159.5,741.248901367188,248.5,80.5033187866211,45,2575.0,3478.0,1955.0,0.0114279789850116,0.966807067394257,1589.5,1.20240259170532,0.8125,1.71678733825684,0.0,17.5658664703369,3898.04370117188,198.208587646484,60.7905464172363,19.7614936828613,58.1849136352539,963.0,0.215334445238113,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.0,0.5,0.0617123730480671,10,0.221131937048263,9,29.1875,-25.9958324432373,8
S5855,1267.0,131.616271972656,3438.279296875,183.566482543945,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0330102230050947,5,-155.3125,19.8291664123535,1
S1294,1452.0,206.700759887695,955.725769042969,263.684265136719,51.1983222961426,42,353.0,2195.0,5111.0,0.302006304264069,0.893452167510986,1487.0,12.0689697265625,12.0,5.96311187744141,0.0,32.7904014587402,7619.55712890625,200.0,45.5259666442871,22.6576900482178,59.4912033081055,1171.0,0.236442759633064,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,0.016402393579483,7,0.346515417421914,9,30.6791667938232,-1.70416665077209,9
S2325,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0502129846912539,8,9.46249961853027,48.4625015258789,2
S2212,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0551209898904188,9,9.46249961853027,48.4625015258789,2
S3255,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.034552307818392,10,9.46249961853027,48.4625015258789,2
S4311,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0428338878148675,1,9.46249961853027,48.4625015258789,2
S1597,1724.0,244.467315673828,1706.91381835938,294.484039306641,80.1983184814453,92,703.0,1160.0,1594.0,-0.724201917648315,-0.109783723950386,150.0,4.26989221572876,-1.875,0.0,2.50671076774597,9.17280006408691,7534.65380859375,199.571304321289,47.4349098205566,19.403787612915,56.1353607177734,2110.0,0.209949746727943,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.25,0.137215510010719,1,0.26577634506583,6,109.412498474121,18.3291664123535,4
S5842,2160.0,197.500274658203,243.110229492188,360.5,47.299976348877,0,318.0,-119.0,7290.0,0.57531750202179,0.816275537014008,257.5,1.1392924785614,0.8125,0.0,0.0,0.0,1437.59997562414,200.0,72.8126220703125,5.03684997558594,80.6744918823242,938.0,0.201648205518723,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,3.0,0.0196218602359295,12,0.0008206812114291,5,9.63749980926514,34.7374992370606,3
S3560,1377.0,159.567306518555,1934.19885253906,214.583740234375,78.5133743286133,35,342.0,-471.0,4346.0,0.625217616558075,0.780316650867462,2109.0,3.52053308486939,0.5,0.0,27.1457939147949,36.8689765930176,8152.00390625,200.0,35.7139511108398,51.9398155212402,52.325008392334,2007.0,0.230074599385262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,5.0,0.0115470010787249,1,0.0669782834450159,7,37.5708351135254,-0.054166667163372,7
S1569,1285.0,211.501205444336,2388.92333984375,296.534820556641,64.0949630737305,4,392.0,2911.0,4764.0,-0.51543915271759,0.319358289241791,370.0,9.57858085632324,-10.0,0.0,0.0,98.8995590209961,4938.458984375,194.510604858398,50.9076652526856,38.9906921386719,52.326587677002,2067.0,0.264954030513763,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0.5,0.192381739616394,1,0.293758698968211,8,112.529167175293,23.1708335876465,5
S3496,1254.0,121.616828918457,3194.42333984375,176.583435058594,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.050103860562442,7,-155.329162597656,19.8208332061768,1
S979,1176.0,185.516448974609,1545.06701660156,331.516448974609,41.1983489990234,100,865.0,3407.0,2064.0,0.897467315196991,-0.440107077360153,125.0,1.89179873466492,0.6875,0.0,204.668762207031,3.32586669921875,4231.673828125,200.0,30.1900615692139,15.6783819198608,61.8697700500488,1979.0,0.33036282658577,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400.0,1.5,0.211864128708839,1,0.0465592916963143,9,111.870834350586,26.7625007629395,3
S2166,1244.0,142.5,607.194641113281,298.466735839844,77.6982879638672,100,1548.0,2660.0,1145.0,-0.909532308578491,-0.353345960378647,517.0,1.19508421421051,1.0,0.0,1014.77032470703,0.0,4645.2001953125,200.0,23.0080547332764,11.1409015655518,79.1237258911133,1724.0,0.488735646009445,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.0,1.5,0.20793080329895,4,0.0580797587461205,2,108.0625,34.2874984741211,3
S3534,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0288211928753707,3,9.46249961853027,48.4625015258789,2
S1352,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0390753025594265,10,-155.304168701172,19.8291664123535,1
S2378,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0681363200921975,4,9.46249961853027,48.4625015258789,2
S5806,1261.0,130.567306518555,3437.0693359375,183.533630371094,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0107352752821897,1,-155.3125,19.8208332061768,1
S4620,1466.0,83.4664611816406,347.097564697266,295.450012207031,107.803329467773,72,1420.0,75.0,1849.0,-0.973598837852478,-0.228239268064499,470.0,1.19523477554321,-0.3125,0.0,17.438102722168,0.0,2331.783203125,200.0,46.685905456543,16.1070537567139,83.3487777709961,990.0,0.425124138593674,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.5,0.114257492125034,4,0.0812607220085382,5,119.5625,42.6041679382324,4
S2864,1254.0,121.616828918457,3194.42333984375,176.583435058594,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.041533750463626,8,-155.329162597656,19.8208332061768,1
S5380,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.068928694545451,6,9.46249961853027,48.4625015258789,2
S1049,1837.0,158.533187866211,735.1875,247.533187866211,80.5000305175781,54,1652.0,3359.0,2629.0,0.209563732147217,0.753859102725983,1592.0,0.610413074493408,0.5,2.37217879295349,0.0,32.9546661376953,4337.42724609375,198.604904174805,62.9379959106445,19.152286529541,57.1748123168945,963.0,0.217872500419617,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.0,0.5,0.0617123730480671,10,0.133455780570613,10,29.1875,-26.0041675567627,8
S4004,1760.0,244.483581542969,1222.93359375,326.483581542969,85.9000091552734,0,324.0,260.0,4038.0,-0.185694977641106,0.867602169513702,95.5,1.0685065984726,-0.5,4.26374673843384,0.0,42.833423614502,7567.93994140625,200.0,67.3714752197266,16.7349185943604,59.2618675231934,1588.0,0.235943451523781,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.169653609395027,7,0.198945505235667,10,34.2291679382324,-19.0041675567627,5
S2374,804.0,83.5666809082031,661.466003417969,216.566940307617,12.9983520507813,47,880.0,3692.0,2171.0,0.994006514549255,-0.10653193295002,299.5,8.25726318359375,-3.5,0.0,0.0,82.0350189208985,6237.53271484375,200.0,30.2431030273438,39.9774856567383,58.9877967834473,1122.0,0.494221210479736,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.601205110549927,4,0.0135284413188047,7,10.4041662216187,50.970832824707,4
S6211,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0412284238566733,2,-155.304168701172,19.8291664123535,1
S7356,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0033010197226542,3,-155.304168701172,19.8291664123535,1
S3680,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.077663711960128,8,9.46249961853027,48.4625015258789,2
S7097,735.0,60.5,695.426818847656,212.516738891602,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,833.0,0.521026372909546,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.118896625936031,4,0.0128403966190698,9,27.2625007629395,58.2958335876465,6
S2735,1728.0,253.5,1402.36486816406,313.5,50.1983299255371,0,234.0,1960.0,4771.0,-0.707106471061707,0.610801756381989,15.5,0.0978320688009262,0.25,0.0,0.0063379555940628,118.854400634766,14084.912109375,40.2165756225586,41.5113716125488,68.8813247680664,74.0901031494141,1542.0,0.145184814929962,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.0585042797029018,1,0.0752864716441092,4,-87.2125015258789,21.2124996185303,3
S6355,936.0,16.4994812011719,600.527282714844,203.499481201172,63.0999984741211,0,620.0,2226.0,3413.0,-0.480855405330658,-0.48658686876297,1206.0,2.35964822769165,3.625,0.0,0.0,40.7383117675781,4974.8818359375,196.391494750977,38.0353393554688,156.558197021484,54.9631156921387,855.0,0.753541529178619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.925392687320709,5,0.0022839764481132,2,-117.737503051758,53.9375,10
S2175,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.067142208527092,10,9.46249961853027,48.4625015258789,2
S1090,1038.0,19.5,570.597961425781,255.483551025391,111.901649475098,100,601.0,4150.0,3047.0,-0.86063551902771,0.426319539546967,274.0,1.55906426906586,-1.5,0.0,52.9536247253418,0.398222208023071,2848.20190429688,200.0,27.8635330200195,53.4385757446289,71.8367309570313,603.0,0.321894735097885,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.5,0.0828100368380547,4,0.0883586499829207,1,126.112503051758,47.9375,3
S2624,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0788793982424934,2,9.46249961853027,48.4625015258789,2
