sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,target_marker,sequencing_platform,sample_type,primers,Resolve_Biome,ECM_diversity,Pixel_Lat,Pixel_Long,source,CV_Fold
FMSA8F1092v2,1228.0,110.301513671875,2320.16284179688,280.285369873047,58.5,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,1111.0,1183.0,2335.0,-0.0227712169289589,0.836546003818512,441.0,13.0028448104858,-15.3125,0.0,0.00492644216865301,186.614761352539,0.0,7722.0234375,1.0,200.0,44.6886672973633,131.630889892578,55.3138122558594,0,1,2,11,5,4.992355938405616,44.2041664123535,-122.262496948242,GlobalFungi,7
FMS26205v2,777.0,71.4667816162109,607.118408203125,191.499969482422,29.8983249664307,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1503.0,4598.0,1589.0,-0.461832165718079,-0.724321365356445,7.0,0.175006940960884,-0.4375,0.0,0.0451172776520252,45.1683540344238,0.0,6380.68994140625,50.0,165.282897949219,57.7655296325684,147.626770019531,55.4956855773926,1,0,2,5,4,2.1001016219559756,58.1041679382324,22.1958332061768,GlobalFungi,4
FMS25414v2,572.0,14.5167636871338,813.110473632812,192.51676940918,31.1016750335693,0.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,592.0,280.0,2887.0,-0.0249968115240335,0.988478422164917,96.0,1.3584771156311,0.1875,0.0,0.0,77.0392913818359,0.0,5252.91650390625,1.0,199.999420166016,62.4607353210449,161.088958740234,45.5869293212891,0,3,2,13,6,2.481902119723736,66.5124969482422,22.6791667938232,GlobalFungi,10
FMS25066v2,612.0,35.4832611083984,862.975036621094,189.483261108398,31.9000282287598,0.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,392.0,1003.0,4276.0,-0.980580806732178,-0.196115523576736,419.5,0.735938549041748,-0.125,0.0,0.0,69.0417785644531,0.0,5092.2001953125,24.0,200.0,58.6304206848145,204.385238647461,45.5475120544434,0,3,2,13,6,3.0666565799090635,61.029167175293,14.0458335876465,GlobalFungi,1
S009232,878.0,84.450080871582,580.8291015625,229.433349609375,37.3983268737793,20.0,15.0,50.0,0.0,0.0,0.0,15.0,0.0,626.0,4388.0,2859.0,-0.987046480178833,0.0574148669838905,446.0,7.20796775817871,2.5625,0.0,0.847490847110748,120.748977661133,0.0,6826.208984375,1.0,200.0,32.7424926757813,41.9409255981445,54.9091606140137,0,1,2,11,4,4.5958871960425896,49.2708320617676,16.720832824707,GlobalFungi,5
FMSA8F1083v2,1181.0,93.4666137695313,2330.8837890625,230.483337402344,12.5000009536743,0.0,0.0,0.0,0.0,24.0,0.0,76.0,0.0,281.0,524.0,4543.0,0.606855392456055,0.472650468349457,1363.0,8.20644378662109,-12.0625,0.0,0.000245830189669505,216.74186706543,0.0,7703.49169921875,1.0,200.0,54.8508987426758,144.345794677734,46.0123558044434,0,1,2,11,4,5.0655022379065695,35.0041656494141,-83.4958343505859,GlobalFungi,6
FMS25163v2,582.0,29.5,737.517150878906,185.516738891602,36.4983253479004,0.0,0.0,0.0,0.0,64.0,0.0,36.0,0.0,849.0,2917.0,2763.0,0.432808458805084,-0.0293616633862257,346.0,0.383712768554688,-0.0625,0.0,2.54404711723328,68.8197326660156,0.0,5268.56884765625,50.0,200.0,54.1557426452637,136.565567016602,46.4605026245117,0,3,2,13,6,2.5239670686200575,62.720832824707,15.8374996185303,GlobalFungi,2
FMS00376v3,1265.0,122.599914550781,722.547668457031,278.633117675781,27.3966503143311,94.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1125.0,2980.0,2402.0,-0.337785571813583,0.768099546432495,660.5,5.97899436950684,3.1875,0.0,8.99340534210205,29.2295112609863,0.0,6487.2001953125,1.0,200.0,44.1056365966797,22.3294143676758,68.1024475097656,0,1,2,10,4,2.7724011884439554,41.0125007629395,21.3374996185303,GlobalFungi,7
FMS25104v2,600.0,36.4997177124023,629.930541992188,189.483261108398,36.9016761779785,0.0,0.0,0.0,0.0,58.0,0.0,15.0,0.0,1545.0,-513.0,1095.0,0.962330341339111,0.218815416097641,217.0,2.63137722015381,-4.375,0.0,4.50734260084573e-05,22.6981334686279,0.0,4558.2001953125,1.0,200.0,49.1768074035645,124.21501159668,47.382698059082,0,3,2,13,6,3.6131047436161983,63.2291679382324,15.2708330154419,GlobalFungi,3
FMS00969v3,785.0,97.5,987.837158203125,216.516754150391,14.3000001907349,38.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,648.0,2752.0,3759.0,-0.81893002986908,0.573679447174072,55.0,0.962815761566162,0.8125,0.0,3.03342175483704,149.848709106445,0.0,7635.5048828125,16.0,200.0,82.4162063598633,66.9517669677734,43.7217063903809,0,1,0,10,4,0.0,52.1958351135254,5.91249990463257,GlobalFungi,8
FMS25178v2,587.0,33.4835395812988,665.664001464844,181.500305175781,36.6016731262207,0.0,0.0,0.0,0.0,58.0,0.0,42.0,0.0,834.0,4936.0,2971.0,-0.954151749610901,0.289436638355255,296.0,1.65524888038635,0.75,0.0,0.0,77.3432922363281,0.0,4913.2001953125,1.0,199.938430786133,51.7224807739258,111.80052947998,47.7475471496582,0,3,2,13,6,2.896850755998841,63.1708335876465,15.1708335876465,GlobalFungi,4
FMSA8F1068v2,1682.0,257.483551025391,3098.85302734375,294.483551025391,56.5016975402832,7.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,611.0,4125.0,3166.0,-0.555644035339356,0.617560207843781,73.5,5.53378200531006,1.5,0.0,0.0,208.144348144531,0.0,9345.35546875,4.0,199.937454223633,39.8300933837891,165.156677246094,52.6726570129395,0,1,2,11,1,3.5408724115054335,9.14583301544189,-79.845832824707,GlobalFungi,10
N1485,720.0,88.5,881.170166015625,177.5,27.7016754150391,23.0,0.0,0.0,0.0,9.0,13.0,56.0,0.0,749.0,5041.0,3513.0,0.751008629798889,0.586878418922424,16.0,0.732021749019623,-0.625,0.0,0.0,46.8339538574219,0.0,8367.4267578125,27.0,175.485214233398,72.7168350219727,121.653793334961,51.5662879943848,0,1,2,11,4,3.514526021556095,57.0625,8.6458330154419,GlobalFungi,9
FMS25815v2,781.0,69.5,585.03515625,203.5,27.6000003814697,62.0,0.0,25.0,0.0,0.0,0.0,13.0,0.0,846.0,1887.0,2258.0,-0.27938187122345,0.511667191982269,7.0,0.17670638859272,0.0,0.0,0.00134075607638806,40.3144874572754,0.0,7475.76904296875,50.0,185.086318969727,56.6591949462891,93.9209823608399,57.810302734375,1,0,1,5,4,3.335057576440591,58.2874984741211,22.3208332061768,GlobalFungi,10
N1799,745.0,87.5,621.063415527344,185.483520507813,20.3983535766602,67.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,590.0,3079.0,2900.0,-9.41749419780535e-07,-0.911452293395996,5.0,0.649654150009155,-0.0625,0.0,0.383852571249008,5.06879997253418,0.0,5712.43115234375,50.0,200.0,58.8000831604004,30.1168155670166,65.6380996704102,0,1,2,11,4,1.3862943611198906,54.970832824707,12.4541664123535,GlobalFungi,1
FMS25306v2,567.0,15.466516494751,747.348388671875,192.450057983398,30.7016754150391,0.0,0.0,3.0,0.0,21.0,0.0,75.0,0.0,936.0,3690.0,2189.0,-0.998460292816162,-0.0135078364983201,91.0,1.08488011360168,0.0625,0.0,0.0,69.8195571899414,0.0,4343.2001953125,1.0,200.0,57.1355667114258,161.316665649414,45.0126991271973,0,3,2,13,6,3.1973661582181188,66.5374984741211,22.4458332061768,GlobalFungi,5
FMS25106v2,600.0,36.4997177124023,629.930541992188,189.483261108398,36.9016761779785,0.0,0.0,0.0,0.0,58.0,0.0,15.0,0.0,1545.0,-513.0,1095.0,0.962330341339111,0.218815416097641,217.0,2.63137722015381,-4.375,0.0,4.50734260084573e-05,22.6981334686279,0.0,4558.2001953125,1.0,200.0,49.1768074035645,124.21501159668,47.382698059082,0,3,2,13,6,3.5918452529514213,63.2291679382324,15.2708330154419,GlobalFungi,6
N1613,707.0,82.4667892456055,699.776428222656,192.466766357422,20.3999996185303,29.0,6.0,11.0,0.0,0.0,27.0,27.0,0.0,859.0,4042.0,2728.0,-0.649623692035675,-0.616774916648865,76.0,3.37368106842041,-2.625,0.0,0.21026773750782,95.6433792114258,0.0,7981.04150390625,8.0,200.0,59.217212677002,57.9909629821777,55.6386413574219,0,1,2,11,4,4.182034883735727,56.2041664123535,10.5208330154419,GlobalFungi,2
N1668,710.0,87.5,671.471557617188,191.5,22.7033214569092,25.0,0.0,0.0,0.0,11.0,19.0,21.0,0.0,1214.0,3853.0,2523.0,0.707106471061707,0.0,4.0,0.169071108102798,0.1875,0.0,4.01609086990356,18.2083549499512,0.0,6493.60009765625,50.0,199.997161865234,67.5349807739258,110.810394287109,56.9935493469238,0,1,2,11,4,4.3944368156989855,56.0208320617676,11.9958333969116,GlobalFungi,3
N1483,708.0,88.5167388916016,896.387756347656,174.5,28.0016746520996,31.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,704.0,1751.0,1864.0,0.959760904312134,0.280250489711761,14.0,2.22636342048645,-0.375,0.0,0.103188157081604,8.16266632080078,0.0,7622.2001953125,9.0,190.678985595703,55.2253265380859,70.2087707519531,58.751392364502,0,1,2,11,4,2.8331544950094742,57.1124992370606,8.67916679382324,GlobalFungi,4
FMS00304v3,1376.0,158.516723632813,477.454742431641,303.533447265625,22.7933006286621,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,312.0,2064.0,0.964401960372925,-0.0746825411915779,83.5,1.46209931373596,-1.3125,0.0,0.0,0.152177780866623,0.0,5479.2568359375,7.0,200.0,41.406982421875,15.9844799041748,75.3806457519531,0,1,2,10,12,0.6931471805599453,40.6624984741211,23.1291675567627,GlobalFungi,9
S009247,901.000061035156,89.4503326416016,566.7138671875,237.43359375,37.5966796875,3.0,0.0,50.0,0.0,6.0,0.0,42.0,0.0,455.0,1997.0,3632.0,-0.489552021026611,0.475926816463471,343.5,5.5315465927124,-2.5625,0.0,0.0,159.635192871094,0.0,7056.60595703125,1.0,200.0,41.0511665344238,47.5230903625488,53.5559005737305,0,1,2,11,4,4.863966574406287,49.2541656494141,16.6458339691162,GlobalFungi,5
FMS25369v2,571.0,13.5332250595093,824.687133789062,190.549987792969,31.2016754150391,0.0,0.0,0.0,0.0,7.0,0.0,93.0,0.0,792.0,3982.0,3081.0,0.640437006950378,0.767737030982971,106.5,4.04865026473999,-1.0,0.0,0.0,91.3736877441406,0.0,4582.0849609375,1.0,200.0,61.5193672180176,164.285675048828,45.4837112426758,0,3,2,13,6,2.9422787335039615,66.5208358764649,22.6708335876465,GlobalFungi,7
S006192,1678.0,258.566650390625,3074.37426757813,283.566650390625,15.6865758895874,34.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,369.0,3294.0,5237.0,0.589197099208832,0.807159721851349,26.5,9.44260692596436,-5.4375,0.0,0.0,223.111465454102,0.0,15396.033203125,1.0,189.113983154297,45.7722320556641,107.137733459473,47.6563301086426,0,1,2,11,1,1.5040773967762742,-7.30416679382324,147.112503051758,GlobalFungi,1
FMS20291v2,663.0,43.5167388916016,706.776672363281,198.550247192383,32.0983543395996,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,624.0,2634.0,4076.0,0.765426397323608,-0.302809715270996,126.0,1.42877411842346,1.125,0.0,0.0,104.934936523438,0.0,4677.60009765625,1.0,199.526931762695,56.9915046691895,107.327842712402,45.4772453308106,0,0,2,11,6,4.045871835380783,61.5125007629395,24.1708335876465,GlobalFungi,8
FMS25740v2,766.0,69.5,639.775390625,189.483261108398,30.9016456604004,8.0,0.0,27.0,0.0,0.0,0.0,66.0,0.0,601.0,2208.0,3466.0,0.707106471061707,-0.100484982132912,10.0,0.347221702337265,-0.5,0.0,0.0526020005345345,58.9877319335938,0.0,7555.82080078125,50.0,168.646255493164,64.0521087646484,102.887474060059,57.7438430786133,1,0,1,5,4,2.7876004568433306,58.4541664123535,21.970832824707,GlobalFungi,6
FMS24297v2,787.0,98.5,922.659240722656,215.5,14.3000001907349,16.0,0.0,12.0,0.0,15.0,0.0,57.0,0.0,623.0,2620.0,2488.0,-0.915378510951996,-0.39916780591011,36.0,0.877773702144623,0.9375,0.0,1.84026384353638,220.345962524414,0.0,7446.2001953125,30.0,200.0,87.7308197021485,108.038131713867,44.2973442077637,0,1,2,10,4,4.381939083539146,52.2458343505859,5.62916660308838,GlobalFungi,7
FMS24924v2,629.0,37.4832611083984,857.15478515625,190.450042724609,32.0033226013184,0.0,11.0,3.0,0.0,16.0,0.0,70.0,0.0,663.0,2966.0,2938.0,-0.986017227172852,-0.16631256043911,384.5,1.38428211212158,-0.25,0.0,0.0,51.584888458252,0.0,5233.44384765625,1.0,200.0,53.4223518371582,142.969177246094,45.7228927612305,0,3,2,13,6,3.2937235528063895,60.9625015258789,14.1291666030884,GlobalFungi,9
FMS24940v2,630.0,39.5,800.331359863281,193.5,31.30002784729,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,591.0,4440.0,3928.0,-0.877314567565918,-0.479870676994324,350.5,0.627382934093475,0.3125,0.0,0.0,36.2423095703125,0.0,5293.9345703125,20.0,200.0,60.1081848144531,127.037689208984,46.5639915466309,0,3,2,13,6,2.786861353321712,60.9375,14.0458335876465,GlobalFungi,10
N3827,1352.0,50.5340232849121,391.615844726563,224.567489624023,77.6815338134766,0.0,48.0,0.0,0.0,0.0,52.0,0.0,0.0,1136.0,4788.0,4624.0,0.917199730873108,-0.243192657828331,1386.0,3.99437165260315,-3.375,0.0,0.0,0.0,0.0,1040.32604980469,3.0,200.0,38.5789527893066,27.8574161529541,79.4382400512695,0,1,2,11,10,1.6094379124341003,44.1791648864746,84.5208358764648,GlobalFungi,3
FMS11862v2,991.0,84.4501037597656,1230.33203125,260.450103759766,7.7966833114624,7.0,0.0,80.0,0.0,0.0,0.0,13.0,0.0,379.0,2782.0,3342.0,-0.14689177274704,-0.738999962806702,340.5,2.92050361633301,-1.4375,0.0,2.87610101699829,123.188446044922,0.0,8495.326171875,5.0,200.0,60.1627044677734,161.989685058594,46.626708984375,0,1,2,11,4,4.595614713538931,42.529167175293,-72.1875,GlobalFungi,8
FMS03703v3,1058.0,119.583183288574,1036.4267578125,250.566741943359,13.4033203125,64.0,21.0,12.0,0.0,0.0,0.0,4.0,0.0,388.0,1606.0,3268.0,-0.028808880597353,0.900378704071045,305.5,2.9027361869812,3.3125,0.0,5.59585952758789,74.981689453125,0.0,11331.02734375,1.0,200.0,37.1766586303711,33.9411506652832,61.1194076538086,0,2,1,6,4,3.2644608720843618,45.0708351135254,1.45416665077209,GlobalFungi,9
S001095,1178.0,151.566055297852,1455.45544433594,305.566070556641,39.4949455261231,86.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1719.0,2588.0,1522.0,0.641252815723419,-0.252682536840439,130.0,9.7967586517334,-0.5,0.0,116.948852539063,120.057418823242,0.0,9161.158203125,2.0,200.0,33.7208251953125,34.1433258056641,56.4596633911133,0,0,2,4,4,2.139948518044463,35.0041656494141,135.787506103516,GlobalFungi,10
FMS25068v2,612.0,35.4832611083984,862.975036621094,189.483261108398,31.9000282287598,0.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,392.0,1003.0,4276.0,-0.980580806732178,-0.196115523576736,419.5,0.735938549041748,-0.125,0.0,0.0,69.0417785644531,0.0,5092.2001953125,24.0,200.0,58.6304206848145,204.385238647461,45.5475120544434,0,3,2,13,6,1.6094379124341003,61.029167175293,14.0458335876465,GlobalFungi,1
FMS9526v2,712.0,40.7506484985352,1391.83703613281,168.850570678711,17.7016773223877,18.0,0.0,0.0,0.0,67.0,0.0,15.0,0.0,914.0,-1135.0,4339.0,0.808013200759888,0.462597846984863,1299.5,7.52800464630127,9.125,0.0,0.0,116.109687805176,0.0,5993.7998046875,1.0,151.162582397461,49.9557685852051,134.236343383789,48.9568977355957,0,1,2,11,4,3.02037613126398,48.779167175293,13.8541669845581,GlobalFungi,1
FMS11023v2,733.0,57.5167655944824,698.603271484375,215.51676940918,32.5016441345215,0.0,0.0,0.0,0.0,24.0,0.0,76.0,0.0,803.0,3465.0,3282.0,-0.649235367774963,-0.316227912902832,81.0,0.5678631067276,1.125,0.0,0.0,97.0746688842774,0.0,6186.57666015625,40.0,200.0,69.8524856567383,130.886352539063,48.7056465148926,0,0,2,9,4,4.490140885532646,58.1124992370606,27.029167175293,GlobalFungi,2
FMS20318v2,663.0,43.5167388916016,706.776672363281,198.550247192383,32.0983543395996,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,624.0,2634.0,4076.0,0.765426397323608,-0.302809715270996,126.0,1.42877411842346,1.125,0.0,0.0,104.934936523438,0.0,4677.60009765625,1.0,199.526931762695,56.9915046691895,107.327842712402,45.4772453308106,0,0,2,11,6,4.382426525715101,61.5125007629395,24.1708335876465,GlobalFungi,2
N1675,752.0,84.4997177124023,695.440490722656,201.499725341797,22.2999992370605,75.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,1029.0,4550.0,2060.0,-0.463982105255127,-0.783290147781372,19.5,0.974968075752258,0.375,0.0,34.7189445495606,63.0636444091797,0.0,6867.39990234375,32.0,200.0,65.3156356811524,50.7993431091309,58.5206413269043,0,1,2,11,4,4.741814214378256,55.9541664123535,12.2708330154419,GlobalFungi,3
FMS00389v3,1379.0,158.516479492188,525.293334960938,306.5,22.9966220855713,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,3560.0,2320.0,-0.514495551586151,0.707107126712799,77.0,0.134805351495743,-0.25,0.0,0.0,0.0,0.0,6297.37841796875,50.0,200.0,37.7179412841797,16.2368106842041,75.6277236938477,0,1,2,10,12,1.6582280766035324,40.7041664123535,23.0708332061768,GlobalFungi,10
FMS20287v2,663.0,43.5167388916016,706.776672363281,198.550247192383,32.0983543395996,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,624.0,2634.0,4076.0,0.765426397323608,-0.302809715270996,126.0,1.42877411842346,1.125,0.0,0.0,104.934936523438,0.0,4677.60009765625,1.0,199.526931762695,56.9915046691895,107.327842712402,45.4772453308106,0,0,2,11,6,4.025226683467023,61.5125007629395,24.1708335876465,GlobalFungi,3
FMS25247v2,584.0,33.5167617797852,663.435791015625,182.516754150391,36.6033210754395,0.0,0.0,0.0,0.0,35.0,0.0,63.0,0.0,1293.0,-1323.0,2692.0,-0.465774476528168,0.244088590145111,284.5,1.28066658973694,3.0625,0.0,0.0,89.9580459594727,0.0,4409.2001953125,1.0,199.292938232422,52.7022666931152,163.269378662109,47.5380783081055,0,3,2,13,6,4.126327620390559,63.154167175293,15.1875,GlobalFungi,4
FMS00808v3,889.0,100.466506958008,745.538635253906,237.466506958008,12.30002784729,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,1756.0,3735.0,-0.725985884666443,-0.623056292533875,157.0,3.03801536560059,0.3125,0.0,0.0,3.31093335151672,0.0,6353.64990234375,6.0,200.0,26.5394020080566,22.3742809295654,69.2817306518555,0,1,0,10,4,0.6931471805599453,50.1624984741211,8.82083320617676,GlobalFungi,4
S006136,514.0,-3.5002806186676,749.807006835938,165.5,32.0,0.0,0.0,0.0,0.0,49.0,0.0,45.0,3.0,660.0,1207.0,3149.0,-0.88452422618866,-0.316227912902832,277.0,0.751277029514313,-0.375,0.0,0.0,72.1596450805664,0.00797718111425638,3864.45361328125,1.0,171.551361083984,61.9672508239746,111.967025756836,47.9394454956055,0,0,2,11,6,4.369346540564723,67.7708358764649,29.5791664123535,GlobalFungi,5
FMS25812v2,781.0,69.5,585.03515625,203.5,27.6000003814697,62.0,0.0,25.0,0.0,0.0,0.0,13.0,0.0,846.0,1887.0,2258.0,-0.27938187122345,0.511667191982269,7.0,0.17670638859272,0.0,0.0,0.00134075607638806,40.3144874572754,0.0,7475.76904296875,50.0,185.086318969727,56.6591949462891,93.9209823608399,57.810302734375,1,0,1,5,4,1.8325814637483102,58.2874984741211,22.3208332061768,GlobalFungi,5
FMS11016v2,733.0,57.5167655944824,698.603271484375,215.51676940918,32.5016441345215,0.0,0.0,0.0,0.0,24.0,0.0,76.0,0.0,803.0,3465.0,3282.0,-0.649235367774963,-0.316227912902832,81.0,0.5678631067276,1.125,0.0,0.0,97.0746688842774,0.0,6186.57666015625,40.0,200.0,69.8524856567383,130.886352539063,48.7056465148926,0,0,2,9,4,4.573514414303279,58.1124992370606,27.029167175293,GlobalFungi,6
FMS00775v3,1268.0,124.399490356445,717.035827636719,286.399475097656,39.4950065612793,71.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,460.0,1014.0,3310.0,-0.348898947238922,0.45048725605011,661.5,10.3508815765381,-9.5625,0.0,0.0,39.8723564147949,0.0,6659.37548828125,1.0,196.942108154297,40.4164161682129,27.9396133422852,69.6181869506836,0,1,0,10,12,0.0,40.0041656494141,21.2958335876465,GlobalFungi,1
FMS24950v2,558.0,21.5504989624023,996.615112304688,172.550476074219,33.7983512878418,0.0,0.0,0.0,0.0,19.0,0.0,81.0,0.0,699.0,1315.0,2496.0,0.907729208469391,-0.352975726127625,640.5,2.45220994949341,2.6875,0.0,0.0,77.2835540771484,0.0,4926.1669921875,1.0,199.876861572266,50.2188034057617,171.83171081543,45.9118804931641,0,3,2,13,6,2.3961665017521065,61.4791679382324,14.4208335876465,GlobalFungi,6
S006177,1635.00012207031,232.282333374023,1547.60400390625,275.265777587891,49.8731536865234,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,314.0,1899.0,3686.0,-0.39736333489418,-0.917592406272888,615.5,27.0552597045898,6.875,0.0,0.0,249.675735473633,0.0,14100.41015625,1.0,109.444618225098,42.5079498291016,53.5261154174805,50.1697731018066,0,1,2,8,1,3.6699259801925277,-9.44583320617676,147.345840454102,GlobalFungi,2
N1486,720.0,88.5,881.170166015625,177.5,27.7016754150391,23.0,0.0,0.0,0.0,9.0,13.0,56.0,0.0,749.0,5041.0,3513.0,0.751008629798889,0.586878418922424,16.0,0.732021749019623,-0.625,0.0,0.0,46.8339538574219,0.0,8367.4267578125,27.0,175.485214233398,72.7168350219727,121.653793334961,51.5662879943848,0,1,2,11,4,3.3672268342023264,57.0625,8.6458330154419,GlobalFungi,7
FMS19485v2,1047.0,2.48354768753052,278.781768798828,258.467102050781,110.898292541504,14.0,36.0,0.0,0.0,0.0,50.0,0.0,0.0,590.0,1811.0,4307.0,-0.882719159126282,-0.284562528133392,601.5,1.65528106689453,1.125,0.0,0.0,0.0,0.230176717042923,2162.33178710938,12.0,200.0,42.3359756469727,17.7940235137939,80.0294570922852,0,1,2,7,8,1.3862943611198906,49.4791679382324,118.420829772949,GlobalFungi,4
S006749,1164.0,154.482620239258,1452.92578125,308.482604980469,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.373956918716431,-0.837834417819977,74.5,1.35402178764343,-0.375,0.0,489.457366943359,30.3928890228272,0.0,8675.2001953125,16.0,200.0,30.83078956604,26.2919807434082,59.2201042175293,0,0,1,7,4,2.3485140503866297,35.029167175293,135.787506103516,GlobalFungi,8
FMS24308v2,787.0,98.5,922.659240722656,215.5,14.3000001907349,16.0,0.0,12.0,0.0,15.0,0.0,57.0,0.0,623.0,2620.0,2488.0,-0.915378510951996,-0.39916780591011,36.0,0.877773702144623,0.9375,0.0,1.84026384353638,220.345962524414,0.0,7446.2001953125,30.0,200.0,87.7308197021485,108.038131713867,44.2973442077637,0,1,2,10,4,4.762122679603017,52.2458343505859,5.62916660308838,GlobalFungi,9
FMS25050v2,635.0,35.5164604187012,883.6005859375,185.516738891602,32.4033508300781,0.0,0.0,0.0,0.0,53.0,0.0,47.0,0.0,628.0,2687.0,3311.0,-0.928477048873901,0.0766964703798294,425.0,0.717742145061493,1.75,0.0,0.0,77.3571548461914,0.0,5354.21240234375,1.0,198.399536132813,56.4367942810059,131.628311157227,46.4126281738281,0,3,2,13,6,3.0191069240016826,60.9458351135254,14.2124996185303,GlobalFungi,7
S009314,881.0,85.3836517333984,575.188598632813,231.300765991211,37.1983261108398,21.0,10.0,34.0,0.0,0.0,0.0,35.0,0.0,751.0,2698.0,2535.0,-0.758634090423584,-0.651323318481445,414.5,9.01844024658203,-0.9375,0.0,2.22705626487732,144.579376220703,0.0,6871.630859375,1.0,200.0,33.802921295166,45.8975334167481,56.2800254821777,0,1,2,11,4,5.8288809002989455,49.2874984741211,16.6875,GlobalFungi,10
FMS19503v2,1497.0,41.5,183.383285522461,288.5,103.003326416016,0.0,48.0,0.0,0.0,0.0,52.0,0.0,0.0,292.0,961.0,7742.0,-0.707107305526733,-0.707106232643127,1046.0,0.114543728530407,0.0625,0.0,0.0,0.0,0.0,1009.40496826172,50.0,200.0,51.0436019897461,37.393985748291,84.247184753418,0,1,2,7,13,0.6931471805599453,43.7041664123535,112.970832824707,GlobalFungi,9
FMS24951v2,558.0,21.5504989624023,996.615112304688,172.550476074219,33.7983512878418,0.0,0.0,0.0,0.0,19.0,0.0,81.0,0.0,699.0,1315.0,2496.0,0.907729208469391,-0.352975726127625,640.5,2.45220994949341,2.6875,0.0,0.0,77.2835540771484,0.0,4926.1669921875,1.0,199.876861572266,50.2188034057617,171.83171081543,45.9118804931641,0,3,2,13,6,3.0673084372414667,61.4791679382324,14.4208335876465,GlobalFungi,8
FMS00716v3,828.0,87.5331878662109,766.959045410156,219.54963684082,11.1000003814697,0.0,2.0,31.0,0.0,0.0,0.0,67.0,0.0,491.0,2665.0,2962.0,0.773560583591461,0.455000102519989,372.0,3.46734023094177,5.3125,0.0,0.0,182.99821472168,0.0,7164.19921875,1.0,200.0,33.3976974487305,52.7634696960449,51.4491691589356,0,1,0,10,4,0.0,50.3125,8.60416698455811,GlobalFungi,1
FMS25890v2,777.0,69.5,591.346435546875,202.5,27.7966766357422,0.0,0.0,7.0,0.0,31.0,0.0,62.0,0.0,326.0,602.0,4044.0,-0.694463491439819,0.494298338890076,15.5,0.460925936698914,-0.375,0.0,0.227250516414642,100.295822143555,0.0,7962.7998046875,50.0,169.423828125,63.0424270629883,148.109588623047,54.6510391235352,1,0,1,5,4,0.6931471805599453,58.2958335876465,22.2708339691162,GlobalFungi,2
FMS00238v3,785.0,97.4667892456055,1002.26928710938,216.466796875,14.1999998092651,23.0,0.0,0.0,0.0,40.0,0.0,38.0,0.0,843.0,3235.0,3461.0,0.744669198989868,-0.621223211288452,77.0,1.53188228607178,-1.8125,0.0,0.0,150.688888549805,0.0,7826.0,14.0,200.0,77.1528396606445,83.5984954833984,44.6124649047852,0,1,2,10,4,2.638771595219717,52.0458335876465,6.02083349227905,GlobalFungi,3
