sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Pixel_DistanceToNOCentroid,Pixel_DistanceToNWCentroid,Pixel_DistanceToSOCentroid,Pixel_DistanceToSWCentroid,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Lat,Pixel_Long,CV_Fold_Random,CV_Fold_Spatial
S2187,867.0,105.483524936427,808.236572265625,224.483524936427,11.5,74,763.0,4001.0,2662.0,0.70164567232132,-0.419151067733765,35.0,0.773328483104706,-1.3125,0.0,7.3414511680603,17.3681774139404,6434.6904296875,200.0,30.9966449737549,17.8606033325195,63.6579513549805,6029.22119140625,6621.93115234375,13973.2978515625,13380.587890625,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,10.0,50.8624992370606,4.97916650772095,3,5
S5858,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,6.0,19.8291664123535,-155.304168701172,9,4
S6613,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10263.935546875,6544.77490234375,9738.5830078125,13457.7451171875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,10.246000289917,19.8291664123535,-155.3125,10,4
S6707,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7.0,19.8291664123535,-155.304168701172,1,4
S6794,725.0,-8.28515546957176,1066.24047851563,224.731382358463,74.6949768066406,0,1157.0,2126.0,1863.0,0.911943316459656,0.410307049751282,533.0,15.2980318069458,4.25,0.0,0.0,116.033599853516,6304.4482421875,142.122360229492,42.2882957458496,198.781585693359,50.6531600952149,3604.81811523438,8576.3359375,16397.701171875,11426.18359375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,11.9969997406006,49.3208351135254,137.9375,5,7
S1867,864.0,104.5,817.978332519531,224.483265710001,11.6000003814697,62,428.0,2111.0,3285.0,-0.256865829229355,0.291919231414795,40.0,0.421822547912598,-1.5,0.0,1.33962082862854,28.6620445251465,6700.7998046875,200.0,29.7396812438965,19.5013694763184,60.6012229919434,6027.3427734375,6620.81787109375,13975.17578125,13381.701171875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,16.0,50.8875007629395,4.98750019073486,4,5
S3866,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,39.2449989318848,19.8208332061768,-155.329162597656,9,4
S4165,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,43.484001159668,19.8291664123535,-155.304168701172,2,4
S4123,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,16.9979991912842,19.8208332061768,-155.329162597656,10,4
S6461,951.0,1.45023078038789,678.150268554688,187.450230780388,58.4033126831055,0,984.0,4004.0,3172.0,0.398788988590241,-0.916988432407379,1404.5,3.60151314735413,-0.75,0.0,0.0,102.940803527832,4993.71728515625,200.0,40.1718406677246,159.352401733398,54.5355033874512,8710.7998046875,2284.43310546875,11291.71875,17718.0859375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2.5,53.9958343505859,-118.662498474121,10,7
S2382,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,38.2490005493164,48.4625015258789,9.46249961853027,5,3
S1386,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,9831.203125,1302.62097167969,10171.31640625,18699.8984375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,41.2490005493164,45.720832824707,-73.3708343505859,6,7
S6232,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,21.0,48.4625015258789,9.46249961853027,7,3
S3024,1283.0,205.432056860354,1126.9990234375,295.432056860354,79.303352355957,36,210.0,-1489.0,4314.0,0.032900333404541,-0.341634571552277,643.5,14.737979888916,5.8125,0.0,0.0,45.0462226867676,6729.7470703125,190.107604980469,31.5423164367676,26.0685615539551,59.3482360839844,2715.35107421875,12157.1953125,17287.169921875,7845.32421875,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,69.0790023803711,24.3624992370606,106.212501525879,3,1
S3862,1310.0,89.4312541716603,326.297729492188,255.465421134446,86.5983276367188,54,1285.0,2167.0,3910.0,-0.471053421497345,0.816325187683106,1781.5,7.19497966766357,-8.3125,0.0,38.171573638916,0.0,1396.40002428271,200.0,39.3588256835938,13.9170618057251,82.7782897949219,1444.28002929688,10911.41796875,18558.240234375,9091.1005859375,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,35.5989990234375,36.3541679382324,102.829170227051,3,1
S886,1563.0,254.532902553919,1303.1259765625,318.5,48.0,100,488.0,2914.0,2944.0,0.416377067565918,0.014054149389267,137.5,1.10584080219269,0.125,0.0,0.0,119.937599182129,8227.193359375,200.0,66.6730575561524,21.7730350494385,54.1269912719727,10087.6328125,9041.392578125,9914.8857421875,10961.1259765625,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,87.6669998168945,5.59583330154419,-6.65416669845581,4,10
S6193,934.0,16.5167746339976,602.65283203125,206.516774633998,65.2983551025391,0,986.0,3801.0,2360.0,0.939625978469849,-0.34219628572464,1161.5,2.06214833259583,-0.875,0.0,0.0,82.9573364257813,5853.595703125,200.0,37.3474311828613,150.082870483398,54.9116744995117,8760.6611328125,2194.21801757813,11241.8583984375,17808.30078125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2.0,53.8041648864746,-117.329170227051,1,7
S5555,1792.0,247.5,1123.3798828125,331.5,86.3016510009766,29,686.0,2925.0,2235.0,-0.109058618545532,0.381720870733261,28.5,0.355396509170532,-0.3125,1.29217338562012,0.0,38.0298652648926,7582.515625,200.0,65.7075500488281,10.9118537902832,62.2223320007324,9030.41796875,14149.9638671875,10972.1015625,5852.55517578125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,4.0,-18.9375,34.3791656494141,3,10
S2196,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10263.935546875,6544.77490234375,9738.5830078125,13457.7451171875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,12.9980001449585,19.8291664123535,-155.3125,5,4
S5319,2432.0,168.466822751156,246.878234863281,301.483238330002,64.2916030883789,18,588.0,4062.0,6285.0,-0.699053168296814,-0.218051195144653,737.0,2.84160852432251,-6.0625,0.0,0.0,0.0,3231.64282226563,75.1283187866211,76.931640625,7.55797052383423,68.4884338378906,11038.6025390625,13638.7685546875,8963.916015625,6363.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,1.0,-30.0874996185303,17.9291667938232,1,10
S2611,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,9411.7763671875,1818.3349609375,10590.7431640625,18184.18359375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,7.0,48.4625015258789,-113.345832824707,2,8
S7092,735.0,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,4405.162109375,7193.05908203125,15597.3583984375,12809.4609375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,4.0,58.2958335876465,27.2625007629395,8,2
S1979,1261.0,130.567312628764,3437.0693359375,183.533635882383,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,10264.6396484375,6545.380859375,9737.8798828125,13457.1376953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,27.4190006256104,19.8208332061768,-155.3125,6,4
S4104,1066.0,128.519263383326,2443.60278320313,192.552505889431,76.4849014282227,19,707.0,2613.0,2978.0,-0.960176348686218,0.274670451879501,2082.5,16.7244720458984,-6.5,0.0,0.0,125.009422302246,12936.845703125,131.532302856445,39.2142333984375,91.7060394287109,48.9383773803711,2810.12109375,12427.1962890625,17192.3984375,7575.3232421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,34.4830017089844,22.3208332061768,103.787498474121,7,1
S2549,1037.0,77.5161142789425,429.204345703125,241.532918064941,83.004997253418,48,562.0,2265.0,4545.0,-0.863088130950928,0.458425492048264,1827.5,8.41984844207764,-6.25,0.0,3.60005068778992,0.0,3595.32666015625,200.0,30.0937747955322,17.7766647338867,79.1728439331055,1690.34997558594,10954.4267578125,18312.169921875,9048.0927734375,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,16.5,35.5458335876465,105.670829772949,4,1
S3084,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,23.0,48.4625015258789,9.46249961853027,9,3
S5329,935.0,14.5164955325105,610.061706542969,201.532951861023,63.0999984741211,0,380.0,1916.0,5744.0,0.0205667149275541,-0.869077086448669,1229.0,3.73005437850952,4.5625,0.0,0.0,111.349510192871,4788.27978515625,187.845199584961,39.4640731811523,151.863800048828,55.2245292663574,8736.9931640625,2223.76611328125,11265.5263671875,17778.75390625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,53.9458351135254,-117.729164123535,3,7
S4688,942.0,10.5334714519995,563.04248046875,193.566623890076,56.0100059509277,0,753.0,2920.0,3863.0,0.96480005979538,0.0912412628531456,1323.5,2.2123064994812,2.25,0.0,0.0,101.495109558105,4321.5390625,200.0,44.2741317749023,152.875381469727,54.2997741699219,8724.314453125,2277.544921875,11278.205078125,17724.974609375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.0,53.8791656494141,-118.604164123535,4,7
S4445,1763.0,241.499719937274,1167.29895019531,323.483230522001,85.6983261108399,18,164.0,2152.0,7027.0,0.0061715585179626,-0.944514513015747,137.5,2.60465264320374,1.625,2.7751350402832,0.0,64.3203582763672,7755.4619140625,199.739562988281,66.8351211547852,19.7186641693115,57.8893280029297,9047.7841796875,14140.7392578125,10954.7353515625,5861.77978515625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,13.9980001449585,-19.0041675567627,34.1958351135254,4,10
S1753,672.0,63.5,590.241882324219,194.5,29.0016765594482,0,1275.0,3328.0,2435.0,-0.703366756439209,-0.364689409732819,15.0,1.14494371414185,1.1875,0.0,0.0,82.6408920288086,6405.796875,129.935516357422,56.0279960632324,123.779304504395,51.2881011962891,4782.48388671875,6727.14111328125,15220.0361328125,13275.37890625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.99999999987017,18.125,60.3375015258789,19.8041667938232,1,10
S1353,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.98600006103516,19.8291664123535,-155.304168701172,8,4
S1676,1730.0,253.516440633798,1407.9248046875,313.483288789999,50.0966567993164,0,935.0,4058.0,2275.0,-0.0707114487886429,-0.720071315765381,4.0,0.245361566543579,0.0,0.0,0.0063379555940628,78.5792007446289,15004.587890625,136.613296508789,41.4827613830566,59.2405853271484,71.890983581543,12674.54296875,2648.4599609375,7327.97607421875,17354.05859375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,67.0,21.2124996185303,-87.1958312988281,9,6
S7296,909.0,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,8734.3642578125,2160.6201171875,11268.15625,17841.900390625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.99300003051758,54.2041664123535,-116.595832824707,5,7
S4783,1273.0,182.5,1732.83776855469,333.533534255998,47.5016708374024,53,1421.0,969.0,1174.0,0.783882319927216,-0.0198117420077324,94.0,1.30828952789307,1.25,0.0,1.73186421394348,26.9792003631592,4255.69775390625,200.0,31.8268051147461,19.6356086730957,57.9247398376465,3146.10498046875,11285.96875,16856.4140625,8716.55078125,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,23.9160003662109,29.0041675567627,119.595832824707,10,8
S6848,935.0,14.5164955325105,610.061706542969,201.532951861023,63.0999984741211,0,380.0,1916.0,5744.0,0.0205667149275541,-0.869077086448669,1229.0,3.73005437850952,4.5625,0.0,0.0,111.349510192871,4788.27978515625,187.845199584961,39.4640731811523,151.863800048828,55.2245292663574,8736.9931640625,2223.76611328125,11265.5263671875,17778.75390625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,6.49900007247925,53.9458351135254,-117.729164123535,6,7
S5708,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10263.935546875,6544.77490234375,9738.5830078125,13457.7451171875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,21.94700050354,19.8291664123535,-155.3125,1,4
S6024,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11.996000289917,19.8291664123535,-155.304168701172,2,4
S7749,913.0,24.5167358979998,615.132568359375,211.483582346861,66.3983306884766,0,590.0,1459.0,3239.0,0.930042028427124,-0.367343217134476,937.0,1.98057985305786,-1.0,0.0,0.0141290314495564,83.0638198852539,5588.51806640625,200.0,41.7251663208008,216.495452880859,55.3373413085938,8730.67578125,2162.25,11271.8427734375,17840.26953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1.0,54.2374992370606,-116.604164123535,7,7
S5258,669.0,64.5,575.2333984375,187.516762441999,28.1033229827881,0,813.000000020946,3141.00000008109,922.000000023773,0.3162265122235,-0.948683738725638,0.0,0.0,0.0,0.0,1.03011238574982,17.7754669189453,4804.60009765625,134.140228271484,58.881721496582,136.617736816406,54.5458793640137,4799.658203125,6724.15087890625,15202.861328125,13278.369140625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,8.99899959564209,60.220832824707,19.5375003814697,10,10
S2039,1747.0,255.51643172922,1336.73327636719,299.516440273219,48.698356628418,0,210.0,1214.0,4344.0,-0.196116834878922,0.554700136184692,18.0,0.157749220728874,-0.5,0.0,0.0123887620866299,93.8981323242188,10673.9130859375,56.3720817565918,41.4465484619141,91.0105743408203,72.0,12759.8623046875,2731.58911132813,7242.658203125,17270.9296875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,35.9990005493164,20.4458332061768,-87.3541641235352,3,6
S1570,1527.0,244.565498259969,3855.56298828125,296.548770257969,51.3050155639649,0,236.0,2654.0,4689.0,0.22740426659584,-0.913005709648132,290.5,8.6318531036377,11.625,0.0,0.0,283.356262207031,9427.8212890625,200.0,40.0603179931641,34.1496810913086,45.8859176635742,13359.62109375,5787.009765625,6642.89794921875,14215.509765625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,18.6660003662109,4.55416679382324,-52.2125015258789,4,8
S1356,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,10264.0771484375,6546.0380859375,9738.4423828125,13456.482421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,17.6529998779297,19.8208332061768,-155.320831298828,1,4
S5666,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,17.9860000610352,19.8291664123535,-155.304168701172,5,4
S1468,1420.0,146.5,553.886596679688,319.5,103.899993896484,100,1201.0,1538.0,1352.0,0.447212964296341,-0.256173104047775,52.0,0.169071108102798,-0.125,0.0,99.9335327148438,1.21173334121704,3335.54077148438,200.0,24.2841053009033,7.30063056945801,80.6148376464844,2312.34399414063,10673.1611328125,17690.17578125,9329.3583984375,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,71.3330001831055,36.2291679382324,114.962501525879,1,1
S4179,669.0,64.4667791858127,594.951904296875,193.450040347814,29.0000286102295,0,617.0,-1691.0,2624.0,-0.806645154953003,-0.55662214756012,0.0,0.230269730091095,-0.3125,0.0,0.0,42.4183120727539,5979.54345703125,148.298202514648,55.295841217041,124.49634552002,50.6208648681641,4782.80517578125,6724.64501953125,15219.71484375,13277.8740234375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.00000000046076,25.4839992523193,60.3624992370606,19.7875003814697,1,10
S1737,930.0,5.51677426599781,658.813171386719,195.516774265998,62.3016738891602,0,1484.0,4636.0,2134.0,-0.525750637054443,-0.475914299488068,1394.5,2.24482536315918,2.0,0.0,0.0,73.8960037231445,5684.1162109375,197.747589111328,41.0248718261719,136.071273803711,55.1638412475586,8800.9248046875,2183.28198242188,11201.59375,17819.236328125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.0,53.4208335876465,-117.329170227051,8,7
S7339,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,9411.7763671875,1818.3349609375,10590.7431640625,18184.18359375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,5.80000019073486,48.4625015258789,-113.345832824707,9,8
S5097,1771.0,242.5,1133.63708496094,324.483299265999,85.8000106811524,0,128.0,-1674.0,5903.0,-0.510260343551636,-0.221775472164154,120.5,2.75522804260254,-1.125,2.60734081268311,0.0,56.788444519043,8332.7861328125,197.062149047852,64.7538986206055,18.1831035614014,58.4259071350098,9049.787109375,14141.337890625,10952.732421875,5861.18212890625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,13.0,-19.0208339691162,34.1875,5,10
S7528,1447.99987792969,100.667510631422,543.984619140625,273.684238449422,41.3966827392578,0,492.0,1602.0,5658.0,0.680227518081665,-0.70455527305603,1652.0,15.0495548248291,5.9375,0.0,0.0,70.8135147094727,5953.7998046875,198.817596435547,48.0841827392578,42.2609901428223,63.0618133544922,7393.02783203125,6998.64599609375,12609.4912109375,13003.8740234375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,15.6800003051758,37.404167175293,-2.83750009536743,1,6
S5785,965.0,8.54960906373533,692.359130859375,192.533192298867,63.6033401489258,0,1038.0,-295.0,2246.0,0.328473031520844,-0.405693888664246,1318.5,3.92698192596436,4.625,0.143388524651527,0.0,130.723373413086,5128.4990234375,199.5625,40.7864189147949,155.768829345703,53.9133071899414,8697.361328125,2278.01098632813,11305.158203125,17724.5078125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.0,54.1624984741211,-118.487503051758,10,7
S4543,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,16.9950008392334,19.8208332061768,-155.329162597656,2,4
S7559,931.0,17.5,448.395233154297,220.516736861999,45.4033203125,0,520.0,1847.0,2230.0,0.869116306304932,-0.488793641328812,688.0,0.563658833503723,-0.1875,0.0,0.491363197565079,93.9731521606445,6308.01025390625,200.0,44.4388885498047,181.962295532227,58.1766052246094,8466.447265625,2383.419921875,11536.0732421875,17619.099609375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,3.0,56.2458343505859,-119.095832824707,6,7
S3299,1439.0,83.5165291559021,350.161376953125,295.516529155902,106.901672363281,100,1428.0,1022.0,2266.0,-0.707106471061707,0.707107126712799,478.0,0.362261563539505,-0.75,0.0,31.7326183319092,0.0,2695.697265625,200.0,45.0349044799805,11.2350044250488,84.1526565551758,2375.07788085938,9893.7109375,17627.44140625,10108.80859375,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,7.99599981307983,42.4625015258789,119.445831298828,2,3
