sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,amf_sampling_density,Resolve_Biome,we,CV_Fold_Random,Pixel_Long,Pixel_Lat,CV_Fold_Spatial
S1761,1245.0,142.48327365,577.70849609375,299.5,76.3999710083008,100,1418.0,724.0,981.0,-0.997002303600311,6.27832946520357e-07,537.5,0.695493459701538,0.0,0.0,266.268493652344,0.0,5357.83349609375,200.0,26.1851711273193,12.3106803894043,79.8114013671875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.210393756628037,4,1.4255263636186e-13,2,108.162498474121,34.345832824707,5
S4235,1747.0,168.516722254,924.84130859375,284.516722254,72.2983551025391,100,1123.0,2322.0,1402.0,-0.401817262172699,0.900305330753326,467.0,0.455626428127289,0.1875,0.0,4.50047636032105,0.337066680192947,3423.9111328125,200.0,48.9526863098145,14.619704246521,65.5662460327149,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0474255196750164,8,6.838973831690731e-14,6,-64.1875,-31.5625,4
S5695,1793.0,247.516700778,1121.9814453125,331.5,86.2983627319336,37,493.0,4036.0,3747.0,0.902396202087403,-0.256173104047775,26.0,0.231165915727615,0.0625,1.00764834880829,0.0,31.9765338897705,7634.38330078125,200.0,64.7939605712891,12.9780244827271,62.5900764465332,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.169138997793198,7,1.86606285978822e-12,4,34.3791656494141,-18.9291667938232,8
S2584,961.0,27.5331530673779,662.265319824219,208.500279432622,62.8983268737793,0,922.0,3366.0,2554.0,0.93858003616333,0.343809127807617,951.0,0.88459849357605,-1.0,0.0,0.0,139.665237426758,5804.7705078125,181.60774230957,39.747142791748,186.327377319336,54.4500617980957,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.915380001068115,5,4.59632332194709e-13,8,-117.970832824707,54.5791664123535,9
S2719,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133889093995094,4,1.76747505520309e-13,3,-73.3708343505859,45.720832824707,3
S7531,449.000030517578,-18.4505923757612,880.466003417969,139.599376612315,38.5016746520996,0,1556.0,730.0,1543.0,-0.855251908302307,-0.351636677980423,694.5,5.46029376983643,10.125,0.0,0.0,0.0,1693.30224609375,104.362770080566,51.7114295959473,141.211776733398,49.3990669250488,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015151547268033,6,2.3314683517128e-14,5,24.0375003814697,68.0625,2
S2286,1350.0,217.632697435584,1268.0322265625,308.615893249582,72.7033386230469,33,552.0,5453.0,3649.0,0.817173361778259,0.487620353698731,338.5,7.19142627716065,7.3125,0.0,2.34780383110046,63.8474655151367,8779.212890625,198.752532958984,30.4554538726807,21.6432876586914,61.7658233642578,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.142503440380096,1,1.06070707772631e-12,3,106.504165649414,24.0541667938232,10
S6670,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,9.25926002537338e-14,6,-155.329162597656,19.8208332061768,1
S1533,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36523112654686,5,1.25899290992485e-13,9,-113.345832824707,48.4625015258789,3
S2780,945.000061035156,20.6679963959414,929.201965332031,221.668277753847,65.0999908447266,0,373.0,849.0,3160.0,-0.108261078596115,0.680708527565002,714.5,15.8130187988281,12.5,0.0,0.0,131.532806396484,8006.59521484375,156.846832275391,42.758129119873,138.769836425781,53.4824142456055,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0258312653750181,4,2.71560551823276e-13,4,132.945831298828,43.3791656494141,6
S4218,1588.0,237.51671919,1957.34680175781,319.483388843052,70.6016693115234,59,365.0,-443.0,3647.0,0.751748919487,-0.598530352115631,183.0,1.25991296768188,0.4375,0.0,5.45323705673218,50.9445343017578,7693.7890625,200.0,47.7937355041504,22.2577247619629,52.030891418457,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.159065842628479,1,8.83293438391385e-13,4,109.579170227051,19.4291667938232,9
S5275,665.0,64.5,576.911682128906,188.533220641134,28.1033229827881,25,1778.0,2585.0,1856.0,-0.581238806247711,-0.813733041286469,0.0,0.0,0.0,0.0,9.27466201782227,75.4638214111328,6710.97216796875,139.56999206543,58.4025573730469,123.125305175781,52.0227203369141,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.177691742777824,4,1.2212453270876e-13,5,19.5458335876465,60.2374992370606,10
S1919,942.0,10.5334714519995,563.04248046875,193.566623890076,56.0100059509277,0,753.0,2920.0,3863.0,0.96480005979538,0.0912412628531456,1323.5,2.2123064994812,2.25,0.0,0.0,101.495109558105,4321.5390625,200.0,44.2741317749023,152.875381469727,54.2997741699219,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.912875831127167,5,4.39648317751552e-14,10,-118.604164123535,53.8791656494141,9
S5337,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,2.12496686913232e-13,6,9.46249961853027,48.4625015258789,7
S3098,1296.0,219.365815164022,1113.8994140625,310.365815164022,78.9033508300781,27,241.0,395.0,5182.0,-0.489425867795944,-0.871835589408875,415.0,11.4927845001221,3.9375,0.0,0.118940211832523,47.6625785827637,7869.3154296875,198.573760986328,29.8791217803955,24.0057563781738,61.9933280944824,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.132808327674866,1,8.69526672886045e-13,5,106.204170227051,24.3291664123535,10
S4668,1033.0,-24.5500501415192,476.605773925781,155.483198361995,96.9933166503906,19,520.0,432.0,2271.0,-0.974773645401001,0.157598108053207,3120.0,0.83184427022934,-0.5625,0.0,19.7684841156006,0.0,3378.19653320313,200.0,42.9824142456055,86.9396896362305,74.8973159790039,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0589010156691074,10,1.35225164399335e-13,10,101.195831298828,37.6208343505859,5
S1298,1038.0,19.5,570.597961425781,255.483548465818,111.901649475098,100,601.0,4150.0,3047.0,-0.86063551902771,0.426319539546967,274.0,1.55906426906586,-1.5,0.0,52.9536247253418,0.398222208023071,2848.20190429688,200.0,27.8635330200195,53.4385757446289,71.8367309570313,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0828100368380547,4,1.98063787593108e-13,7,126.112503051758,47.9375,3
S1476,1417.0,146.5,549.978271484375,318.516727281999,104.301666259766,100,300.0,417.0,4527.0,3.13916473260179e-07,0.196116760373116,52.0,0.134805351495743,-0.6875,0.0,16.2317867279053,2.08266663551331,3672.41821289063,200.0,32.9267044067383,8.56416320800781,80.9485168457031,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.229838863015175,4,6.73017197527543e-13,8,114.979164123535,36.2874984741211,10
S1446,680.0,61.5,594.0,170.483261274001,31.2000007629395,0,665.0,471.0,3171.0,0.744161784648895,0.355073511600494,12.0,0.684587001800537,-0.75,0.0,0.0,93.2545776367188,7015.01220703125,138.700164794922,59.4017181396484,143.336868286133,48.0322456359863,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.186112359166145,4,2.31148433726931e-13,9,20.279167175293,60.1291656494141,10
S7318,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,3.74877906494228e-12,6,-155.304168701172,19.8291664123535,1
S1906,675.0,61.5,594.0966796875,170.483237206001,31.2000007629395,0,1752.0,3702.0,1481.0,-0.362642049789429,-0.748229086399078,10.0,0.237904995679855,-0.25,0.0,1.37774455547333,46.1717338562012,6544.9658203125,152.653656005859,54.0183486938477,106.629920959473,51.2729873657227,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.186112359166145,4,1.5321077739826e-13,10,20.2708339691162,60.1375007629395,10
S2745,1270.0,182.51672379,1679.93835449219,334.533253125228,47.5999984741211,80,1225.0,3519.0,2163.0,0.853878736495972,0.15485891699791,81.0,1.11643660068512,0.5625,0.0,0.520904302597046,14.1607112884521,5481.037109375,200.0,32.8798294067383,15.9897632598877,57.0654373168945,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.109364666044712,1,1.99174010617733e-13,7,119.595832824707,29.0125007629395,4
S2458,1440.0,133.550220012812,531.731201171875,291.550220012812,79.3050003051758,100,642.0,2841.0,3403.0,-0.193330615758896,0.98104852437973,481.5,5.60585880279541,2.3125,0.0,8.42119312286377,5.9989333152771,3563.45922851563,200.0,33.7903823852539,16.2699241638184,74.8964996337891,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.258876293897629,4,3.31068505943167e-13,1,112.287498474121,35.095832824707,7
S4041,1278.0,81.4331665439968,296.313110351563,225.449818622001,88.8016738891602,44,3784.0,4731.0,674.0,-0.977012157440186,0.160582020878792,2089.5,4.14758014678955,0.25,0.0,0.0,0.0,2071.96044921875,200.0,36.8372306823731,14.289529800415,80.2736434936523,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836144089698792,10,3.21076498721544e-13,1,102.3125,35.9625015258789,5
S5310,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,1.46327394645585e-13,2,9.46249961853027,48.4625015258789,7
S3790,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1.5321077739826e-13,8,-155.3125,19.8291664123535,1
S1657,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,2.0827783941965799e-13,3,9.46249961853027,48.4625015258789,7
S6346,943.0,18.4999593600014,601.349243164063,201.483502671091,44.8050117492676,0,642.0,-900.0,3294.0,0.884688973426819,0.394872277975082,1066.0,2.69072437286377,-2.0625,0.0,0.0,122.768714904785,5166.296875,200.0,45.5882263183594,170.737442016602,56.6005821228027,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.833724617958069,5,1.02140518265509e-13,1,-119.995834350586,54.6708335876465,7
S2960,872.0,104.500259225955,809.85009765625,223.516734269999,11.3999996185303,64,978.0,4425.0,2119.0,0.815769195556641,-0.578366875648499,44.0,1.15531873703003,-1.25,0.0,10.9635229110718,10.6371555328369,6682.03076171875,200.0,29.2848300933838,19.6014499664307,62.7119369506836,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.439962059259415,4,1.25899290992485e-13,4,4.9375,50.845832824707,5
S4620,1466.0,83.4664592320087,347.097564697266,295.450010162183,107.803329467773,72,1420.0,75.0,1849.0,-0.973598837852478,-0.228239268064499,470.0,1.19523477554321,-0.3125,0.0,17.438102722168,0.0,2331.783203125,200.0,46.685905456543,16.1070537567139,83.3487777709961,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114257492125034,4,1.81854531433584e-13,5,119.5625,42.6041679382324,3
S1242,1839.0,159.5,741.248901367188,248.5,80.5033187866211,45,2575.0,3478.0,1955.0,0.0114279789850116,0.966807067394257,1589.5,1.20240259170532,0.8125,1.71678733825684,0.0,17.5658664703369,3898.04370117188,198.208587646484,60.7905464172363,19.7614936828613,58.1849136352539,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617123730480671,10,2.93765012315773e-13,2,29.1875,-25.9958324432373,3
S2245,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133889093995094,4,1.91846538655209e-13,6,-73.3708343505859,45.720832824707,3
S999,1365.0,176.5,1744.26416015625,326.5,46.1999740600586,100,575.0,3615.0,3060.0,0.909313082695007,0.313248932361603,40.0,1.20743715763092,-0.0625,0.0,32.0006675720215,0.5575110912323,3712.64086914063,200.0,26.8980884552002,13.1136016845703,61.018482208252,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201896786689758,4,9.39248678832839e-14,7,115.720832824707,29.2875003814697,3
S4281,1290.0,182.516810421992,1618.11767578125,334.53325308589,47.6033248901367,90,942.0,520.0,2303.0,-0.005311481654644,0.273780196905136,82.0,0.936828851699829,2.0625,0.0,1.68530547618866,14.6919107437134,4927.337890625,200.0,30.4489097595215,16.3412113189697,59.0988807678223,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.111923083662987,1,2.0583534876529198e-12,9,119.495834350586,29.029167175293,4
S6982,932.0,18.6167967089223,423.395202636719,223.716297673697,45.705020904541,0,834.0,3918.0,2295.0,0.926458120346069,0.112966164946556,644.5,4.04550313949585,4.5625,0.0,0.0,116.879112243652,6558.85205078125,200.0,39.7627372741699,172.380081176758,58.6108703613281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.808474004268646,6,2.3314683517128e-14,6,-119.095832824707,56.2625007629395,8
S5063,1109.00012207031,101.615068007154,2394.68823242188,167.615068007154,70.6966552734375,33,638.0,2971.0,4007.0,0.488053411245346,0.682196080684662,2439.5,11.0271844863892,8.875,0.386067479848862,0.0,49.0693321228027,8609.3662109375,138.493011474609,42.2909927368164,79.9166870117188,50.1622352600098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0071552181616425,7,3.64153152076985e-13,5,-44.6708335876465,-22.3958339691162,4
S4992,961.0,27.5331530673779,662.265319824219,208.500279432622,62.8983268737793,0,922.0,3366.0,2554.0,0.93858003616333,0.343809127807617,951.0,0.88459849357605,-1.0,0.0,0.0,139.665237426758,5804.7705078125,181.60774230957,39.747142791748,186.327377319336,54.4500617980957,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.915380001068115,5,4.39648317751552e-14,2,-117.970832824707,54.5791664123535,9
S3380,672.0,63.5,590.241882324219,194.5,29.0016765594482,0,1275.0,3328.0,2435.0,-0.703366756439209,-0.364689409732819,15.0,1.14494371414185,1.1875,0.0,0.0,82.6408920288086,6405.796875,129.935516357422,56.0279960632324,123.779304504395,51.2881011962891,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.180691063404083,3,1.66755498298685e-13,4,19.8041667938232,60.3375015258789,10
S1622,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36523112654686,5,4.36983782492366e-13,3,-113.345832824707,48.4625015258789,3
S4243,1261.0,130.567312628764,3437.0693359375,183.533635882383,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1.36557432028885e-13,10,-155.3125,19.8208332061768,1
S2689,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133889093995094,4,1.03028696685209e-13,8,-73.3708343505859,45.720832824707,3
S991,1554.0,255.5,1406.9501953125,320.483529988666,47.0983505249023,100,594.0,1694.0,2479.0,-0.363319158554077,-0.407082319259643,230.5,1.50394952297211,2.625,0.0,1.71648716926575,71.1640853881836,7364.2333984375,200.0,61.5253562927246,20.00830078125,54.5812797546387,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782348737120628,1,5.86486414986765e-12,1,-6.48750019073486,6.12916660308838,6
S2442,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,3.86490839331763e-12,7,-155.329162597656,19.8208332061768,1
S980,1542.0,254.516470000648,1661.12731933594,309.533182270648,58.7983093261719,100,566.0,-869.0,1739.0,0.396105974912643,0.464977324008942,47.5,1.09015381336212,1.25,0.0,69.7234649658203,63.2056884765625,8267.60546875,200.0,65.5713195800781,19.1919918060303,51.7577896118164,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778709873557091,1,5.6727955666086094e-12,2,-6.52916669845581,5.01249980926514,6
S7631,1145.0,102.566172042996,670.25146484375,273.532921785246,83.3950042724609,69,958.0,1534.0,2598.0,-0.319207072257996,0.27205228805542,1384.5,8.64474105834961,12.6875,0.0,0.0,0.967466652393341,4373.3505859375,200.0,25.233793258667,16.7639579772949,79.6359481811524,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.195064529776573,4,3.1308289294428903e-14,9,107.412498474121,35.1208343505859,5
S1639,1163.0,59.5,617.257934570313,269.5,106.699996948242,97,478.0,1613.0,3515.0,0.948683261871338,-0.12592776119709,206.0,1.09823954105377,0.5,0.0,4.2967357635498,0.352711111307144,3192.13452148438,200.0,28.7990264892578,21.8371734619141,70.1188354492188,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0930825918912888,4,2.74225087082376e-13,10,125.670829772949,44.0041656494141,8
S887,1521.0,257.483567775805,1507.03283691406,290.500279925805,68.0966644287109,61,724.0,5205.0,3178.0,-0.788362205028534,0.220047235488892,21.0,1.29224610328674,-2.0625,0.0,14.6097936630249,28.6261329650879,8034.60009765625,200.0,58.078971862793,25.1095409393311,54.8263053894043,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769475176930428,1,5.72164537969184e-12,3,-6.72083330154419,4.76249980926514,6
S3711,1933.99975585938,227.566558847635,2951.05102539063,248.549880681634,17.8999996185303,0,270.0,1755.0,3805.0,0.744007647037506,0.668168604373932,49.5,5.98559474945068,-4.0,0.0,1.21187746524811,121.70809173584,16072.947265625,200.0,28.6565074920654,73.465461730957,55.0875701904297,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.97211617231369,1,1.0236256287043399e-13,4,-156.037506103516,20.7958335876465,2
S5245,665.0,64.5,576.911682128906,188.533220641134,28.1033229827881,25,1778.0,2585.0,1856.0,-0.581238806247711,-0.813733041286469,0.0,0.0,0.0,0.0,9.27466201782227,75.4638214111328,6710.97216796875,139.56999206543,58.4025573730469,123.125305175781,52.0227203369141,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.177691742777824,4,4.14779321999873e-13,1,19.5458335876465,60.2374992370606,10
S2775,1625.0,187.398854462276,1035.35021972656,272.398854462276,94.9983291625977,16,1073.0,5017.0,2161.0,-0.382927387952805,0.546982169151306,759.0,4.71789169311523,-8.1875,0.0,0.0,52.7345771789551,14999.4716796875,166.053421020508,47.8933296203613,33.0771636962891,58.4807815551758,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0124975610524416,1,2.47801779096304e-13,5,-64.9375,-23.9208335876465,3
S3023,1464.0,145.5,753.478332519531,305.5,93.8033599853516,100,574.0,399.0,3393.0,-0.70710688829422,-0.514494895935059,46.0,0.127502083778381,-0.125,0.0,19.4325084686279,0.291555553674698,4210.31640625,200.0,28.7741851806641,10.8050451278687,75.5180816650391,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.196632206439972,4,4.18332035678672e-13,2,117.070831298828,35.0041656494141,7
S3716,1374.0,68.5170106740064,478.198791503906,259.550267605993,101.296653747559,68,889.0,1573.0,2714.0,0.798304915428162,0.602185845375061,938.0,4.28560733795166,-2.0625,0.0,7.08830165863037,0.0,2446.87133789063,200.0,42.768238067627,14.2968845367432,81.187240600586,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155767232179642,4,4.27879953690444e-13,3,115.820831298828,40.8541679382324,8
S1938,1244.0,142.5,607.194641113281,298.466749828739,77.6982879638672,100,1548.0,2660.0,1145.0,-0.909532308578491,-0.353345960378647,517.0,1.19508421421051,1.0,0.0,1014.77032470703,0.0,4645.2001953125,200.0,23.0080547332764,11.1409015655518,79.1237258911133,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20793080329895,4,1.5121237595393499e-13,4,108.0625,34.2874984741211,5
S3102,1159.0,189.434257617956,2200.2939453125,242.450956231955,44.4999885559082,15,294.0,3711.0,4343.0,0.0915896892547607,0.359108835458756,836.0,4.20235157012939,-4.8125,0.0,0.0,154.306671142578,17674.92578125,198.100692749023,44.7322578430176,42.0686569213867,47.7625923156738,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0066214990802109,1,2.04281036531027e-14,6,-45.220832824707,-23.4375,4
S6016,735.0,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.118896625936031,4,9.03721542044837e-14,5,27.2625007629395,58.2958335876465,10
S928,1323.0,192.483276594001,2003.7919921875,337.483276594001,57.5999984741211,57,864.000000014875,523.000000008896,2159.00000003719,-0.219204515218735,0.31652706861496,37.0,0.737252235412598,-0.8125,0.0,69.9899063110352,7.4759111404419,2839.5185546875,200.0,40.3355674743652,18.0758800506592,55.8135261535645,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.168347865343094,4,2.52242671194804e-13,6,116.9375,28.2124996185303,5
S5838,1447.99987792969,100.667510631422,543.984619140625,273.684238449422,41.3966827392578,0,492.0,1602.0,5658.0,0.680227518081665,-0.70455527305603,1652.0,15.0495548248291,5.9375,0.0,0.0,70.8135147094727,5953.7998046875,198.817596435547,48.0841827392578,42.2609901428223,63.0618133544922,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0812075063586235,12,6.705747068735721e-14,8,-2.83750009536743,37.404167175293,10
S7771,909.0,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.897347271442413,5,1.66533453693772e-14,4,-116.595832824707,54.2041664123535,10
