sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Lat,Pixel_Long,CV_Fold_Random,CV_Fold_Spatial,MEM1,MEM4,MEM6,MEM7,MEM8,MEM9,MEM10,MEM11,MEM13,MEM18,MEM19,MEM20,MEM30,MEM35,MEM37,MEM45,MEM51,MEM52,MEM58,MEM81
S3631,1763,241.499719937274,1167.29895019531,323.483230522001,85.6983261108399,18,164,2152,7027,0.0061715585179626,-0.944514513015747,137.5,2.60465264320374,1.625,2.7751350402832,0,64.3203582763672,7755.4619140625,199.739562988281,66.8351211547852,19.7186641693115,57.8893280029297,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,27.9979991912842,-19.0041675567627,34.1958351135254,4,10,-0.700501835403815,1.27746283185762,1.13106548044501,-0.352711966637767,-0.585897874372252,0.385264870998543,0.815503572154644,0.0576139761540091,0.446963961242858,0.432681067818789,0.0165969374244562,0.855841219211854,0.525349671734556,-0.15469969570993,-0.31149762107303,-0.0221708331289669,-0.737422826780035,0.207602657454734,0.0577035525872962,-0.164803840507895
S2925,1322,191.5,1929.96276855469,336.516809177992,57.600025177002,94,977,1966,1999,0.342072308063507,0.127467289566994,46.5,0.615406095981598,1.75,0,49.378532409668,2.11911106109619,4976.37646484375,200,38.3463325500488,10.7570762634277,52.7797966003418,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,33.9980010986328,28.2625007629395,116.904167175293,8,8,1.31266224160518,-0.261597926143654,0.615442329076199,-0.0149071704070723,-0.291599781718923,-0.0160762223161562,-0.820919722823404,0.297890239594411,-0.0375868989691116,-0.374073456687866,0.103947955578,-0.235092009015777,-0.425762240340009,-0.609749002238018,-0.919328732088465,1.72423576752547,-0.125709468548444,0.931744205459999,-0.173986092154747,0.114253145904205
S1296,1844,159.516487111693,740.287231445313,248.516487111693,80.5016708374023,73,2365,4380,1673,0.490232765674591,0.737358331680298,1586.5,1.00878000259399,1.0625,4.02504444122314,0,16.385066986084,3562.421875,198.629928588867,62.4900627136231,17.3996162414551,58.4894256591797,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,48.1669998168945,-26.0041675567627,29.1958332061768,10,9,-0.694766152872017,1.23255674844727,1.13015690946097,-0.345397207304453,-0.615987697596714,0.37790759164957,0.924906709109659,0.213747283188343,0.723429263473672,0.545112203233999,0.0282767342357808,0.761716791028196,-0.317694788094389,0.510351448088601,0.354485724637816,0.0128922956666303,1.35597912177061,0.274185335076243,0.872189768258841,-0.0398044230040712
S4603,1429,149.483273330001,660.899963378906,312.5,94.7983474731445,100,549,2583,3400,-0.316227436065674,-0.196115523576736,66,0.110790431499481,-0.1875,0,8.45448303222656,0,3199.5859375,200,26.3065509796143,14.4510946273804,85.0335083007813,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,29.1229991912842,35.0125007629395,114.5625,9,1,1.33123419728386,-0.0987593585625324,0.182628529886557,-0.0737642232622895,-0.0466744380438806,0.0683953904452977,-0.0399040596689835,0.751611009089326,0.822331736659115,0.319405417937147,0.389487389808157,-0.576602185961124,0.244033697476864,-0.27675884747648,0.151018913590497,-0.971179702586694,0.287594775980683,-1.13232876022901,0.971814975508254,-0.521724922269199
S1373,2010.00012207031,230.533178970588,279.619110107422,258.584243672813,158.696624755859,37,695,4414,3019,0.872161567211151,0.451846778392792,769.5,21.7638988494873,1,0,0,20.2275562286377,5157.06884765625,118.842842102051,40.6485328674316,40.5510597229004,71.5751647949219,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,15.1791667938232,-23.6875,5,10,-0.731621255133918,-2.56172931034492,-1.56247926243839,0.438143895323246,0.653049480044179,-0.0411000591122143,-0.419287816868571,-0.18491528200111,1.75523753167417,2.0742466539917,-0.33611139834443,0.988805490837686,-0.236525734334874,-2.35421301191147,-0.127404600937565,-0.583651218143708,-2.58551558945571,-2.35359454386581,-0.430847571576676,3.77371287521125
S2627,1350,86.4173273857702,678.872863769531,272.41732738577,91.4033584594727,69,819,2313,2790,-0.801585793495178,0.117823526263237,1227.5,1.40951538085938,-3.625,0,110.882705688477,0,2539.216796875,200,46.541187286377,15.6107807159424,77.7111511230469,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,37.9458351135254,111.262496948242,1,1,1.32577980887318,0.080679317744593,-0.223490989317314,-0.0386967243186431,0.544401173978983,0.181173087844162,1.05128693695429,0.730211418526328,-0.149025521289352,-0.949668978812557,-1.34708689140799,0.543418730626558,-0.484168540943304,-1.85331435214032,-0.0770498845716297,1.18856724502778,-1.16412880394289,0.699350847830218,0.843479403587427,-0.378367389163909
S7095,2492,204.465933755251,315.416687011719,364.465933755251,47.9949569702148,0,322,-712,7972,-0.869332611560822,-0.494131028652191,340.5,1.12509536743164,-0.4375,0,0,3.14595556259155,1038.03552246094,101.348579406738,65.2999572753906,12.1704797744751,67.9509735107422,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,-29.1958332061768,116.762496948242,8,9,-0.485539891096779,0.0821508097931648,-0.301261297110632,1.05823599069044,-1.26136689017156,-4.57958351766744,0.191689705688556,0.484525166121211,-0.862666088919778,0.0285086988478435,0.153761076591586,-0.376832961904576,0.320546100470397,0.495005096649417,-1.11672369848808,-0.0291413904154681,0.270180283104259,0.415688524775234,0.582495218234088,0.00283291853721858
S4128,1254,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751,4018,3778,0.421516209840775,0.906760811805725,1941,5.40979671478272,2,0,0,8.91964435577393,10080.4013671875,200,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.9969997406006,19.8208332061768,-155.329162597656,6,4,-0.460946123997176,0.0501934756512545,-0.103674584305125,0.513822967242161,-0.0882438069323634,-0.716059671214307,0.224168048774133,-0.681903044505721,2.82426086684852,-5.59847765037168,1.99278546313526,-1.90723512348189,-0.158581563479683,0.328121439000288,-0.180994278590362,0.152675965660785,0.084249143383175,-0.121739602956546,-0.0233055298132927,0.00167248322588485
S2252,1439,83.5165291559021,350.161376953125,295.516529155902,106.901672363281,100,1428,1022,2266,-0.707106471061707,0.707107126712799,478,0.362261563539505,-0.75,0,31.7326183319092,0,2695.697265625,200,45.0349044799805,11.2350044250488,84.1526565551758,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,42.4625015258789,119.445831298828,10,3,1.26617539365402,-0.356459209832207,1.10470764727979,0.423435371866712,0.892751744549902,-0.163250681211913,-0.349968389605606,-0.596218140738837,-0.625232531653882,1.95123966190142,1.41857031830843,0.486440150775959,-0.120241929459947,-1.58426400940567,0.580007411114803,0.634065269446684,0.0175357399925431,-0.00318465492261995,-0.898976666647574,-0.105907940985181
S2898,2482,204.5,313.933471679688,363.516528459757,48.5933151245117,0,416,125,6607,0.203467577695847,0.813204169273377,341,0.359035700559616,-0.0625,0,0,6.08924436569214,1483.13415527344,146.494445800781,66.704719543457,15.4276561737061,67.1546325683594,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,-29.1958332061768,116.745834350586,9,9,-0.485538193463649,0.0821500572049751,-0.30125855055816,1.05821562804964,-1.26134942287127,-4.57948108464303,0.191680342820709,0.484517200641197,-0.862615776423179,0.028472488603278,0.153766805156073,-0.376834746487288,0.320553704657786,0.494964641196675,-1.11662182094346,-0.0291488966678459,0.270132263766109,0.415729635430017,0.582504651176684,0.0028315559248682
S2466,921,66.5,1030.853515625,257.483282154,14.8999996185303,76,384,-542,2795,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0,2.37628841400147,0.868444442749023,4527.15087890625,200,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,24,45.720832824707,-73.3708343505859,1,7,-0.608658571990847,-0.174697649962681,0.612040418885787,-2.32303581045035,0.582162049522629,-0.837259902312647,0.0502720570389834,-0.441464432478568,3.44343987800062,0.67265622918702,0.395077558747575,0.0810584996237821,-0.248282727950288,-0.929835702281837,-0.022712452947008,-0.282564689306926,0.479605770899728,0.966528126275341,-0.140149620899342,-6.37323938512971
S5659,864,104.5,817.978332519531,224.483265710001,11.6000003814697,62,428,2111,3285,-0.256865829229355,0.291919231414795,40,0.421822547912598,-1.5,0,1.33962082862854,28.6620445251465,6700.7998046875,200,29.7396812438965,19.5013694763184,60.6012229919434,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10,50.8875007629395,4.98750019073486,2,5,-1.12902743836848,-0.308892818048438,0.887920426413934,-0.340266842576822,-1.01710343127428,0.299964856015773,1.49488918852377,-1.21529531243286,-0.326962796458219,0.250146737808783,-0.864968965372256,-1.17625932467635,-0.797041314826586,0.733145248845155,0.136114271929379,0.731522243611516,-0.0195849825033348,0.11256528432573,0.111241191669452,0.135582294721539
S3557,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769,1322,2437,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0,0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,12.9799995422363,48.4625015258789,-113.345832824707,6,8,-0.674699618780137,-0.0425170105403863,-0.178225309277093,0.0271590236722949,-0.0223054929955173,0.495690689359831,-0.111698874260363,0.143302595262813,0.11086603217074,0.629793757552695,-0.431010500679054,-0.179211334135977,-0.199820274885947,1.36431723340594,-0.0415247771463307,-0.0196617972151159,0.422838247881081,0.786689497324722,-0.213642198104985,1.12978690597942
S2622,1368,176.5,1751.86096191406,325.516723917999,46.2000007629395,90,777,4744,3068,-0.0475405976176262,-0.285124987363815,60.5,1.19112062454224,2.125,0,71.2653503417969,1.31555557250977,3687.4580078125,200,26.947774887085,16.0127983093262,60.0019950866699,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29.125,29.279167175293,115.712501525879,3,10,1.32130398280236,-0.1976506758738,0.431643542688101,-0.0780231838469403,-0.331413356353417,0.0419246040863779,-0.739434083917559,0.227590235109505,0.487033650730933,-0.426558609621036,0.0556421010455331,-0.304217920959858,-0.191468666824906,-0.449430090889068,-1.19531594677437,0.362761780922381,0.0195739605234657,-0.618792751120381,-0.594862074936812,0.199146581482455
S5244,1254,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751,4018,3778,0.421516209840775,0.906760811805725,1941,5.40979671478272,2,0,0,8.91964435577393,10080.4013671875,200,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20.4519996643066,19.8208332061768,-155.329162597656,7,4,-0.460946123997176,0.0501934756512545,-0.103674584305125,0.513822967242161,-0.0882438069323634,-0.716059671214307,0.224168048774133,-0.681903044505721,2.82426086684852,-5.59847765037168,1.99278546313526,-1.90723512348189,-0.158581563479683,0.328121439000288,-0.180994278590362,0.152675965660785,0.084249143383175,-0.121739602956546,-0.0233055298132927,0.00167248322588485
S3989,1267,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261,3851,6205,0.399324119091034,0.916768729686737,1745,5.11938190460205,0.375,0,0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18.2490005493164,19.8291664123535,-155.3125,5,4,-0.460946114494019,0.0501934720289212,-0.103674574979031,0.513822909777843,-0.0882437962004392,-0.71605956870662,0.224168012500583,-0.681902884166096,2.82425991856958,-5.59847519701392,1.99278450848505,-1.90723417232025,-0.158581446003313,0.328121160681763,-0.180994116606293,0.152675798959256,0.0842490356291465,-0.121739451333078,-0.0233054919375567,0.00167247946129401
S906,1520,257.5,1501.32983398438,290.516432224128,68.3966674804688,100,629,4325,2651,-0.527373433113098,0.454207837581635,19,2.01475119590759,1.0625,0,0,38.8716430664063,8071.82470703125,200,56.4358520507813,22.8102779388428,55.5585174560547,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89.3330001831055,4.76249980926514,-6.71250009536743,6,10,-0.802822355821927,-2.67494643553234,-1.62424785177852,-0.128379236450237,0.990443498725628,-0.0678101499847105,-1.02841009582511,0.960010928667437,0.605700642266429,0.386314795405519,-0.720220400722492,-0.582816391345134,0.0206762512975095,0.179405006843975,0.899018918581511,0.267360876424322,-0.132647334689254,-0.13873842527159,-0.0626009036770586,-1.71079732962921
S2803,1749,256.483559726848,1340.91333007813,299.483568266847,48.6016426086426,0,182,415,5377,0.554700374603272,0.514495670795441,18,0.138355299830437,0.0625,0,0.0001228249602718,90.407112121582,10634.693359375,65.3617630004883,40.6983184814453,95.9215545654297,71.8633804321289,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14.25,20.4458332061768,-87.345832824707,7,6,-0.680122124698434,-0.285974895697872,0.818187783034996,-2.50260068633037,0.540046275453996,-0.154263256134782,-0.0940010875524948,0.147679915727365,-0.804117392669021,0.0263905287886417,-0.46471097163727,-0.236968442050912,-0.0873180123829434,-0.20260552922068,-0.164210235787726,0.160688976970344,-0.110996379183538,-0.0450753769790225,0.0985384124056142,0.438353158439949
S5583,1772,229.5,1616.94763183594,279.483504553551,35.1016540527344,10,481,473,3776,-0.940657377243042,0.308680087327957,11.5,0.867849111557007,0.4375,0,0,31.0855102539063,9225.962890625,197.821929931641,61.6833534240723,57.2943992614746,57.3246765136719,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,-25.0625,46.8708343505859,8,10,-0.670434299574281,1.3271718051946,1.13950888529334,-0.234456306995476,-0.669000054401655,0.288214802259309,1.00829961969365,-0.518969504757163,0.877388166768698,1.1820225184682,-0.860173606534807,-0.0458620482607956,-0.12973948964637,-0.515019524766609,-0.908978171393452,-0.586146670474182,-0.68874978778049,0.978820907640978,-0.53587286079723,1.2893233748244
S4068,1436,149.48327339,580.580017089844,316.5,89.2016677856445,100,637,1005,2024,-0.894427239894867,-0.180256739258766,125,0.134805351495743,0,0,26.7020034790039,0.937244415283203,3933.0908203125,200,28.0876197814941,12.8724765777588,80.8249435424805,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,54.0740013122559,34.8875007629395,113.345832824707,4,1,1.33237419452708,-0.0581871295843518,0.0850382015535852,-0.0814752313249048,0.020433810091094,0.076849896282326,0.110061269732966,0.764580153780426,0.768735943904028,0.208366198200676,0.461416651938501,-0.588668542421818,0.293632708126062,0.30681759759722,0.820649978054733,-0.0733912463353547,0.958759939237668,-0.0635078818506588,-0.165010731658653,0.0913458145595163
S2886,533,-56.533777449165,257.101196289063,152.415703063671,59.3016471862793,0,896,1053,2655,-0.98951643705368,0.144419521093369,254,7.16838550567627,0.6875,0,0,0,657.718383789063,185.950378417969,43.1237831115723,217.182647705078,60.7309188842774,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,67.029167175293,-50.6791648864746,10,2,-0.480825880903634,-0.025355400652156,0.0406058152148097,-0.137416700091106,-0.00563606826188035,-0.825753741590509,0.488495151772593,-1.36824956770663,4.14123099823604,0.65119445249322,0.213052525831939,-0.241842626437197,1.98410549979581,-2.32722618861148,1.62367766296795,-0.505401526160151,0.249314919429702,-0.214066274491516,-0.130285016266838,-0.207365538572869
S3698,788,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337,2957,4168,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0,0,94.2636413574219,7244.19873046875,200,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,34.5,48.4625015258789,9.46249961853027,5,3,-1.14805619024632,-0.17098222734765,0.832659738229855,-0.306593168663883,-0.847718786031216,0.282448773211762,1.19318405893207,-1.00240410763328,-0.376427616329969,0.0166836998424753,-0.984800562802521,-0.714704278045138,1.24664943827919,-0.566487311671351,-0.289468419061442,-0.44594867057408,0.0840062289060508,-0.226277773009572,0.542770498974953,0.0536002739680072
S2019,1183,52.4832685980009,537.270324707031,267.483268598001,106.400032043457,100,574,699,3605,-0.542350292205811,-0.676523923873901,189,0.540220975875855,-0.875,0.251067817211151,17.0531482696533,0,3354.56982421875,200,26.152759552002,32.6000938415527,70.5487060546875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,32.125,44.8708343505859,126.037498474121,6,3,1.18295420579832,-0.453317947595441,1.54428496122895,0.732327472277902,1.58554445055525,-0.269588899401216,-0.506388625809912,-1.62812283192767,0.131065667766645,-0.248537101917296,-0.0232382076308925,-1.13849191215735,0.0111490700559446,0.386572259781965,0.142790654727581,0.299648768344509,-0.548908855059658,0.0087748574452469,0.767844357374489,-0.00679623858672419
S6974,909,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019,2372,2803,-0.963635861873627,-0.0813626945018768,911,2.93112802505493,2.5625,0,0,93.6081771850586,5597.44970703125,200,40.1538505554199,211.946792602539,56.063175201416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11.4989995956421,54.2041664123535,-116.595832824707,7,7,-0.653112086226892,-0.00338908053608119,-0.334107902275967,0.68353890956065,-0.186661743907161,0.607627486403514,-0.0818681009639866,0.111354520479867,0.0368628572488795,0.0957423996720347,0.183697719646348,0.0781587284230204,-0.19112925428966,0.472997820959068,-0.207059449105197,0.304024785699765,-0.688716036925458,-1.75730721714532,-0.720179878657092,-1.14092144108771
S5836,754,77.4335895549773,989.658142089844,207.433870056464,20.6016464233398,60,1338,4601,2401,-0.946695446968079,-0.300157487392426,15.5,0.827292919158936,-1.5625,0,143.953826904297,28.9720897674561,7496,194.506500244141,50.8014717102051,47.7894058227539,55.2330856323242,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10.9659996032715,57.6624984741211,11.9958333969116,7,9,-1.11465048199717,0.186378291513844,0.999667799752193,-0.21383601670167,-0.842894041842958,0.314986432998636,0.818555414144274,0.149670119203487,-0.483845266597325,-0.791052149784686,0.327426043665209,-0.308569367376267,1.78541358176899,-0.575654790220674,0.401178555481715,-0.340558777590336,-0.951970574582449,-0.600934197444225,-0.471356081643243,2.12556646133233
S4369,1267,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261,3851,6205,0.399324119091034,0.916768729686737,1745,5.11938190460205,0.375,0,0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,19.8291664123535,-155.3125,9,4,-0.460946114494019,0.0501934720289212,-0.103674574979031,0.513822909777843,-0.0882437962004392,-0.71605956870662,0.224168012500583,-0.681902884166096,2.82425991856958,-5.59847519701392,1.99278450848505,-1.90723417232025,-0.158581446003313,0.328121160681763,-0.180994116606293,0.152675798959256,0.0842490356291465,-0.121739451333078,-0.0233054919375567,0.00167247946129401
S3645,669,64.5,575.2333984375,187.516762441999,28.1033229827881,0,813.000000020946,3141.00000008109,922.000000023773,0.3162265122235,-0.948683738725638,0,0,0,0,1.03011238574982,17.7754669189453,4804.60009765625,134.140228271484,58.881721496582,136.617736816406,54.5458793640137,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,30.9979991912842,60.220832824707,19.5375003814697,8,10,-1.12126808429253,0.634519576420071,0.802908747754265,-0.06680446254411,-0.324927668108266,0.242105090935149,-0.0617067958760172,1.46214738078337,0.372993839683492,-0.0218920760335913,1.25144889343478,0.296227261155683,0.481314451691035,-0.0313565779979458,0.0398271539438526,0.74719413130661,0.215060142521067,-0.327345560876788,0.323817347238123,-0.436026518115991
S6790,1266,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266,3682,5493,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0,0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.757999420166,19.8291664123535,-155.304168701172,10,4,-0.464759270790067,0.0499639131998306,-0.111268950157612,0.532235398327624,-0.0939012739050077,-0.692351773033838,0.22045038782162,-0.673837355988823,2.78648595863615,-5.68351781379894,2.00006299229526,-1.96369480623108,-0.101516743578406,0.301928423869486,-0.1204272304819,0.0489260856321779,-0.0503626727079948,-0.549156095809476,0.298751056239696,0.00263887495199015
S2050,921,66.5,1030.853515625,257.483282154,14.8999996185303,76,384,-542,2795,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0,2.37628841400147,0.868444442749023,4527.15087890625,200,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,21.9990005493164,45.720832824707,-73.3708343505859,9,7,-0.608658571990847,-0.174697649962681,0.612040418885787,-2.32303581045035,0.582162049522629,-0.837259902312647,0.0502720570389834,-0.441464432478568,3.44343987800062,0.67265622918702,0.395077558747575,0.0810584996237821,-0.248282727950288,-0.929835702281837,-0.022712452947008,-0.282564689306926,0.479605770899728,0.966528126275341,-0.140149620899342,-6.37323938512971
