sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,ECM_diversity,Pixel_Lat,Pixel_Long,CV_Fold
G4066,1118.0,126.71526415102866,2372.9765625,239.69881503735883,28.600019454956055,0.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,698.0,1317.0,2811.0,0.9303687810897827,0.28266632556915283,388.5,17.379093170166016,4.0625,0.0,10.257682800292969,115.07679748535156,0.0,9380.7998046875,1.0,186.8606414794922,33.15822219848633,52.13945388793945,58.254676818847656,4,1.9459101490553132,41.37083435058594,41.62083435058594,1
G3608,731.0,58.50028062595794,682.2703247070312,214.5,33.300025939941406,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,342.0,3176.0,4164.0,0.3550737798213959,0.19646209478378296,53.5,0.4910396337509155,-0.125,0.0,0.0,83.2511978149414,0.0,5192.02587890625,50.0,200.0,50.21158218383789,108.70038604736328,59.04624557495117,4,2.7723387091089147,58.4375,26.712499618530273,2
E7,732.0,56.5,744.8079833984375,211.5,29.799999237060547,72.0,11.0,6.0,0.0,0.0,0.0,11.0,0.0,454.0,2055.0,2373.0,-0.7695789337158203,0.22689005732536316,67.0,0.2861952781677246,-0.1875,0.0,0.0,26.96177864074707,0.0,4862.60009765625,50.0,200.0,42.55616760253906,66.3464126586914,62.49324417114258,4,3.0906332433615864,58.6875,25.887500762939453,3
S229,733.0,58.5,698.8268432617188,216.5,32.6016731262207,22.0,11.0,6.0,0.0,8.0,0.0,49.0,0.0,766.0,1946.0,3069.0,0.5384023785591125,-0.14482736587524414,64.5,0.9103020429611206,-1.0,0.0,2.7819137573242188,28.476089477539062,0.0,4733.0400390625,42.0,200.0,54.60885238647461,81.66252899169922,57.44459533691406,4,4.042489680430678,58.13750076293945,27.012500762939453,4
A25,722.0,55.5,721.6580810546875,211.5,32.10002517700195,0.0,0.0,27.0,0.0,0.0,0.0,73.0,0.0,561.0,2954.0,2932.0,0.3570237457752228,0.5053750276565552,86.0,1.0194034576416016,0.25,0.0,0.0,94.56675720214844,0.0,4936.7431640625,26.0,200.0,51.08271789550781,109.76809692382812,54.52435302734375,4,4.4206822828946954,58.77916717529297,26.35416603088379,5
S274,732.0,58.48326232600085,716.2882080078125,216.5,31.80167579650879,92.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,462.0,409.0,2514.0,0.43050843477249146,0.22360697388648987,81.0,0.718384861946106,-0.125,0.0,0.0,38.59146499633789,0.0,4603.36474609375,29.0,200.0,50.39284896850586,61.953861236572266,62.54753875732422,4,0.6931471805599453,57.9375,27.037500381469727,6
IHPR19,492.9999694824219,4.483799847579609,785.1287231445312,145.50054216957872,28.996679306030273,0.0,20.0,0.0,0.0,1.0,0.0,24.0,29.0,569.0,3961.0,2852.0,0.9087140560150146,-0.20427405834197998,454.0,3.6075124740600586,-3.1875,0.0,0.0,42.47679901123047,0.010565062053501606,2387.60009765625,1.0,199.88433837890625,51.211509704589844,103.81541442871094,51.223846435546875,11,1.9457672920630602,67.62083435058594,17.370832443237305,10
G4699,715.0,52.5332232172968,717.7318115234375,209.51673817399887,33.00167465209961,60.0,10.0,7.0,0.0,0.0,0.0,22.0,0.0,572.0,3352.0,3114.0,0.70710688829422,0.6103513240814209,103.5,1.920928716659546,-3.4375,0.0,2.8477790355682373,53.76533508300781,0.0,4381.38427734375,17.0,200.0,49.17144012451172,66.07756805419922,60.44503402709961,4,1.3862943611198906,58.97916793823242,26.262500762939453,7
G4319,1910.0,94.31684522566968,358.56231689453125,286.3168452256697,39.088294982910156,0.0,0.0,0.0,0.0,28.0,16.0,45.0,12.0,826.0,3708.0,3678.0,-0.1965312957763672,-0.9443257451057434,2116.5,6.4614996910095215,-7.25,0.019359881058335304,0.0,38.63395690917969,0.0,2887.794921875,1.0,200.0,47.584747314453125,25.71651840209961,69.13488006591797,5,3.1022520805816174,37.3125,-113.5374984741211,9
Darta29,721.0,64.5,778.2548217773438,219.48351556401974,24.200000762939453,47.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,321.0,3366.0,4131.0,0.5679681301116943,-0.790977954864502,68.0,0.604389488697052,-0.1875,0.0,0.0,123.68124389648438,0.0,6196.51220703125,37.0,200.0,58.14468765258789,114.11892700195312,51.964962005615234,4,1.3860443479890243,56.73749923706055,24.9375,8
TR027,732.0,59.5,672.4237060546875,216.49971937257115,33.60002517700195,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,1646.0,2895.0,-0.9034682512283325,-0.2676708400249481,44.0,0.593738317489624,-0.4375,0.0,11.236312866210938,7.318399906158447,0.0,4632.1875,42.0,200.0,51.863929748535156,40.7181510925293,63.35281753540039,4,5.096354188172544,58.287498474121094,27.045833587646484,9
G2751,2284.0,270.51681609799556,1409.52294921875,361.5168160979956,107.29666137695312,8.0,0.0,0.0,0.0,0.0,0.0,57.0,35.0,410.0,509.0,4849.0,0.5431256890296936,0.7215187549591064,135.5,1.0249603986740112,0.0625,5.350493907928467,0.0,24.281600952148438,0.0,3840.90771484375,1.0,200.0,68.48780059814453,11.189277648925781,58.61750793457031,7,4.886688357335628,-13.529166221618652,131.32083129882812,1
EO076,1885.0,128.03567546296264,645.6130981445312,285.0027612569358,24.806665420532227,10.0,0.0,15.0,0.0,26.0,0.0,28.0,21.0,402.0,1529.0,4521.0,0.9828762412071228,0.18426352739334106,1492.0,23.784133911132812,-1.4375,0.0,0.0,71.05831146240234,0.0,3278.936767578125,0.0,138.0702667236328,39.52837371826172,49.890716552734375,70.28775787353516,12,6.331348815880035,31.47083282470703,-7.412499904632568,6
IH_ME42,799.9999389648438,-2.2834624162063335,1580.277587890625,155.81672633226904,14.10837459564209,40.0,0.0,5.0,0.0,0.0,35.0,0.0,21.0,1131.0,3284.0,2382.0,-0.6712207794189453,-0.6720867156982422,2433.0,26.53285026550293,-37.0,0.0,0.0,62.160709381103516,0.0678553357720375,3694.20556640625,1.0,87.1664810180664,44.971553802490234,138.1210174560547,54.47715377807617,4,0.0,43.079166412353516,42.795833587646484,10
S320,1068.0,74.36376427268819,3091.052978515625,173.3967254609772,15.301727294921875,0.0,0.0,0.0,52.0,21.0,0.0,27.0,0.0,611.0,2609.0,3105.0,0.7518966794013977,-0.3166317343711853,523.0,17.753692626953125,-23.9375,0.0,0.0005300120683386922,171.26649475097656,0.0,10196.650390625,1.0,40.51567459106445,56.75764846801758,195.70436096191406,51.656620025634766,10,1.9457672920630602,-44.079166412353516,169.3874969482422,3
S858a,1172.0,122.51644919166144,1082.9781494140625,291.4997355896606,17.103317260742188,28.0,0.0,52.0,0.0,0.0,8.0,12.0,0.0,807.0,2069.0,1901.0,0.6052544116973877,-0.1716722697019577,217.0,3.201158046722412,-4.9375,0.0,17.936439514160156,69.84017944335938,0.0,7560.564453125,1.0,200.0,29.50358009338379,43.237606048583984,58.8494987487793,4,4.645630494013921,39.42916488647461,-82.2125015258789,1
S710,905.0,41.852277265986224,1415.7908935546875,188.81873108598757,22.616735458374023,0.0,0.0,6.0,0.0,0.0,0.0,94.0,0.0,1007.0,3767.0,2612.0,0.6399184465408325,0.7265589237213135,1760.5,21.026702880859375,1.625,0.10628436505794525,0.0,254.68319702148438,0.0,8061.0830078125,1.0,172.20469665527344,49.38288879394531,118.59673309326172,51.61553192138672,4,0.6931471805599453,43.4375,41.72083282470703,2
G4226,732.0,60.5,797.143310546875,216.5,29.101646423339844,88.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,596.0,630.0,2275.0,-9.417494197805354e-07,-0.7071062326431274,28.0,0.1577492207288742,0.0625,0.0,0.5870584845542908,8.803911209106445,0.0,4918.3359375,50.0,200.0,44.63974380493164,51.559913635253906,63.904972076416016,4,1.3862943611198906,58.670833587646484,24.47916603088379,3
S419,2112.0,214.5,540.6832275390625,334.5,82.19999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,427.0,4404.0,6826.0,0.480854868888855,0.8759599328041077,207.0,0.16700942814350128,0.0625,0.0,0.0,14.549866676330566,0.0,5123.51416015625,50.0,200.0,51.78684997558594,16.075368881225586,70.2523193359375,7,0.0,-30.65416717529297,-65.59583282470703,2
TR046,724.0,59.5,699.0735473632812,214.51676588999905,33.400001525878906,84.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,519.0,2204.0,2428.0,0.9707847833633423,-0.04754067212343216,43.5,1.8478049039840698,-2.375,0.0,0.0,38.56728744506836,0.0,4660.23779296875,3.0,200.0,50.901222229003906,68.70289611816406,61.431766510009766,4,4.558916836629129,58.47083282470703,26.72083282470703,4
S473,739.0,67.5,616.24365234375,213.5,26.399999618530273,42.0,0.0,17.0,0.0,0.0,6.0,35.0,0.0,167.0,2888.0,5682.0,0.7071064710617065,2.384185791015625e-07,13.5,0.1383552998304367,-0.1875,0.0,0.18711066246032715,133.29830932617188,0.0,7228.0712890625,50.0,182.7326202392578,61.62714767456055,142.23924255371094,54.929500579833984,4,1.3860443479890243,58.72083282470703,22.52916717529297,5
50MR,736.0,58.5,701.2383422851562,216.5,32.29999923706055,21.0,0.0,11.0,0.0,20.0,0.0,48.0,0.0,949.0,1487.0,3206.0,-0.24419628083705902,-0.793869137763977,78.5,1.2407060861587524,1.75,0.0,2.359041690826416,77.31608581542969,0.0,5662.79345703125,33.0,200.0,65.38404846191406,89.39492797851562,53.41151428222656,4,0.0,57.920833587646484,27.179166793823242,6
S1177,589.0,22.483259294001073,778.0911865234375,188.45005849899152,34.9033203125,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,336.0,1911.0,4545.0,-0.985260009765625,-0.10365863144397736,262.5,3.149505853652954,-0.625,0.0,0.0,130.54168701171875,0.0,5482.60009765625,1.0,200.0,60.338279724121094,140.0209197998047,44.41205596923828,6,1.0986122886681098,64.25416564941406,19.77083396911621,5
S502,743.0,63.46677802553983,705.9102783203125,215.5,29.600000381469727,58.0,0.0,7.0,0.0,19.0,0.0,12.0,0.0,1357.0,4999.0,2949.0,-0.8040460348129272,-0.4830778241157532,23.0,0.41529208421707153,-0.5625,0.0,0.0,67.62933349609375,0.0,5069.59619140625,50.0,199.400146484375,57.31382751464844,145.79945373535156,56.082252502441406,4,4.453789041376897,58.49583435058594,24.112499237060547,7
IHPR28,470.0,-15.66654603197626,1024.659423828125,123.33319269868672,29.59830093383789,17.0,27.0,3.0,0.0,0.0,15.0,6.0,31.0,981.0,4829.0,2251.0,-0.9932159185409546,0.11621768027544022,751.0,14.253618240356445,2.375,0.0,0.0,13.187199592590332,0.022196706384420395,2400.06787109375,1.0,91.74109649658203,49.53614044189453,140.46424865722656,50.65812683105469,11,1.3862943611198906,68.34583282470703,18.704166412353516,1
G4080,708.0,53.48326249400088,782.3490600585938,209.49974792607065,29.201675415039062,0.0,0.0,32.0,0.0,0.0,0.0,68.0,0.0,475.0,2082.0,2530.0,-0.826565146446228,0.22329069674015045,197.0,0.968887448310852,-0.75,0.0,0.0,61.86702346801758,0.0,6702.83154296875,21.0,200.0,56.829505920410156,79.34847259521484,54.30704879760742,4,0.6931471805599453,57.587501525878906,27.0625,8
S361,781.0,103.43306861600286,2849.16845703125,164.4835068917173,56.900001525878906,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1290.0,-604.0,1819.0,-0.9731593132019043,0.15212416648864746,55.0,7.199239730834961,1.25,0.0,0.0,176.016357421875,0.0,8487.28515625,3.0,200.0,44.091148376464844,212.0026397705078,46.97076416015625,5,0.6931471805599453,47.87916564941406,-124.59583282470703,10
G4510,721.0,58.48351542612161,814.9932861328125,214.5,29.299999237060547,25.0,0.0,9.0,0.0,14.0,0.0,53.0,0.0,648.0,2546.0,2579.0,0.9211103916168213,-0.31050294637680054,48.0,0.6419315338134766,0.8125,0.0,0.36116963624954224,91.0421371459961,0.0,5433.98681640625,46.0,200.0,59.93006896972656,106.47380828857422,53.91714859008789,4,0.6931471805599453,58.662498474121094,25.262500762939453,9
S085,1068.0,62.03328666410001,3052.461669921875,181.0330076293951,58.5050163269043,0.0,0.0,0.0,29.0,0.0,0.0,41.0,29.0,2060.0,4078.0,1702.0,-0.9441269636154175,-0.2913457155227661,1059.5,20.11089324951172,-12.875,0.0,0.0,219.95875549316406,0.0,5948.55224609375,1.0,75.8755111694336,51.74359130859375,171.890869140625,58.58734130859375,4,1.3862943611198906,-41.204166412353516,-71.82083129882812,10
G4719,1452.0,59.69691294378852,1569.808349609375,243.6640475715133,78.80000305175781,0.0,0.0,0.0,0.0,53.0,7.0,40.0,0.0,947.0,2427.0,2823.0,0.629132091999054,0.4575897455215454,2138.5,9.964473724365234,10.6875,0.0,0.0,60.77706527709961,0.0,3364.158203125,0.0,200.0,62.49665832519531,130.7500457763672,54.58686828613281,5,1.3862943611198906,39.204166412353516,-120.40416717529297,1
G4526,721.0,53.4832616940007,679.8817138671875,209.4832616940007,37.303348541259766,67.0,0.0,8.0,0.0,0.0,20.0,5.0,0.0,988.0,4506.0,1498.0,0.3162280321121216,0.5309758186340332,90.5,0.8358190655708313,-0.6875,0.0,0.2787022590637207,25.305421829223633,0.0,4641.2001953125,39.0,200.0,48.88850784301758,59.18318176269531,65.4898910522461,4,2.772151128416917,59.25416564941406,26.52916717529297,1
