CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,target_marker,sequencing_platform,sample_type,primers,Resolve_Biome,AMF_diversity,Pixel_Lat,Pixel_Long,CV_Fold
942.0,52.35030746459961,550.0269775390625,239.31715393066406,21.796659469604492,0.0,0.0,0.0,0.0,85.0,0.0,15.0,0.0,417.0,515.0,4316.0,-0.9343883991241455,-0.3383755087852478,962.0,10.969545364379883,3.375,0.0,0.00191293575335294,151.54933166503906,0.0,5825.9130859375,1.0,200.0,42.8724479675293,107.8386001586914,58.33774185180664,1,0,2,10,5,0.0,50.87916564941406,-120.35416412353516,6
1593.9998779296875,169.74588012695312,1855.43896484375,217.74588012695312,55.400001525878906,49.0,0.0,0.0,31.0,0.0,0.0,0.0,21.0,418.0,1236.0,3386.0,0.9368677139282227,-0.27898356318473816,1788.0,15.127044677734375,-4.3125,0.0,0.0,72.27146911621094,0.0,21385.48828125,1.0,172.5599365234375,40.52082061767578,50.14297866821289,52.886009216308594,1,1,1,22,1,0.0,-16.22083282470703,-67.67916870117188,9
787.0,98.5,922.6592407226562,215.5,14.300000190734863,16.0,0.0,12.0,0.0,15.0,0.0,57.0,0.0,623.0,2620.0,2488.0,-0.9153785109519958,-0.3991678059101105,36.0,0.8777737021446228,0.9375,0.0,1.840263843536377,220.34596252441406,0.0,7446.2001953125,30.0,200.0,87.73081970214844,108.03813171386719,44.29734420776367,1,1,2,21,4,0.0,52.24583435058594,5.629166603088379,1
1147.0,106.46704864501953,500.72650146484375,206.4506378173828,14.799972534179688,34.0,0.0,0.0,8.0,0.0,18.0,21.0,19.0,1798.0,2740.0,1098.0,-0.3440532088279724,0.9388240575790405,327.0,7.464175224304199,-4.5625,0.0,0.0,20.9022216796875,0.0,11468.2353515625,1.0,125.3497543334961,62.1887321472168,53.52717590332031,59.201568603515625,2,1,2,5,4,3.0,-42.5625,147.20416259765625,2
1354.0,119.55043029785156,1117.6717529296875,184.56687927246094,92.50167083740234,0.0,0.0,24.0,0.0,27.0,0.0,49.0,0.0,524.0,1526.0,2984.0,0.05921050161123276,-0.948262631893158,277.5,6.7359418869018555,4.4375,0.0,0.010739575140178204,158.42701721191406,0.0,13748.2236328125,1.0,196.8366241455078,50.05002212524414,59.197410583496094,53.91312026977539,2,0,2,5,5,0.0,38.09583282470703,-122.88749694824219,7
592.0,32.51673889160156,691.77880859375,182.53347778320312,36.70000076293945,0.0,0.0,0.0,0.0,82.0,0.0,18.0,0.0,634.0,1473.0,2910.0,0.6438365578651428,0.511863648891449,318.0,1.3958702087402344,-0.75,0.0,0.0,68.89048767089844,0.0,4916.35986328125,1.0,200.0,53.93769836425781,93.2430648803711,47.671600341796875,1,3,2,24,6,0.0,63.17916488647461,15.287500381469727,3
567.0,13.466774940490723,749.2356567382812,189.49972534179688,31.401674270629883,0.0,0.0,0.0,0.0,17.0,0.0,83.0,0.0,855.0,5493.0,3152.0,-0.8723548650741577,-0.04284157231450081,125.0,0.4419793486595154,-0.3125,0.0,0.0,41.648712158203125,0.0017250264063477516,4303.2001953125,27.0,200.0,61.60148239135742,143.30584716796875,45.27548599243164,1,3,2,24,6,0.0,66.57917022705078,22.52916717529297,4
610.0,73.48297882080078,1189.33447265625,163.4662322998047,21.791656494140625,0.0,0.0,0.0,0.0,78.0,0.0,19.0,0.0,651.0,-1229.0,3120.0,0.9522253274917603,-0.18772180378437042,275.5,3.680612802505493,-5.9375,0.0,0.0,91.6056900024414,0.0,5640.29833984375,1.0,185.3288116455078,65.58866119384766,185.16990661621094,43.97396469116211,1,0,1,20,5,0.0,57.14583206176758,-3.8125,8
1706.0,156.48330688476562,432.8301696777344,255.5,29.60169219970703,9.0,0.0,6.0,0.0,0.0,31.0,22.0,32.0,663.0,2761.0,4523.0,-0.9274455308914185,0.2626091241836548,111.5,1.057644009590149,0.5,0.0,0.0,26.524799346923828,0.0,5062.85205078125,1.0,195.2255401611328,73.30696105957031,23.241104125976562,69.43463134765625,2,1,2,5,12,0.0,-34.30416488647461,118.72916412353516,6
757.0,21.483266830444336,774.2052001953125,234.5,37.498355865478516,0.0,0.0,0.0,0.0,43.0,0.0,57.0,0.0,837.0,386.0,2621.0,-0.20226968824863434,-0.26235130429267883,449.0,0.6072856187820435,-1.6875,0.0,0.0,85.70150756835938,0.0,7070.0205078125,23.0,200.0,49.35100555419922,218.17776489257812,49.88694763183594,1,0,2,10,6,3.0,49.07083511352539,-89.38749694824219,5
794.0,75.49974060058594,849.10302734375,204.46653747558594,14.003321647644043,0.0,20.0,59.0,0.0,0.0,7.0,14.0,0.0,173.0,1559.0,4766.0,-0.9452118277549744,0.32544344663619995,461.0,3.162449836730957,0.3125,0.0,0.0,165.7162628173828,0.0,6360.94140625,1.0,200.0,28.060335159301758,91.0791015625,51.72320556640625,2,0,2,5,4,0.0,51.27083206176758,10.220833778381348,3
691.0,-35.849952697753906,2597.599365234375,118.15032958984375,50.11506271362305,0.0,60.0,0.0,0.0,7.0,0.0,1.0,6.0,10628.0,3073.0,4344.0,0.9427134990692139,-0.19127872586250305,2029.0,35.1427001953125,27.1875,0.0,0.001128754229284823,0.0,0.0007615113281644881,457.13775634765625,0.0,92.62494659423828,59.61405944824219,194.74606323242188,56.14157485961914,1,0,2,10,11,1.0,52.32083511352539,-126.3125,2
1631.0,172.5,920.7877197265625,285.5,34.59661865234375,1.0,0.0,0.0,21.0,0.0,30.0,23.0,25.0,868.0,771.0,2626.0,0.6765246391296387,0.637122392654419,26.0,0.5533466339111328,-0.5625,0.0,0.0,54.15182113647461,0.0,10573.158203125,50.0,200.0,62.47111892700195,22.471250534057617,61.547874450683594,2,1,2,5,4,12.0,-33.61249923706055,150.7291717529297,4
899.0,39.48298645019531,643.0761108398438,219.48294067382812,29.889989852905273,27.0,0.0,0.0,0.0,54.0,7.0,12.0,0.0,493.0,525.0,4295.0,-0.9919391870498657,0.02125805802643299,1070.0,3.3724918365478516,-1.5625,0.0,0.0,123.9477310180664,0.0,5329.87890625,7.0,200.0,44.1245002746582,133.8810577392578,54.301231384277344,1,0,2,10,5,0.0,52.32083511352539,-121.92082977294922,9
942.0,43.499881744384766,573.1470947265625,229.51629638671875,23.896663665771484,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,667.0,-567.0,5123.0,-0.9635202288627625,0.2672610282897949,1125.0,8.051335334777832,4.3125,0.0,0.00191293575335294,185.12924194335938,0.0,5374.05712890625,2.0,200.0,45.974586486816406,100.76242065429688,57.1005744934082,1,0,2,10,5,0.0,50.84583282470703,-120.42082977294922,10
635.0,35.51646041870117,883.6005859375,185.51673889160156,32.403350830078125,0.0,0.0,0.0,0.0,53.0,0.0,47.0,0.0,628.0,2687.0,3311.0,-0.9284770488739014,0.0766964703798294,425.0,0.7177421450614929,1.75,0.0,0.0,77.3571548461914,0.0,5354.21240234375,1.0,198.3995361328125,56.43679428100586,131.62831115722656,46.412628173828125,1,3,2,24,6,0.0,60.94583511352539,14.212499618530273,6
1469.0,78.51671600341797,653.2403564453125,229.5331268310547,67.1966552734375,0.0,51.0,0.0,0.0,0.0,0.0,1.0,47.0,470.0,2043.0,7968.0,-0.9486833214759827,0.02936166524887085,1072.0,0.6734830141067505,0.75,0.0,0.0,0.0,0.0,1142.810791015625,12.0,200.0,64.93373107910156,13.897281646728516,72.31407928466797,1,1,2,20,8,6.0,-41.037498474121094,-70.52083587646484,7
663.0,43.51673889160156,706.7766723632812,198.5502471923828,32.09835433959961,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,624.0,2634.0,4076.0,0.7654263973236084,-0.3028097152709961,126.0,1.428774118423462,1.125,0.0,0.0,104.9349365234375,0.0,4677.60009765625,1.0,199.5269317626953,56.99150466918945,107.32784271240234,45.47724533081055,1,0,2,22,6,0.0,61.51250076293945,24.170833587646484,7
991.0,84.45010375976562,1230.33203125,260.4501037597656,7.796683311462402,7.0,0.0,80.0,0.0,0.0,0.0,13.0,0.0,379.0,2782.0,3342.0,-0.1468917727470398,-0.7389999628067017,340.5,2.920503616333008,-1.4375,0.0,2.876101016998291,123.18844604492188,0.0,8495.326171875,5.0,200.0,60.16270446777344,161.98968505859375,46.626708984375,1,1,2,22,4,0.0,42.52916717529297,-72.1875,5
727.0,58.5,667.9380493164062,214.5,27.90164566040039,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,305.0,2921.0,5887.0,-0.22231484949588776,-0.433960497379303,81.0,0.46082764863967896,0.3125,0.0,0.0,124.28871154785156,0.0,6703.6728515625,34.0,188.30589294433594,62.16825485229492,208.34120178222656,43.323368072509766,1,0,2,23,4,0.0,59.97083282470703,17.304166793823242,6
1300.0,178.58370971679688,1989.5390625,323.6004333496094,57.10169982910156,27.0,0.0,2.0,0.0,23.0,0.0,43.0,5.0,220.0,1835.0,5126.0,0.8810861706733704,-0.14052420854568481,211.0,8.864578247070312,-1.3125,0.0,0.0,52.60639953613281,0.0,6168.77734375,1.0,200.0,30.19355010986328,23.291282653808594,58.31625747680664,2,0,2,5,4,0.0,29.129167556762695,117.9124984741211,7
821.0,37.4832649230957,708.4807739257812,214.4996795654297,21.196685791015625,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,293.0,1903.0,6347.0,-0.9576879739761353,0.201810821890831,867.5,1.2576098442077637,0.5,0.0,0.0,146.92018127441406,0.0,4482.447265625,13.0,200.0,53.163204193115234,162.41310119628906,51.97542953491211,1,1,2,18,5,1.0,54.337501525878906,-123.27083587646484,1
1706.000244140625,200.53355407714844,1890.7034912109375,267.5004577636719,55.703311920166016,15.0,0.0,0.0,60.0,0.0,0.0,6.0,19.0,747.0,2458.0,3018.0,-0.6048654317855835,0.7963191270828247,685.5,22.872663497924805,0.75,0.0,0.0,8.465066909790039,0.0,11167.162109375,1.0,116.91939544677734,43.108856201171875,49.83563995361328,53.044586181640625,1,1,2,20,1,0.0,-21.179166793823242,165.02915954589844,10
2154.0,178.5,256.98828125,317.5,23.89666175842285,0.0,0.0,0.0,0.0,0.0,0.0,16.0,84.0,224.0,455.0,8075.0,0.05278904736042023,-0.8050349950790405,62.0,0.36729663610458374,0.9375,0.4385964870452881,0.0,0.0,0.0,2473.46875,50.0,181.3632354736328,71.61990356445312,14.567400932312012,71.92229461669922,2,1,2,5,12,0.0,-34.00416564941406,140.58749389648438,7
735.0,60.5,698.8436279296875,212.5,33.70167541503906,0.0,0.0,11.0,0.0,0.0,0.0,89.0,0.0,1295.0,5426.0,1749.0,0.5758253335952759,0.7134527564048767,51.0,1.2643957138061523,-0.125,0.0,0.012937098741531372,119.98631286621094,0.0,5114.90673828125,1.0,199.9005584716797,60.81755447387695,124.14208221435547,51.79172134399414,1,0,2,14,4,0.0,58.24583435058594,27.3125,8
929.0000610351562,-52.51637649536133,501.05133056640625,111.50006866455078,111.40337371826172,44.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,1414.0,3530.0,2191.0,-0.3870276212692261,0.9219725728034973,4746.5,3.3365468978881836,-2.9375,0.0,0.0,0.0,0.9983452558517456,619.2120971679688,4.0,200.0,52.8909797668457,49.64997863769531,81.40362548828125,1,1,2,10,10,3.0,35.11249923706055,93.02916717529297,3
880.0,83.46619415283203,592.5439453125,228.46591186523438,36.90000534057617,5.0,0.0,30.0,0.0,0.0,0.0,64.0,0.0,557.0,3129.0,3258.0,-0.47378265857696533,-0.6704518795013428,439.0,4.236332893371582,1.1875,0.0,0.0,165.87252807617188,0.0,6808.064453125,1.0,200.0,41.444149017333984,49.78028106689453,48.165679931640625,1,1,2,22,4,0.0,49.295833587646484,16.612499237060547,9
1259.0,119.49971771240234,584.9231567382812,224.49972534179688,22.30333709716797,65.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,819.0,1227.0,1783.0,0.8234226107597351,0.0707106739282608,143.0,0.23312735557556152,-0.4375,0.0,0.9119879603385925,10.403555870056152,0.0,11424.5380859375,41.0,200.0,61.41212463378906,32.57517623901367,61.03650665283203,2,1,2,5,4,2.0,-41.75416564941406,147.17083740234375,10
728.0,58.5,697.2828369140625,213.5,29.603351593017578,20.0,0.0,19.0,0.0,0.0,0.0,62.0,0.0,545.0,2246.0,2869.0,-0.6789494752883911,-0.19616994261741638,57.0,0.7099406123161316,-1.5625,0.0,0.15641553699970245,112.47235870361328,0.0,4917.662109375,18.0,200.0,61.559959411621094,106.96125793457031,54.143741607666016,1,0,2,14,4,0.0,58.17916488647461,26.429166793823242,1
3174.0,257.51641845703125,467.7254638671875,375.51641845703125,109.10332489013672,0.0,37.0,0.0,0.0,0.0,15.0,7.0,41.0,800.0,3449.0,5078.0,0.8456171751022339,-0.5192498564720154,456.0,0.38499730825424194,0.3125,0.6731287837028503,0.0,0.0,0.0,811.5643310546875,1.0,151.53915405273438,67.34881591796875,5.362565040588379,70.20477294921875,2,1,2,5,13,0.0,-20.1875,129.16250610351562,5
925.0,110.53349304199219,993.3380737304688,260.5334777832031,25.40167236328125,75.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0,553.0,1194.0,2681.0,0.625421941280365,0.5199169516563416,238.0,4.76663875579834,2.5,0.0,0.0,90.7690658569336,0.0,8859.5908203125,6.0,200.0,35.21488952636719,32.10663604736328,59.71115493774414,1,1,2,21,4,0.0,46.14583206176758,15.6875,2
775.0,99.50028228759766,933.6884155273438,218.533203125,14.399999618530273,37.0,0.0,9.0,0.0,9.0,0.0,45.0,0.0,883.0,4518.0,3888.0,0.8537752628326416,0.5127886533737183,32.5,1.6046457290649414,-0.0625,0.0,0.3269084393978119,217.00267028808594,0.0,8096.60009765625,14.0,200.0,81.55176544189453,78.5728759765625,46.18666076660156,1,1,2,21,4,0.0,52.07083511352539,6.070833206176758,3
1463.0,141.5,482.91168212890625,323.5,106.70170593261719,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,1761.0,2080.0,-0.5144955515861511,0.5142261981964111,52.0,0.2606218457221985,-0.0625,0.0,68.23566436767578,0.0,0.0,3557.857666015625,50.0,200.0,35.74605178833008,8.023347854614258,80.125,1,1,2,10,4,29.999000549316406,37.87916564941406,114.6875,4
612.0,35.48326110839844,862.9750366210938,189.48326110839844,31.900028228759766,0.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,392.0,1003.0,4276.0,-0.9805808067321777,-0.19611552357673645,419.5,0.735938549041748,-0.125,0.0,0.0,69.04177856445312,0.0,5092.2001953125,24.0,200.0,58.63042068481445,204.38523864746094,45.54751205444336,1,3,2,24,6,0.0,61.02916717529297,14.045833587646484,8
1472.0,31.3182373046875,1419.5269775390625,208.36776733398438,75.38997650146484,0.0,18.0,0.0,0.0,38.0,6.0,28.0,9.0,2039.0,3200.0,1414.0,0.4486120343208313,-0.6738422513008118,2602.0,5.259402275085449,-12.3125,0.0,0.0,109.2220458984375,0.0,2443.836669921875,1.0,199.68894958496094,72.95997619628906,59.85450744628906,53.0876350402832,2,0,2,5,5,0.0,37.85416793823242,-119.4375,2
747.0001220703125,46.097747802734375,2104.072265625,196.09774780273438,60.615089416503906,28.0,0.0,0.0,0.0,11.0,3.0,39.0,20.0,878.0,5701.0,2110.0,0.4557529091835022,0.7733755111694336,1818.0,19.169445037841797,25.6875,0.0,0.0,145.51466369628906,0.0,8273.3173828125,0.0,145.93173217773438,43.51084899902344,137.26341247558594,50.740074157714844,1,1,2,26,5,0.0,35.912498474121094,138.79583740234375,3
2244.0,189.4834747314453,620.4163208007812,309.53350830078125,83.89665222167969,25.0,0.0,0.0,0.0,0.0,30.0,5.0,40.0,730.0,-133.0,5764.0,-0.07786519825458527,-0.7760504484176636,184.5,1.2182083129882812,-1.125,0.0,0.0,15.264177322387695,0.0,6914.9150390625,1.0,199.74147033691406,72.4375228881836,17.465524673461914,63.75940704345703,2,1,2,5,12,0.0,-30.087499618530273,115.15416717529297,8
1150.0,125.50008392333984,1294.2069091796875,266.5003662109375,82.40170288085938,30.0,10.0,0.0,0.0,17.0,0.0,43.0,0.0,1034.0,2515.0,1714.0,-0.845573902130127,0.21712008118629456,29.5,3.745760917663574,0.3125,0.0,0.17520742118358612,72.1703109741211,0.0,8621.1748046875,1.0,200.0,40.67146301269531,41.01469802856445,57.909996032714844,2,0,1,5,4,0.0,36.48749923706055,126.36250305175781,5
979.0000610351562,2.4834794998168945,728.6550903320312,147.5,91.99999237060547,46.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,796.0,1548.0,2322.0,-0.32236748933792114,0.9331856966018677,3696.0,12.9066162109375,-10.1875,0.0,0.0,0.0,0.0,2655.787353515625,1.0,198.91549682617188,39.56509017944336,68.07952880859375,74.52412414550781,1,1,2,10,10,38.0,34.84583282470703,100.82083129882812,4
1691.0,157.46751403808594,303.306396484375,321.4674987792969,48.6916618347168,9.0,45.0,0.0,0.0,0.0,13.0,0.0,33.0,789.0,1754.0,5321.0,-0.8578081130981445,0.5123111605644226,953.0,10.40988540649414,-2.0625,0.0,0.0,0.0,0.0,3141.741455078125,1.0,181.22764587402344,43.380001068115234,14.405296325683594,79.2138442993164,1,1,2,20,12,0.0,34.62916564941406,-3.4625000953674316,9
733.0,57.51676559448242,698.603271484375,215.5167694091797,32.501644134521484,0.0,0.0,0.0,0.0,24.0,0.0,76.0,0.0,803.0,3465.0,3282.0,-0.6492353677749634,-0.31622791290283203,81.0,0.5678631067276001,1.125,0.0,0.0,97.07466888427734,0.0,6186.57666015625,40.0,200.0,69.85248565673828,130.8863525390625,48.70564651489258,1,0,2,14,4,0.0,58.11249923706055,27.02916717529297,6
2025.0,118.48358154296875,453.7467041015625,310.5167236328125,36.90667724609375,4.0,0.0,0.0,0.0,0.0,40.0,14.0,42.0,523.0,1710.0,6269.0,-0.04989632964134216,0.08885443210601807,1794.0,1.6263483762741089,-1.0,0.0,0.0,0.0,0.0,1751.8194580078125,1.0,200.0,53.48418045043945,9.549060821533203,75.40182495117188,1,1,0,17,13,24.66699981689453,36.62916564941406,-112.52083587646484,6
733.0,57.51676559448242,698.603271484375,215.5167694091797,32.501644134521484,0.0,0.0,0.0,0.0,24.0,0.0,76.0,0.0,803.0,3465.0,3282.0,-0.6492353677749634,-0.31622791290283203,81.0,0.5678631067276001,1.125,0.0,0.0,97.07466888427734,0.0,6186.57666015625,40.0,200.0,69.85248565673828,130.8863525390625,48.70564651489258,1,0,2,14,4,1.0,58.11249923706055,27.02916717529297,7
814.0,74.56668090820312,758.4951171875,203.5831298828125,13.89832592010498,0.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,308.0,1315.0,3635.0,-0.4966747760772705,-0.5736587643623352,455.5,1.4684339761734009,2.0625,0.0,0.0,141.08692932128906,0.0,6418.4453125,1.0,200.0,27.759309768676758,57.64522171020508,52.686988830566406,2,0,2,5,4,0.0,51.337501525878906,10.362500190734863,8
1649.0,130.2684783935547,2243.004638671875,313.26849365234375,80.6966552734375,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,886.0,3371.0,3182.0,-0.548283040523529,0.5163027048110962,930.0,19.22021484375,-7.625,0.0,0.0,187.14329528808594,0.0,5821.3291015625,1.0,171.09500122070312,33.377376556396484,98.33676147460938,56.37654113769531,1,0,2,10,5,0.0,39.55416488647461,-121.0374984741211,4
842.0000610351562,7.865683078765869,1308.1954345703125,153.88241577148438,35.90669631958008,28.0,11.0,0.0,0.0,26.0,34.0,0.0,2.0,1180.0,3653.0,3240.0,-0.9629813432693481,-0.2561693787574768,2002.5,14.550281524658203,-14.1875,0.0,0.0,145.7235565185547,0.001353773521259427,3187.056884765625,0.0,151.25843811035156,52.53873825073242,129.53688049316406,51.78164291381836,2,1,2,5,5,0.0,46.30416488647461,9.870833396911621,5
1405.0,156.48355102539062,1193.509033203125,312.4835510253906,12.801643371582031,35.0,0.0,8.0,0.0,23.0,0.0,35.0,0.0,933.0,2497.0,1222.0,-0.47491663694381714,0.8794673681259155,131.5,1.8467789888381958,-0.75,0.0,43.9935417175293,158.56088256835938,0.0,7766.99853515625,1.0,200.0,41.92287063598633,27.338638305664062,50.81538009643555,2,0,2,5,4,0.0,36.01250076293945,-78.97083282470703,9
757.0,21.483266830444336,774.2052001953125,234.5,37.498355865478516,0.0,0.0,0.0,0.0,43.0,0.0,57.0,0.0,837.0,386.0,2621.0,-0.20226968824863434,-0.26235130429267883,449.0,0.6072856187820435,-1.6875,0.0,0.0,85.70150756835938,0.0,7070.0205078125,23.0,200.0,49.35100555419922,218.17776489257812,49.88694763183594,1,0,2,10,6,0.0,49.07083511352539,-89.38749694824219,9
1227.0,87.63465118408203,1021.6007690429688,222.6346435546875,18.094940185546875,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,297.0,479.0,5041.0,0.8625262975692749,0.42874085903167725,1244.0,8.054604530334473,-5.8125,0.4935126006603241,0.0,275.6344909667969,0.0,13099.658203125,1.0,68.32825469970703,57.37607955932617,82.99111938476562,51.557464599609375,2,1,2,5,10,0.0,-35.420833587646484,148.79583740234375,5
790.0,74.4500503540039,796.5044555664062,215.45005798339844,16.701677322387695,80.0,3.0,3.0,0.0,0.0,14.0,0.0,0.0,2342.0,4923.0,1787.0,-0.8915669918060303,-0.45288801193237305,463.0,2.6163907051086426,1.0,0.0,5.422915458679199,25.421510696411133,0.0,5859.39990234375,1.0,200.0,46.275264739990234,30.958663940429688,60.66743087768555,2,0,1,5,4,0.0,50.25416564941406,12.737500190734863,10
608.0,71.51673889160156,1209.0615234375,161.51673889160156,21.398298263549805,0.0,0.0,0.0,0.0,97.0,0.0,3.0,0.0,568.0,2953.0,4318.0,0.9945217370986938,-0.09053720533847809,315.0,1.9989721775054932,-1.9375,0.0,0.0,52.43199920654297,0.0,6127.0,1.0,196.6342315673828,72.18020629882812,171.10972595214844,43.4990348815918,1,0,1,20,5,0.0,57.14583206176758,-3.7874999046325684,6
1164.0,154.4826202392578,1452.92578125,308.48260498046875,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.37395691871643066,-0.8378344178199768,74.5,1.3540217876434326,-0.375,0.0,489.4573669433594,30.39288902282715,0.0,8675.2001953125,16.0,200.0,30.83078956604004,26.291980743408203,59.2201042175293,1,0,1,12,4,0.0,35.02916717529297,135.78750610351562,1
750.0,86.5,757.056884765625,178.5,23.60002899169922,27.0,0.0,0.0,0.0,37.0,0.0,36.0,0.0,774.0,3450.0,2785.0,0.7071064710617065,-0.20270389318466187,22.0,0.4342040419578552,0.75,0.0,0.057855669409036636,208.9647979736328,0.0,7029.173828125,48.0,141.8978729248047,70.08739471435547,127.58170318603516,48.3242073059082,1,1,2,22,4,0.0,57.59583282470703,10.237500190734863,2
670.0,62.500282287597656,610.6968383789062,186.46678161621094,29.701677322387695,0.0,11.0,0.0,0.0,35.0,0.0,31.0,0.0,1066.0,1206.0,1917.0,-0.42582887411117554,0.5810577869415283,3.0,0.9653413891792297,-0.4375,0.0,5.371652603149414,66.11253356933594,0.0,6513.29541015625,22.0,159.55355834960938,53.47730255126953,119.18550109863281,51.03070068359375,1,3,1,20,4,2.0,60.34583282470703,19.929166793823242,3
736.0,60.500282287597656,702.118408203125,212.5,34.1983528137207,0.0,0.0,32.0,0.0,0.0,0.0,68.0,0.0,546.0,1757.0,4099.0,0.34496501088142395,0.9159261584281921,40.5,0.7530194520950317,0.3125,0.0,0.0,100.0732421875,0.0,4447.2060546875,48.0,200.0,55.38738250732422,151.24940490722656,54.52665328979492,1,0,2,10,4,0.0,58.287498474121094,27.3125,4
1898.0,159.4993438720703,584.0982055664062,278.51617431640625,47.69839859008789,64.0,0.0,0.0,0.0,0.0,12.0,0.0,25.0,874.0,1867.0,3529.0,0.4708787500858307,-0.8821766972541809,115.5,5.162604331970215,-0.8125,0.0,15.79517936706543,60.05635452270508,0.0,4713.74560546875,3.0,199.86581420898438,67.69348907470703,21.384641647338867,65.35520935058594,2,1,2,5,12,3.0,-34.73749923706055,138.6875,10
880.0,83.46619415283203,592.5439453125,228.46591186523438,36.90000534057617,5.0,0.0,30.0,0.0,0.0,0.0,64.0,0.0,557.0,3129.0,3258.0,-0.47378265857696533,-0.6704518795013428,439.0,4.236332893371582,1.1875,0.0,0.0,165.87252807617188,0.0,6808.064453125,1.0,200.0,41.444149017333984,49.78028106689453,48.165679931640625,1,1,2,22,4,4.0,49.295833587646484,16.612499237060547,5
1951.0,111.45012664794922,236.193359375,308.4832763671875,32.998329162597656,0.0,0.0,0.0,0.0,0.0,43.0,8.0,48.0,869.0,1624.0,6612.0,-0.3551182746887207,0.5762163400650024,1715.5,1.9920446872711182,-2.25,0.0,0.0,0.0,0.0,1265.015380859375,2.0,200.0,52.339237213134766,8.764154434204102,79.63813018798828,1,1,2,20,13,4.0,37.50416564941406,-112.02083587646484,7
1058.0,119.58318328857422,1036.4267578125,250.56674194335938,13.4033203125,64.0,21.0,12.0,0.0,0.0,0.0,4.0,0.0,388.0,1606.0,3268.0,-0.02880888059735298,0.9003787040710449,305.5,2.902736186981201,3.3125,0.0,5.595859527587891,74.981689453125,0.0,11331.02734375,1.0,200.0,37.176658630371094,33.9411506652832,61.119407653808594,1,2,1,11,4,4.999000072479248,45.07083511352539,1.4541666507720947,6
1514.0,127.50028228759766,881.3355102539062,321.5169982910156,54.199974060058594,39.0,0.0,0.0,0.0,0.0,57.0,4.0,0.0,778.0,510.0,3344.0,0.9714105129241943,0.14673924446105957,361.5,2.361262083053589,-1.4375,0.8060045838356018,0.0,33.204978942871094,0.0,2870.9375,1.0,200.0,15.661138534545898,26.347654342651367,67.03620910644531,1,1,2,7,8,0.0,39.23749923706055,-96.60416412353516,8
890.0,49.466556549072266,890.315185546875,232.4994354248047,23.103317260742188,19.0,0.0,17.0,0.0,11.0,0.0,53.0,0.0,1395.0,5504.0,1559.0,0.6797913312911987,-0.31847143173217773,220.5,0.7271554470062256,2.375,0.0,0.005346992053091526,98.1230239868164,0.0,6878.2275390625,1.0,200.0,52.685733795166016,125.67573547363281,52.511573791503906,1,0,2,10,4,0.0,46.420833587646484,-83.37083435058594,7
2096.0,188.5,608.6984252929688,323.5,26.400012969970703,31.0,0.0,4.0,0.0,0.0,0.0,27.0,38.0,1791.0,2160.0,1045.0,0.22360704839229584,-0.3162272572517395,201.0,0.1383552998304367,0.0,0.01762540265917778,4.260200500488281,3.645155668258667,0.0,3510.439697265625,50.0,200.0,30.073875427246094,13.30389404296875,70.89028930664062,2,1,2,5,8,2.5,-30.204166412353516,149.59584045410156,9
