sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,target_marker,sequencing_platform,sample_type,primers,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Lat,Pixel_Long,source,CV_Fold
GF4T1600otu,1685.0,139.28322304949074,552.33544921875,308.28322304949074,45.200035095214844,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,852.0,2085.0,-0.5392336845397949,-0.6733468770980835,855.5,7.922179222106934,-10.75,0.0,0.002662915736436844,8.224711418151855,0.0,910.7057495117188,1.0,199.11398315429688,26.827978134155273,20.82254981994629,74.48265838623047,2,4,1,25,4,0.0,37.63750076293945,55.92916488647461,GlobalFungi,4
FMS16BI1886v2,1631.0,172.5,920.7877197265625,285.5,34.59661865234375,1.0,0.0,0.0,21.0,0.0,30.0,23.0,25.0,868.0,771.0,2626.0,0.6765246391296387,0.637122392654419,26.0,0.5533466339111328,-0.5625,0.0,0.0,54.15182113647461,0.0,10573.158203125,50.0,200.0,62.47111892700195,22.471250534057617,61.547874450683594,2,2,1,5,4,1.252762968495368,-33.61249923706055,150.7291717529297,GlobalFungi,5
FMS16BI0090v2,1320.0,116.41726049766507,1046.8701171875,235.41726049766507,23.510122299194336,14.0,0.0,17.0,69.0,0.0,0.0,0.0,0.0,834.0,2974.0,2730.0,-0.2408648133277893,0.871792197227478,996.0,6.491284370422363,9.9375,0.0258176326751709,1.377563714981079,209.7393798828125,0.0,14450.2587890625,1.0,63.25675582885742,63.99805450439453,53.76908493041992,53.97813034057617,2,2,1,5,4,2.1972245773362196,-33.65416717529297,150.2708282470703,GlobalFungi,6
GF4S02524b,806.0,80.44925976624616,831.3385620117188,212.3993133921247,13.303349494934082,34.0,13.0,11.0,0.0,0.0,19.0,24.0,0.0,226.0,3987.0,4711.0,-0.9797400236129761,0.17974737286567688,358.5,3.177603244781494,-4.125,0.0,0.0,79.38506317138672,0.0,8799.7998046875,1.0,200.0,27.408193588256836,50.1253776550293,56.57494354248047,1,0,1,27,4,2.995732273553991,51.037498474121094,10.462499618530273,GlobalFungi,7
GF4T492otu,910.0,27.415673607027042,1725.04833984375,173.41567360702706,35.489990234375,0.0,0.0,11.0,0.0,16.0,0.0,73.0,0.0,811.0,337.0,2605.0,-0.1356792002916336,0.4505541920661926,1675.0,13.623319625854492,-7.25,0.0,0.0,234.71075439453125,0.0,6134.7998046875,1.0,147.02517700195312,53.66964340209961,128.2065887451172,50.077117919921875,2,4,1,25,5,0.0,46.15416717529297,8.1875,GlobalFungi,6
GF4S21690b,744.0,62.50028060493653,702.4850463867188,212.51673796599925,29.701675415039062,58.0,0.0,12.0,0.0,0.0,0.0,30.0,0.0,343.0,3870.0,4498.0,-0.4542078375816345,0.16876868903636932,41.0,0.6479474306106567,0.875,0.0,0.2043771743774414,102.84960174560547,0.0,5893.86083984375,17.0,195.4201202392578,54.152774810791016,107.44014739990234,57.39780044555664,2,4,1,25,4,0.0,58.545833587646484,23.987499237060547,GlobalFungi,8
GF4T1425otu,1110.0001220703125,93.63315693859845,5349.96533203125,147.64959204590022,47.29665756225586,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,354.0,2313.0,3747.0,0.9675216674804688,-0.1845676302909851,2879.5,16.71881103515625,-4.4375,0.0,0.0,201.5843505859375,0.0,10192.7578125,1.0,146.5878143310547,42.3558235168457,170.86965942382812,49.18593215942383,2,4,1,25,1,0.6931471805599453,9.5625,-83.7125015258789,GlobalFungi,6
FMS16BI0408v2,2236.0,191.45024919364838,594.0543823242188,302.5169760358281,84.69832611083984,26.0,0.0,5.0,0.0,0.0,18.0,31.0,21.0,2141.0,3984.0,2382.0,-0.6359292268753052,-0.7717276811599731,163.0,4.083093643188477,1.1875,0.015535155311226845,0.0,1.035022258758545,0.0,5227.1015625,1.0,190.59649658203125,71.92365264892578,14.532892227172852,65.03272247314453,2,2,1,5,12,1.3862943611198906,-30.10416603088379,115.11250305175781,GlobalFungi,10
GF3S00769a,1308.0001220703125,71.3818574500441,689.5900268554688,219.41531267004245,59.59662628173828,30.0,3.0,9.0,0.0,13.0,0.0,30.0,15.0,1162.0,1634.0,1850.0,-0.9986188411712646,-0.004162502475082874,2189.0,11.08652114868164,1.125,0.0,0.0,89.08035278320312,0.0,5064.0703125,1.0,198.98580932617188,46.994895935058594,67.78677368164062,62.94019317626953,1,2,0,23,12,2.772588722239781,36.97083282470703,-3.3291666507720947,GlobalFungi,1
GF4S21229b,726.0,58.5,694.0285034179688,214.5,32.6016731262207,86.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,811.0,512.0,2063.0,0.480853796005249,-0.8574936389923096,60.0,0.2356097251176834,-0.125,0.0,28.895105361938477,3.1534221172332764,0.0,4585.935546875,50.0,200.0,50.5012092590332,32.13559341430664,64.45137023925781,2,4,1,25,4,4.220859774081389,58.36249923706055,26.65416717529297,GlobalFungi,9
GF4T489otu,1039.0,133.5,1287.69677734375,274.483268158001,33.29999542236328,37.0,6.0,23.0,0.0,0.0,3.0,31.0,0.0,426.0,296.0,3609.0,-0.4667615294456482,0.3336760997772217,207.0,0.5882766246795654,-1.6875,0.0,4.592184066772461,104.1495132446289,0.0,10193.5048828125,26.0,200.0,40.229087829589844,46.47451400756836,58.148799896240234,2,4,1,25,5,1.791759469228055,45.787498474121094,8.604166984558105,GlobalFungi,7
GF3S08568b,1095.9998779296875,46.29919245928856,1220.2020263671875,178.28271928457193,18.391660690307617,19.0,7.0,10.0,0.0,4.0,18.0,19.0,23.0,861.0,3370.0,2880.0,0.6443322896957397,-0.34355905652046204,1812.5,15.552063941955566,-24.375,0.0,0.4214847981929779,28.30595588684082,0.0,5667.56787109375,1.0,131.68421936035156,48.07207489013672,110.81675720214844,56.00666427612305,1,3,1,27,4,1.9459101490553132,42.670833587646484,0.8374999761581421,GlobalFungi,10
S000585,1635.0001220703125,232.282326663998,1547.60400390625,275.26578392096917,49.87315368652344,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,314.0,1899.0,3686.0,-0.3973633348941803,-0.9175924062728882,615.5,27.055259704589844,6.875,0.0,0.0,249.6757354736328,0.0,14100.41015625,1.0,109.44461822509766,42.50794982910156,53.52611541748047,50.16977310180664,1,0,1,12,1,0.0,-9.445833206176758,147.34584045410156,GlobalFungi,7
GF3S05189a,1348.0,65.73749901011774,1110.3663330078125,196.7040444381198,31.9200496673584,40.0,0.0,19.0,0.0,0.0,11.0,29.0,0.0,774.0,3157.0,2387.0,-0.46313267946243286,-0.6116801500320435,2012.0,20.814329147338867,24.9375,0.0,0.0,60.027732849121094,0.0,2711.256591796875,0.0,181.91506958007812,36.511192321777344,68.6010513305664,63.515018463134766,1,2,1,12,4,3.4011973816621555,36.295833587646484,52.170833587646484,GlobalFungi,1
FMS10582v2,1882.0,256.5,1111.982177734375,295.50027954930283,50.70164489746094,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,276.0,1855.0,4144.0,-0.951661229133606,0.23562444746494293,157.0,4.592046737670898,-0.125,0.0,0.0,44.630577087402344,0.0,13791.6630859375,3.0,199.27590942382812,29.10041046142578,51.76682662963867,75.41742706298828,1,3,1,32,2,1.6094379124341003,17.97083282470703,-66.87083435058594,GlobalFungi,1
FMS16BI1218v2,1552.999755859375,153.58276856355417,1120.99609375,261.5663532130354,42.90669250488281,23.0,0.0,0.0,42.0,0.0,24.0,11.0,0.0,943.0,5468.0,2104.0,0.9592824578285217,-0.20512834191322327,700.5,5.464681625366211,-8.3125,0.0,0.0,64.73013305664062,0.0,13132.099609375,1.0,155.95021057128906,46.14389419555664,42.39667892456055,56.279232025146484,2,2,1,5,4,1.791759469228055,-28.287500381469727,152.42083740234375,GlobalFungi,2
GF4S21502b,857.0,85.51648111586715,629.153076171875,226.48326615000042,39.90170669555664,86.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,800.0,3325.0,1688.0,0.9105414152145386,0.28534722328186035,299.5,2.1575422286987305,-0.5625,0.0,4.850291728973389,24.922489166259766,0.0,5956.13330078125,3.0,200.0,27.534059524536133,21.2735595703125,62.56598663330078,2,4,1,25,4,0.0,49.97083282470703,17.787500381469727,GlobalFungi,3
FMS00625v3,784.0,96.51647554962372,999.8489990234375,215.51647554962375,14.199999809265137,22.0,0.0,0.0,0.0,16.0,0.0,61.0,0.0,671.0,2918.0,3234.0,0.6461582183837891,-0.21546028554439545,94.5,0.9249236583709717,0.6875,0.0,0.0,180.4705810546875,0.0,7467.9677734375,18.0,200.0,75.51850128173828,80.4433364868164,42.716087341308594,1,2,1,28,4,1.9459101490553132,52.045833587646484,6.0291666984558105,GlobalFungi,4
GF4S19604b,748.0,60.516457062105765,677.7950439453125,217.5,32.598323822021484,17.0,0.0,0.0,0.0,16.0,0.0,68.0,0.0,676.0,1748.0,2330.0,0.7071059942245483,-0.2544223368167877,50.5,0.7252338528633118,-1.625,0.0,0.05557207018136978,86.22737884521484,0.0,5162.6123046875,28.0,199.86192321777344,74.73052978515625,141.36622619628906,50.798221588134766,2,4,1,25,4,0.0,57.97083282470703,27.420833587646484,GlobalFungi,5
FMS16BI1966v2,1664.0,146.48318037000715,781.4246215820312,258.5,56.391685485839844,27.0,0.0,21.0,42.0,0.0,0.0,9.0,0.0,983.0,4517.0,2272.0,-0.32888153195381165,-0.6366809606552124,256.0,4.292574882507324,-3.375,0.0,0.0,95.10293579101562,0.0,7139.89794921875,1.0,200.0,71.37358856201172,32.192115783691406,56.567901611328125,2,2,1,5,12,0.6931471805599453,-35.09583282470703,138.67916870117188,GlobalFungi,2
FMS16BI1822v2,1631.0,172.5,920.7877197265625,285.5,34.59661865234375,1.0,0.0,0.0,21.0,0.0,30.0,23.0,25.0,868.0,771.0,2626.0,0.6765246391296387,0.637122392654419,26.0,0.5533466339111328,-0.5625,0.0,0.0,54.15182113647461,0.0,10573.158203125,50.0,200.0,62.47111892700195,22.471250534057617,61.547874450683594,2,2,1,5,4,1.791759469228055,-33.61249923706055,150.7291717529297,GlobalFungi,6
FMS17608v2,891.9998779296875,-54.317405365512705,652.5659790039062,121.59966043224325,97.39665222167969,47.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,973.0,1869.0,2436.0,0.9466835260391235,0.3218870162963867,4534.0,16.188804626464844,0.875,0.0,0.0,0.0,0.91750168800354,1024.1741943359375,1.0,199.6524658203125,45.071903228759766,65.33293151855469,73.50960540771484,1,2,1,12,10,3.1023420086122493,34.09583282470703,96.19583129882812,GlobalFungi,10
S009289,879.0,87.41599677800235,567.7937622070312,233.39926324400307,36.79832458496094,0.0,11.0,64.0,0.0,0.0,0.0,25.0,0.0,653.0,2032.0,2503.0,-0.6168349981307983,0.6214703917503357,370.5,6.842083930969238,-9.3125,0.0,5.195831298828125,137.60870361328125,0.0,6656.60009765625,1.0,200.0,34.44355392456055,54.14767837524414,54.64735794067383,1,2,1,29,4,0.6931471805599453,49.3125,16.6875,GlobalFungi,7
FMS16BI1388v2,1917.0,161.45022894804606,532.7886352539062,289.45022894804606,45.59666061401367,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,4446.0,1573.0,-0.5572983622550964,-0.7939220666885376,125.0,2.9439234733581543,2.3125,0.0,0.0,21.14506721496582,0.0,4978.6376953125,1.0,199.55136108398438,72.43177032470703,17.76483917236328,68.7632064819336,2,2,1,5,12,2.833154495009474,-34.62083435058594,138.77915954589844,GlobalFungi,3
S000814,1986.0,159.5,665.4588012695312,329.5,85.30331420898438,17.0,0.0,0.0,0.0,0.0,40.0,23.0,20.0,1212.0,2332.0,2153.0,-0.9091523885726929,-0.21896541118621826,315.5,2.279223680496216,1.4375,0.0,0.18222706019878387,3.809422254562378,0.0,4751.81103515625,1.0,168.49073791503906,38.42293930053711,21.037273406982422,62.349998474121094,1,0,1,12,12,3.156915276729012,37.84583282470703,-120.57917022705078,GlobalFungi,4
FMS24092v2,1068.0,42.48442725076362,1033.0733642578125,241.5011572007626,96.60499572753906,0.0,0.0,42.0,0.0,13.0,0.0,46.0,0.0,387.0,384.0,3209.0,0.8244858384132385,-0.3197978734970093,718.5,12.191560745239258,-10.5625,0.0,0.0,66.70222473144531,0.0,3330.95849609375,1.0,185.65916442871094,38.1727294921875,87.98092651367188,55.75350570678711,1,2,2,12,4,2.3978952727983707,41.84583282470703,124.90416717529297,GlobalFungi,8
S003551,1351.0,118.64985855178227,1136.2647705078125,184.58357260999855,92.80000305175781,0.0,0.0,0.0,0.0,52.0,0.0,48.0,0.0,754.0,882.0,2167.0,0.6452643871307373,0.6890283823013306,336.5,13.271438598632812,11.3125,0.0,0.0,164.50950622558594,0.0,14331.533203125,1.0,195.68948364257812,50.29676818847656,62.0103874206543,54.97624588012695,2,0,1,5,5,0.0,38.087501525878906,-122.87083435058594,GlobalFungi,8
GF3S05719a,863.0,82.53346704399883,597.1122436523438,226.56668119179494,37.098323822021484,19.0,1.0,28.0,0.0,17.0,0.0,35.0,0.0,594.0,3179.0,2670.0,0.8491314649581909,-0.4308946132659912,482.0,4.194096565246582,6.375,0.0,0.0,126.61351013183594,0.0,6603.8974609375,1.0,200.0,33.65545654296875,39.45601272583008,51.93705749511719,1,2,0,29,4,2.397804322811827,49.287498474121094,16.737499237060547,GlobalFungi,9
GF4T529otu,1576.0,140.416421088698,2652.014404296875,207.4331929346978,74.70500946044922,59.0,0.0,0.0,0.0,0.0,22.0,0.0,19.0,548.0,2265.0,3193.0,0.3475656509399414,-0.9375172853469849,2592.0,5.226607799530029,-2.4375,0.0,0.0,71.14471435546875,0.0,7823.60986328125,1.0,200.0,35.5799446105957,43.66582107543945,60.836063385009766,2,4,1,25,10,0.0,7.879166603088379,39.12916564941406,GlobalFungi,1
GF4S01148b,1464.0,145.5,753.4783325195312,305.5,93.80335998535156,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,399.0,3393.0,-0.70710688829422,-0.5144948959350586,46.0,0.12750208377838135,-0.125,0.0,19.43250846862793,0.2915555536746979,0.0,4210.31640625,50.0,200.0,28.774185180664062,10.805045127868652,75.51808166503906,1,2,1,12,4,0.0,35.00416564941406,117.07083129882812,GlobalFungi,10
GF3S10259b,819.0000610351562,46.73438784398422,786.6001586914062,189.80107055317464,57.099998474121094,20.0,0.0,0.0,0.0,28.0,0.0,52.0,0.0,1188.0,4866.0,2007.0,0.8752336502075195,0.21605432033538818,1071.0,14.653716087341309,8.625,0.0,0.0,148.87840270996094,0.0,7677.61962890625,1.0,194.40423583984375,33.5913200378418,116.76020812988281,51.43867874145508,1,2,1,27,5,0.0,47.27916717529297,26.045833587646484,GlobalFungi,9
GF4T301otu,1969.0,259.5,1417.69873046875,333.516719629999,52.5,78.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,577.0,2443.0,3416.0,0.6605238318443298,0.5273319482803345,86.5,0.5045260787010193,0.0,0.0,13.539776802062988,3.041422128677368,0.0,8937.7412109375,1.0,199.6121063232422,33.5138053894043,18.704105377197266,69.58817291259766,2,4,1,25,2,0.6931471805599453,20.34583282470703,-76.55416870117188,GlobalFungi,2
FMS9738v2,2025.0,118.48358027852301,453.7467041015625,310.5167274459991,36.90667724609375,4.0,0.0,0.0,0.0,0.0,40.0,14.0,42.0,523.0,1710.0,6269.0,-0.04989632964134216,0.08885443210601807,1794.0,1.6263483762741089,-1.0,0.0,0.0,0.0,0.0,1751.8194580078125,1.0,200.0,53.48418045043945,9.549060821533203,75.40182495117188,1,2,0,22,13,2.4423470353692043,36.62916564941406,-112.52083587646484,GlobalFungi,4
FMS15740v2,1189.9998779296875,-28.585312045414224,175.6733856201172,150.43197504305783,121.20003509521484,0.0,63.0,0.0,0.0,0.0,13.0,0.0,24.0,389.0,1108.0,8646.0,0.2592514157295227,-0.03650561347603798,4712.0,6.251743316650391,-8.75,0.0,0.019398758187890053,0.0,0.0,184.45416259765625,1.0,157.2387237548828,60.72895050048828,14.591171264648438,80.53726959228516,1,2,1,12,10,2.2512917986064953,32.34583282470703,80.67916870117188,GlobalFungi,2
FMS19761v2,1625.0,187.39885446227612,1035.3502197265625,272.3988544622762,94.99832916259766,16.0,0.0,18.0,59.0,0.0,0.0,7.0,0.0,1073.0,5017.0,2161.0,-0.38292738795280457,0.5469821691513062,759.0,4.717891693115234,-8.1875,0.0,0.0,52.73457717895508,0.0,14999.4716796875,2.0,166.0534210205078,47.89332962036133,33.07716369628906,58.48078155517578,1,3,1,27,1,0.6931471805599453,-23.920833587646484,-64.9375,GlobalFungi,8
GF4S20508b,712.0,56.483261862000745,793.5330200195312,211.5,29.400028228759766,79.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,352.0,1901.0,3466.0,-0.9567235708236694,0.06608397513628006,76.0,0.7632609605789185,-0.375,0.0,0.0,54.36568832397461,0.0,4869.75,50.0,200.0,45.17522430419922,88.47399139404297,62.31759262084961,2,4,1,25,4,2.772213679099612,58.90416717529297,25.09583282470703,GlobalFungi,1
GF4S15373b,1359.0,220.53341870803368,1532.53271484375,310.54994458606285,60.401710510253906,4.0,0.0,0.0,37.0,14.0,0.0,39.0,6.0,331.0,3808.0,5004.0,-0.34979671239852905,0.9348341226577759,118.0,8.254596710205078,3.0625,0.0,0.0,68.39395904541016,0.0,9845.0673828125,1.0,199.9377899169922,44.664703369140625,22.87554931640625,54.78452682495117,1,2,1,12,1,1.791759469228055,23.162500381469727,112.17082977294922,GlobalFungi,9
GF4S21052b,734.0,59.483262490000925,690.46875,217.46649679200345,26.899999618530273,45.0,0.0,11.0,0.0,3.0,0.0,42.0,0.0,1306.0,5297.0,1625.0,-0.9817924499511719,6.278329465203569e-07,61.0,1.7155917882919312,-0.875,0.0,0.0,85.94222259521484,0.0,5128.54931640625,20.0,199.20242309570312,60.48876953125,107.36710357666016,55.08013153076172,2,4,1,25,4,2.2508706878377995,57.59583282470703,26.320833206176758,GlobalFungi,2
S001166,724.0,103.5,872.7615356445312,187.4835451860336,26.299970626831055,69.0,5.0,2.0,0.0,0.0,23.0,0.0,0.0,633.0,-948.0,2197.0,-0.4472130835056305,0.8944274187088013,0.0,0.19957564771175385,0.0,0.0,1.3257869482040405,7.853155612945557,0.0,6574.1259765625,50.0,200.0,65.43497467041016,24.83628273010254,69.2434310913086,2,0,1,5,4,2.3978952727983707,52.82083511352539,4.712500095367432,GlobalFungi,3
GF4S21054b,733.0,60.48326249400088,689.330322265625,217.4997193840292,26.899999618530273,78.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,661.0,4580.0,3042.0,0.9805806875228882,0.10048362612724304,55.0,0.18300791084766388,-0.375,0.0,0.0,21.987377166748047,0.0,4838.24658203125,19.0,200.0,52.234249114990234,70.22499084472656,61.07793426513672,2,4,1,25,4,1.9457672920630602,57.587501525878906,26.320833206176758,GlobalFungi,4
GF4S20697b,732.0,57.5,716.5866088867188,214.5,32.00167465209961,28.0,0.0,9.0,0.0,0.0,0.0,63.0,0.0,274.0,120.0,4079.0,0.05262751504778862,-0.8391667008399963,58.0,0.6370106339454651,-0.25,0.0,0.0,124.42578125,0.0,5160.09912109375,50.0,200.0,54.895599365234375,159.22052001953125,53.96622848510742,2,4,1,25,4,0.0,58.545833587646484,26.379167556762695,GlobalFungi,5
GF4T989otu,764.0,-60.68208517977032,869.0272216796875,98.36759921667284,110.50333404541016,36.0,9.0,0.0,0.0,0.0,55.0,0.0,0.0,3458.0,3645.0,1273.0,-0.933380126953125,-0.3588646650314331,5288.5,17.60561180114746,-7.625,0.0,0.0,0.0,1.0,1031.0330810546875,0.0,154.46646118164062,51.9796142578125,75.725830078125,68.94918823242188,2,4,1,25,10,1.9459101490553132,30.829166412353516,91.36250305175781,GlobalFungi,3
GF4S20882b,725.0,59.5,696.7597045898438,201.5,30.600000381469727,20.0,0.0,22.0,0.0,0.0,0.0,58.0,0.0,877.0,3014.0,2170.0,0.9721963405609131,0.07506513595581055,25.5,0.9136291742324829,-0.625,0.0,0.21444880962371826,55.89351272583008,0.0,6054.25,30.0,200.0,58.213985443115234,63.525516510009766,59.48814010620117,2,4,1,25,4,0.6931471805599453,59.22083282470703,24.137500762939453,GlobalFungi,6
GF4S11351b,654.0,-40.5,454.7733459472656,221.5,46.29999923706055,0.0,33.0,0.0,0.0,5.0,0.0,39.0,23.0,606.0,-1182.0,3490.0,0.5771598815917969,0.41834431886672974,258.0,0.3396487832069397,0.25,0.38809123635292053,0.0,50.930667877197266,0.8231186270713806,2138.980224609375,50.0,200.0,49.601539611816406,168.7544708251953,60.712196350097656,1,2,1,1,6,0.0,62.537498474121094,-116.44583129882812,GlobalFungi,5
GF4T787otu,1159.0,85.6330789828015,2155.00146484375,209.6497695848019,61.60331344604492,0.0,0.0,17.0,37.0,0.0,0.0,45.0,0.0,488.0,812.0,2958.0,0.45726609230041504,0.42968153953552246,769.0,7.203982353210449,2.375,0.0,0.0,175.38986206054688,0.0,9772.1787109375,1.0,146.41221618652344,53.74543380737305,123.21656799316406,54.79405212402344,2,4,1,25,4,0.0,-40.12916564941406,-71.6624984741211,GlobalFungi,7
GF4S20853b,728.0,58.53322267454579,699.49169921875,213.5,27.601675033569336,73.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,528.0,317.0,1845.0,0.7071064710617065,0.352142333984375,53.5,0.9024561047554016,-0.4375,0.0,0.2965213358402252,29.895288467407227,0.0,4700.2001953125,50.0,200.0,51.29594802856445,47.51165008544922,63.19283676147461,2,4,1,25,4,1.3850435505722005,58.079166412353516,26.012500762939453,GlobalFungi,8
GF4T659otu,460.0000305175781,-15.802324073558852,796.347900390625,133.1639104032534,42.40167999267578,0.0,54.0,0.0,0.0,0.0,0.0,0.0,46.0,824.0,4017.0,2945.0,-0.4009675979614258,0.6283998489379883,691.0,8.182441711425781,-12.125,0.0,0.0,49.15128707885742,0.02564297802746296,2121.016845703125,1.0,123.95030975341797,48.732749938964844,125.14506530761719,51.09370803833008,2,4,1,25,11,0.0,67.87083435058594,18.912500381469727,GlobalFungi,5
GF4T365otu,1420.0,122.65150788850255,1297.2427978515625,202.63443085524585,81.40840911865234,6.0,0.0,23.0,0.0,24.0,0.0,47.0,0.0,305.0,617.0,3776.0,0.4580612778663635,0.8856368064880371,2304.0,11.112850189208984,-3.125,0.0,1.9738713502883911,153.869873046875,0.0,9944.333984375,1.0,181.459716796875,45.64258575439453,82.0971450805664,61.06184768676758,2,4,1,25,4,1.3862943611198906,27.52083396911621,89.76249694824219,GlobalFungi,9
GF4S14142b,2152.0,143.50027936072152,276.375,316.5,61.99835205078125,0.0,0.0,0.0,0.0,0.0,34.0,10.0,56.0,145.0,-130.0,9191.0,0.4969593286514282,-0.7387242317199707,1644.5,0.6187208890914917,0.5,0.0,0.0,0.0,0.0,1148.2637939453125,14.0,200.0,62.835968017578125,6.526297092437744,79.12584686279297,1,2,1,1,13,3.1463051320333655,34.3125,-106.69583129882812,GlobalFungi,5
GF4S20440b,716.0,56.5,749.6363525390625,211.5,29.601646423339844,73.0,10.0,13.0,0.0,0.0,0.0,3.0,0.0,446.0,1486.0,3266.0,0.7673054933547974,0.03236187621951103,67.5,0.42043793201446533,0.3125,0.0,9.380778312683105,53.5255126953125,0.0,4601.90576171875,50.0,200.0,51.14113998413086,65.77166748046875,62.34798812866211,2,4,1,25,4,3.367054422592039,59.10416793823242,24.820833206176758,GlobalFungi,10
N1906,2039.0,176.48330580199945,386.5221252441406,324.46648284399816,13.399999618530273,0.0,0.0,11.0,0.0,0.0,0.0,37.0,52.0,263.0,2298.0,7762.0,-0.9217187166213989,-0.32523980736732483,240.5,1.6520534753799438,-0.25,0.0,0.0,146.74008178710938,0.0,3251.45654296875,23.0,132.0858154296875,69.58770751953125,16.866186141967773,69.8267593383789,1,2,1,27,8,3.0909970227498342,-32.63750076293945,145.6125030517578,GlobalFungi,9
N1718,705.0,87.53319275883386,589.8317260742188,182.5002588011668,20.399999618530273,37.0,0.0,10.0,0.0,6.0,17.0,0.0,0.0,601.0,352.0,2449.0,0.008618682622909546,-0.328737735748291,36.5,3.502129077911377,5.625,0.0,1.8093222379684448,29.412799835205078,0.0,9254.0,4.0,191.9257354736328,53.612972259521484,60.11669158935547,60.895477294921875,1,2,1,29,4,2.904110314107856,55.73749923706055,10.895833015441895,GlobalFungi,1
GF4T1437otu,1962.0,258.4835594705133,680.8931884765625,300.5164303014876,75.39498138427734,9.0,16.0,0.0,9.0,0.0,11.0,3.0,0.0,1749.0,-622.0,625.0,0.20652225613594055,-0.9305040836334229,4.0,0.2714196443557739,0.25,0.0,0.0,4.982755661010742,0.0,3816.7978515625,50.0,199.4168701171875,46.43608093261719,28.89949607849121,80.74310302734375,2,4,1,25,14,0.0,20.9375,-90.37083435058594,GlobalFungi,10
GF4S21161b,717.0,59.5,798.7167358398438,215.5,28.103322982788086,0.0,0.0,32.0,0.0,0.0,0.0,68.0,0.0,422.0,3041.0,4556.0,0.8724226355552673,0.19589632749557495,26.0,0.5136045217514038,-0.5,0.0,0.00727049307897687,94.48782348632812,0.0,5375.43359375,50.0,199.3475799560547,52.748321533203125,150.0958251953125,56.729164123535156,2,4,1,25,4,0.6931471805599453,58.454166412353516,25.054166793823242,GlobalFungi,2
GF4S20790b,729.0,58.5,730.1499633789062,212.5,29.101675033569336,30.0,0.0,4.0,0.0,9.0,0.0,57.0,0.0,1112.0,4033.0,2857.0,0.832050085067749,0.5254194736480713,52.5,0.5713520646095276,-0.0625,0.0,0.0,121.78755187988281,0.0,5462.27099609375,50.0,200.0,62.10261917114258,143.02285766601562,52.425716400146484,2,4,1,25,4,1.3862943611198906,58.462501525878906,25.837499618530273,GlobalFungi,3
GF4S20052b,750.0,62.48323375400286,693.8067626953125,215.5,32.50167465209961,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,1224.0,1615.0,-0.9215550422668457,-0.19341814517974854,40.0,0.38389694690704346,0.25,0.0,126.90200805664062,14.687999725341797,0.0,4431.11767578125,50.0,200.0,49.874080657958984,65.3976821899414,59.85629653930664,2,4,1,25,4,2.397622484740599,58.09583282470703,27.462499618530273,GlobalFungi,4
GF4S02539b,809.0,77.56609639896926,755.1279296875,206.59900438094948,13.301673889160156,57.0,3.0,28.0,0.0,0.0,0.0,13.0,0.0,354.0,4357.0,4210.0,-0.7993080615997314,0.3690691590309143,444.5,1.6605610847473145,1.5,0.0,0.0,80.0599136352539,0.0,7500.501953125,1.0,200.0,27.480180740356445,49.61297607421875,56.45975112915039,1,0,1,27,4,2.803360380906535,51.170833587646484,10.220833778381348,GlobalFungi,5
